
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
529) PLTK_NAP    97.283        0.052              83.259              0.480
530) MOFM_NAP    96.581        0.051              83.310              0.760
531) PAII_NAP    96.072        0.051              83.361              0.351
532) DRV1_NAP    95.612        0.051              83.411              1.498
533) TXOD_NAP    95.546        0.051              83.462              0.836
534) CBSB        95.144        0.050              83.512              1.165
535) NENF_NAP    95.114        0.050              83.563              0.279
536) TXPA_NAP    94.672        0.050              83.613              0.325
537) WVBU_NAP    94.084        0.050              83.663              0.468
538) DLND_NAP    92.796        0.049              83.712              0.395
539) BLA1_NAP    92.721        0.049              83.761              0.358
540) SFSD_NAP    92.098        0.049              83.810              0.330
541) NCCO_NAP    91.506        0.048              83.858              0.369
542) UPTC_NAP    91.439        0.048              83.906              0.313
543) NCPO_NAP    91.422        0.048              83.955              0.024
544) VCIO_NAP    91.268        0.048              84.003              1.444
545) NERC_NAP    91.036        0.048              84.051              0.610
546) MDSI_NAP    90.860        0.048              84.099              0.032
547) LCSM_NAP    90.285        0.048              84.147              0.758
548) OKAR_NAP    89.715        0.048              84.195              0.428
549) LOY9_NAP    89.136        0.047              84.242              0.300
550) MCON_NAP    89.089        0.047              84.289              0.039
551) ZJX1_NAP    88.576        0.047              84.336              0.503
552) NCWA_NAP    88.405        0.047              84.383              1.000
553) MCHN_NAP    88.294        0.047              84.430              8.771
554) TXCT_NAP    88.152        0.047              84.476              1.215
555) PAPH_NAP    87.848        0.047              84.523              1.289
556) CN15_NAP    87.656        0.046              84.569              0.899
557) PARY_NAP    87.095        0.046              84.615              1.182
558) NCMR_NAP    86.709        0.046              84.661              0.445
559) LOY3_NAP    86.684        0.046              84.707              0.054
560) MDR5_NAP    86.260        0.046              84.753              0.949
561) OHMN_NAP    85.758        0.045              84.798              0.099
562) TXEP_NAP    85.587        0.045              84.844              0.673
563) TXCO_NAP    85.319        0.045              84.889              0.923
564) TXTY_NAP    85.302        0.045              84.934              0.350
565) GTS1_NAP    84.982        0.045              84.979              0.095
566) TXLP_NAP    84.592        0.045              85.024              1.499
567) MNRT_NAP    84.543        0.045              85.068              0.645
568) ICT2_NAP    84.272        0.045              85.113              0.764
569) TXLM_NAP    83.833        0.044              85.157              1.128
570) NEYK_NAP    83.780        0.044              85.202              0.196
571) TXCL_NAP    83.524        0.044              85.246              0.348
572) ZKC1_NAP    82.642        0.044              85.290              0.268
573) TNSL_NAP    82.371        0.044              85.333              2.578
574) LS08_NAP    81.848        0.043              85.377              0.262
575) WASR_NAP    81.809        0.043              85.420              0.693
576) MNHK_NAP    81.749        0.043              85.463              1.450
577) OKTE_NAP    81.493        0.043              85.507              0.334
578) CBRG_NAP    81.369        0.043              85.550              0.856
579) MASB_NAP    81.239        0.043              85.593              0.975
580) OKAL_NAP    81.216        0.043              85.636              0.211
581) HULL_NAP    80.746        0.043              85.678              1.772
582) SG18_NAP    80.626        0.043              85.721              0.272
583) TXWE_NAP    80.392        0.043              85.764              0.772
584) MNBV_NAP    80.376        0.043              85.806              0.500
585) TXCD_NAP    80.317        0.043              85.849              1.122
586) PAAP_NAP    80.173        0.042              85.891              0.135
587) ZEFR_NAP    80.116        0.042              85.934              0.152
588) NAPL_NAP    79.764        0.042              85.976              0.428
589) YMTS_NAP    79.657        0.042              86.018              0.036
590) LOYI_NAP    79.360        0.042              86.060              0.164
591) YOU1_NAP    78.890        0.042              86.102              1.173
592) OHAS_NAP    78.144        0.041              86.143              0.237
593) NCST_NAP    77.841        0.041              86.184              0.602
594) MNRM_NAP    77.664        0.041              86.226              0.333
595) NCWC_NAP    77.568        0.041              86.267              0.247
596) MNPP_NAP    77.522        0.041              86.308              0.193
597) MEOW_NAP    77.357        0.041              86.349              0.626
598) NEOR_NAP    77.300        0.041              86.390              0.365
599) GARF_NAP    77.282        0.041              86.431              0.502
600) SGI1_NAP    77.252        0.041              86.471              0.535
601) YWG1_NAP    77.087        0.041              86.512              5.473
602) MORH_NAP    76.902        0.041              86.553              0.685
603) MARI_NAP    76.667        0.041              86.594              0.325
604) TXMN_NAP    76.508        0.041              86.634              0.445
605) MNTO        76.451        0.040              86.675              0.804
606) WACH_NAP    76.142        0.040              86.715              0.542
607) KYTK_NAP    75.963        0.040              86.755              7.540
608) FBYN_NAP    75.477        0.040              86.795              0.637
609) MNHL_NAP    75.410        0.040              86.835              1.041
610) GNVL_NAP    75.407        0.040              86.875              0.403
611) GLCO        75.380        0.040              86.915              1.100
612) MIA3_NAP    75.167        0.040              86.955              0.856
613) ZOB1_NAP    75.020        0.040              86.994              0.233
614) TXSR_NAP    74.744        0.040              87.034              0.486
615) RMND_NAP    74.664        0.040              87.073              0.300
616) ANP1_NAP    74.597        0.040              87.113              0.368
617) GALP_NAP    74.455        0.039              87.152              0.510
618) MNGR_NAP    74.366        0.039              87.192              0.171
619) ACU1_NAP    74.184        0.039              87.231              1.531
620) GOD2_NAP    73.933        0.039              87.270              4.050
621) MNTF_NAP    73.819        0.039              87.309              1.168
622) PYRA        73.392        0.039              87.348              0.490
623) PAMM_NAP    73.389        0.039              87.387              0.132
624) LSBN_NAP    73.069        0.039              87.426              0.086
625) MNVT_NAP    73.040        0.039              87.464              1.272
626) GORQ_NAP    72.771        0.039              87.503              0.550
627) MNSB_NAP    72.677        0.038              87.541              0.756
628) WVLE_NAP    72.623        0.038              87.580              0.034
629) KMPS        72.583        0.038              87.618              1.845
630) TXBW_NAP    72.578        0.038              87.657              0.442
631) TXCM_NAP    71.940        0.038              87.695              0.504
632) SUM1_NAP    71.899        0.038              87.733              0.606
633) PATT_NAP    71.796        0.038              87.771              0.094
634) TXED_NAP    71.779        0.038              87.809              0.166
635) OKMA_NAP    71.775        0.038              87.847              0.457
636) TXSF_NAP    71.753        0.038              87.885              0.849
637) SG16_NAP    71.751        0.038              87.923              0.439
638) MNDV_NAP    71.734        0.038              87.961              0.497
639) HILB_NAP    71.702        0.038              87.999              0.304
640) NEOM_NAP    71.149        0.038              88.037              0.322
641) WVBR_NAP    71.143        0.038              88.074              0.350
642) LS04_NAP    70.981        0.038              88.112              0.261
643) MNKD_NAP    70.935        0.038              88.149              1.042
644) NJHC_NAP    70.879        0.038              88.187              1.997
645) TXKC_NAP    70.857        0.038              88.224              1.176
646) NBR2_NAP    70.820        0.038              88.262              0.328
647) NEFR_NAP    69.903        0.037              88.299              0.202
648) NEBB_NAP    69.876        0.037              88.336              1.043
649) TXGR_NAP    69.399        0.037              88.373              0.185
650) OKHV_NAP    69.119        0.037              88.409              0.434
651) MNHG_NAP    68.327        0.036              88.445              1.414
652) ZHU1_NAP    68.107        0.036              88.482              1.013
653) MNCL_NAP    68.093        0.036              88.518              0.426
654) SG13_NAP    68.077        0.036              88.554              0.530
655) LOZ1_NAP    67.567        0.036              88.589              1.570
656) IZAC_NAP    67.485        0.036              88.625              1.139
657) MEWA_NAP    67.381        0.036              88.661              0.234
658) MVCC_NAP    67.340        0.036              88.696              0.981
659) NCNW_NAP    67.324        0.036              88.732              0.590
660) NCSH_NAP    67.322        0.036              88.768              0.219
661) MNMR_NAP    67.166        0.036              88.803              0.421
662) JXVL_NAP    67.001        0.035              88.839              0.145
663) CSL2_NAP    66.924        0.035              88.874              0.430
664) OHMO_NAP    66.903        0.035              88.910              0.194
665) LKHU_NAP    66.881        0.035              88.945              1.384
666) NCCL_NAP    66.130        0.035              88.980              0.274
667) OKMU_NAP    66.082        0.035              89.015              0.559
668) NCWS_NAP    65.937        0.035              89.050              0.339
669) ALLG_NAP    65.595        0.035              89.085              0.333
670) NCMG_NAP    65.579        0.035              89.119              0.432
671) TXWH_NAP    65.375        0.035              89.154              1.138
672) IASN_NAP    65.264        0.035              89.189              0.176
673) OHCD_NAP    65.230        0.035              89.223              0.325
674) MTVR_NAP    65.118        0.034              89.258              0.318
675) OKDN_NAP    64.985        0.034              89.292              0.814
676) BRTW_NAP    64.953        0.034              89.326              0.454
677) USLP_NAP    64.621        0.034              89.361              0.813
678) FLC6_NAP    64.615        0.034              89.395              1.345
679) WVNR_NAP    64.329        0.034              89.429              0.425
680) IAOA_NAP    64.278        0.034              89.463              0.149
681) SCWT_NAP    63.998        0.034              89.497              0.329
682) TEUS        63.863        0.034              89.531              6.068
683) MNGF_NAP    63.558        0.034              89.564              2.067
684) KST6_NAP    63.453        0.034              89.598              0.313
685) ASUB_NAP    63.422        0.034              89.632              0.626
686) FMYR_NAP    62.902        0.033              89.665              0.698
687) IALM_NAP    62.806        0.033              89.698              0.244
688) SCHY_NAP    62.701        0.033              89.731              0.962
689) MNCR_NAP    62.686        0.033              89.765              0.976
690) TXLF_NAP    62.572        0.033              89.798              0.300
691) SG20_NAP    62.399        0.033              89.831              0.402
692) GACC_NAP    62.164        0.033              89.864              0.552
693) CLRE_NAP    62.123        0.033              89.897              0.074
694) TXCR_NAP    61.820        0.033              89.929              0.931
695) SA30_NAP    61.561        0.033              89.962              3.178
696) SG32_NAP    61.550        0.033              89.994              0.611
697) OHWA_NAP    61.509        0.033              90.027              0.473
698) TXAG_NAP    61.409        0.033              90.060              1.912
699) TXAI_NAP    61.304        0.032              90.092              0.793
700) WVSH_NAP    61.063        0.032              90.124              0.619
701) ARFY_NAP    60.932        0.032              90.157              0.142
702) WVAT_NAP    60.803        0.032              90.189              0.252
703) DUNN_NAP    60.414        0.032              90.221              0.295
704) PIT1_NAP    60.094        0.032              90.253              0.335
705) MNER_NAP    59.913        0.032              90.284              0.820
706) SCSR_NAP    59.647        0.032              90.316              1.527
707) NDWN_NAP    59.210        0.031              90.347              0.687
708) PAGW_NAP    58.936        0.031              90.378              0.901
709) SCCC_NAP    58.749        0.031              90.410              0.598
710) CHA1_NAP    58.641        0.031              90.441              0.361
711) IAMV_NAP    58.038        0.031              90.471              0.141
712) HBCH_NAP    57.992        0.031              90.502              0.258
713) SG14_NAP    57.503        0.030              90.533              0.185
714) HKLO_NAP    57.208        0.030              90.563              0.314
715) IASX_NAP    57.167        0.030              90.593              0.235
716) SCGP_NAP    57.057        0.030              90.623              0.836
717) MNMS_NAP    56.925        0.030              90.653              0.211
718) LOYC_NAP    56.873        0.030              90.684              0.229
719) WVMZ_NAP    56.829        0.030              90.714              0.373
720) MNWR_NAP    56.794        0.030              90.744              1.136
721) KWST_NAP    56.544        0.030              90.774              0.828
722) NCSR_NAP    56.391        0.030              90.804              0.369
723) XCTY_NAP    56.009        0.030              90.833              0.306
724) LS02_NAP    55.982        0.030              90.863              0.671
725) NCSW_NAP    55.938        0.030              90.892              0.476
726) TXMA_NAP    55.675        0.029              90.922              0.806
727) KYW1_NAP    55.617        0.029              90.951              0.653
728) NCWJ_NAP    55.580        0.029              90.981              0.589
729) SCUN_NAP    55.515        0.029              91.010              0.213
730) BKVL_NAP    54.649        0.029              91.039              0.363
731) ALG3_NAP    54.577        0.029              91.068              1.228
732) IASM_NAP    54.372        0.029              91.097              0.254
733) STKR_NAP    54.350        0.029              91.126              0.453
734) TXTI_NAP    54.141        0.029              91.154              2.926
735) METR_NAP    54.042        0.029              91.183              0.170
736) PKTN_NAP    53.921        0.029              91.211              0.346
737) ROD1_NAP    53.886        0.029              91.240              1.743
738) WVHU_NAP    53.753        0.028              91.268              0.322
739) MNDT_NAP    53.346        0.028              91.297              1.012
740) SG72_NAP    53.336        0.028              91.325              0.900
741) WDLM_NAP    53.285        0.028              91.353              0.885
742) OHLO_NAP    53.250        0.028              91.381              0.355
743) LOYQ_NAP    52.963        0.028              91.409              0.595
744) DEDT_NAP    52.944        0.028              91.437              0.360
745) TXBY_NAP    52.850        0.028              91.465              0.736
746) MNRL_NAP    52.372        0.028              91.493              1.208
747) MNPK_NAP    52.344        0.028              91.521              1.033
748) MCIG_NAP    52.340        0.028              91.549              0.656
749) SG34_NAP    52.252        0.028              91.576              0.319
750) MNDN_NAP    52.220        0.028              91.604              1.027
751) WLPS_NAP    52.090        0.028              91.631              0.326
752) OHLI_NAP    52.072        0.028              91.659              0.511
753) MOSB_NAP    51.913        0.027              91.687              0.236
754) AOML_NAP    51.600        0.027              91.714              0.574
755) MNJF_NAP    51.537        0.027              91.741              0.307
756) FRTG_NAP    51.513        0.027              91.768              0.236
757) MNRV_NAP    51.190        0.027              91.796              1.377
758) TXQU_NAP    51.153        0.027              91.823              1.856
759) IACK_NAP    51.070        0.027              91.850              0.123
760) SIBY_NAP    51.054        0.027              91.877              0.038
761) WVRA_NAP    51.007        0.027              91.904              0.268
762) SG15_NAP    50.794        0.027              91.931              0.202
763) TXJA_NAP    50.747        0.027              91.957              0.695
764) OHHO_NAP    50.538        0.027              91.984              0.373
765) PAPT_NAP    50.525        0.027              92.011              0.436
766) MNRU_NAP    50.219        0.027              92.038              1.770
767) LOY1_NAP    50.006        0.026              92.064              0.607
768) ZMP1_NAP    49.991        0.026              92.091              0.229
769) MNVN_NAP    49.969        0.026              92.117              0.580
770) IAAV_NAP    49.961        0.026              92.143              0.172
771) OHHU_NAP    49.648        0.026              92.170              0.255
772) PMTL_NAP    49.512        0.026              92.196              1.540
773) NCDK_NAP    49.232        0.026              92.222              1.051
774) AVCA_NAP    49.146        0.026              92.248              0.438
775) SA29_NAP    48.784        0.026              92.274              1.234
776) IARO_NAP    48.620        0.026              92.300              0.410
777) LCUR_NAP    48.614        0.026              92.325              2.569
778) DUCK_NAP    48.512        0.026              92.351              0.509
779) MNSC_NAP    48.505        0.026              92.377              0.638
780) MNRG_NAP    48.419        0.026              92.402              0.630
781) TN11_NAP    48.303        0.026              92.428              0.379
782) TN18_NAP    48.297        0.026              92.454              0.435
783) TXHE_NAP    48.296        0.026              92.479              1.759
784) KYTL_NAP    47.900        0.025              92.504              0.388
785) CTA1_NAP    47.829        0.025              92.530              0.351
786) MNKA_NAP    47.639        0.025              92.555              0.335
787) MNAX_NAP    47.583        0.025              92.580              1.829
788) IARR_NAP    47.423        0.025              92.605              0.502
789) IAPS_NAP    47.091        0.025              92.630              0.110
790) MIDT_NAP    47.025        0.025              92.655              0.149
791) TXDA_NAP    47.004        0.025              92.680              0.821
792) MNMN_NAP    46.992        0.025              92.705              0.518
793) IASD_NAP    46.957        0.025              92.730              0.129
794) NCMA_NAP    46.913        0.025              92.755              0.156
795) MNHY_NAP    46.626        0.025              92.779              1.256
796) WARR_NAP    46.372        0.025              92.804              0.122
797) HAYW_NAP    46.230        0.024              92.828              0.386
798) CHME_NAP    46.116        0.024              92.853              0.446
799) LEES_NAP    45.907        0.024              92.877              0.374
800) HAG1_NAP    45.849        0.024              92.901              0.489
801) DEDS_NAP    45.791        0.024              92.926              0.246
802) TXBN_NAP    45.787        0.024              92.950              0.840
803) SDSF_NAP    45.745        0.024              92.974              0.205
804) KNTN_NAP    45.576        0.024              92.998              0.206
805) MNBE_NAP    45.522        0.024              93.022              0.421
806) MOBT_NAP    45.458        0.024              93.046              0.147
807) NOR3_NAP    45.380        0.024              93.070              1.047
808) IADN_NAP    45.354        0.024              93.094              0.437
809) OHCO_NAP    45.284        0.024              93.118              0.294
810) CPAC_NAP    45.280        0.024              93.142              0.406
811) MNME_NAP    45.072        0.024              93.166              0.580
812) ICT5_NAP    44.897        0.024              93.190              1.814
813) NCG6_NAP    44.836        0.024              93.214              0.746
814) MNWK_NAP    44.517        0.024              93.237              1.065
815) OHJE_NAP    44.131        0.023              93.261              0.061
816) MNAN_NAP    44.027        0.023              93.284              0.480
817) CONO_NAP    43.946        0.023              93.307              0.718
818) MNBJ_NAP    43.565        0.023              93.330              1.451
819) FRKN_NAP    43.495        0.023              93.353              0.682
820) WVOH_NAP    43.337        0.023              93.376              0.480
821) MOSV_NAP    43.280        0.023              93.399              0.347
822) SAG1_NAP    42.684        0.023              93.422              2.404
823) OHMH_NAP    42.632        0.023              93.444              0.064
824) NLGN_NAP    42.541        0.023              93.467              1.014
825) OMH1_NAP    42.479        0.022              93.489              0.441
826) CHR1_NAP    42.325        0.022              93.512              4.293
827) MOCA_NAP    42.298        0.022              93.534              0.073
828) WVMO_NAP    42.254        0.022              93.557              0.404
829) MNFF_NAP    42.063        0.022              93.579              0.569
830) IASP_NAP    42.035        0.022              93.601              0.459
831) LANC_NAP    41.879        0.022              93.623              0.652
832) GABK_NAP    41.874        0.022              93.646              0.511
833) NCSY_NAP    41.793        0.022              93.668              1.107
834) ISLP_NAP    41.658        0.022              93.690              0.531
835) CHT1_NAP    41.392        0.022              93.712              0.892
836) IACR_NAP    40.946        0.022              93.733              0.191
837) MORM_NAP    40.905        0.022              93.755              0.511
838) GRTN_NAP    40.874        0.022              93.777              0.449
839) MOAL_NAP    40.693        0.022              93.798              1.403
840) IAAS_NAP    40.666        0.022              93.820              0.288
841) GODR_NAP    40.595        0.021              93.841              6.796
842) TXRU_NAP    40.535        0.021              93.863              0.247
843) CCV3_NAP    40.479        0.021              93.884              0.468
844) MNEM_NAP    40.296        0.021              93.905              0.976
845) FMC2_NAP    40.210        0.021              93.927              0.801
846) ALG2_NAP    40.182        0.021              93.948              1.299
847) PRRY_NAP    40.018        0.021              93.969              0.580
848) ADKS_NAP    39.932        0.021              93.990              1.261
849) NDS1_NAP    39.890        0.021              94.011              0.742
850) MNTL_NAP    39.637        0.021              94.032              0.365
851) NCSP_NAP    39.581        0.021              94.053              0.519
852) MNNU_NAP    39.476        0.021              94.074              0.130
853) NCHE_NAP    39.401        0.021              94.095              0.362
854) SHRV_NAP    39.380        0.021              94.116              1.056
855) WRUN_NAP    39.379        0.021              94.137              0.087
856) MONE_NAP    39.221        0.021              94.158              0.087
857) IAEM_NAP    39.147        0.021              94.178              0.074
858) MIWA_NAP    38.670        0.020              94.199              0.215
859) OHAD_NAP    38.516        0.020              94.219              0.670
860) COH2_NAP    38.493        0.020              94.240              2.451
861) MIDS_NAP    38.460        0.020              94.260              0.646
862) MIMO_NAP    38.453        0.020              94.280              0.328
863) TXGA_NAP    38.411        0.020              94.301              1.504
864) IAMA_NAP    38.379        0.020              94.321              0.650
865) IACV_NAP    38.320        0.020              94.341              0.328
866) IASC_NAP    38.164        0.020              94.361              0.228
867) MOMV_NAP    38.149        0.020              94.382              0.553
868) BRIG_NAP    37.687        0.020              94.402              0.138
869) MIAL_NAP    37.593        0.020              94.422              0.930
870) TXCN_NAP    37.458        0.020              94.441              0.922
871) MNBT_NAP    37.409        0.020              94.461              1.651
872) ADAM_NAP    37.323        0.020              94.481              0.887
873) ARL5_NAP    37.318        0.020              94.501              0.965
874) GACR_NAP    37.079        0.020              94.520              0.735
875) FDTC_NAP    37.067        0.020              94.540              7.442
876) SAV1_NAP    37.009        0.020              94.560              0.291
877) GCGT        36.636        0.019              94.579              0.199
878) LESV_NAP    36.633        0.019              94.598              0.172
879) MOHV_NAP    36.558        0.019              94.618              0.393
880) CORC_NAP    36.482        0.019              94.637              1.342
881) SIDN_NAP    36.410        0.019              94.656              0.349
882) NJMU_NAP    36.139        0.019              94.675              2.426
883) MICA_NAP    35.615        0.019              94.694              0.164
884) LCWD_NAP    35.498        0.019              94.713              0.453
885) MNST_NAP    35.063        0.019              94.732              0.549
886) WVMF_NAP    34.893        0.018              94.750              0.450
887) ARCM_NAP    34.803        0.018              94.769              0.317
888) OHLA_NAP    34.797        0.018              94.787              0.330
889) MOSD_NAP    34.794        0.018              94.805              0.836
890) SLAI_NAP    34.785        0.018              94.824              1.246
891) TN12_NAP    34.597        0.018              94.842              0.358
892) WOOS_NAP    34.360        0.018              94.860              0.397
893) GSSP_NAP    34.276        0.018              94.879              6.348
894) TXS1_NAP    34.009        0.018              94.897              0.638
895) MNRD_NAP    34.004        0.018              94.915              0.633
896) LEBA_NAP    33.989        0.018              94.933              0.179
897) IAAD_NAP    33.964        0.018              94.951              0.087
898) PUEC        33.937        0.018              94.969              0.400
899) OKEE_NAP    33.648        0.018              94.986              1.273
900) TXKA_NAP    33.466        0.018              95.004              1.044
901) SDCU_NAP    33.340        0.018              95.022              1.412
902) ZTL4_NAP    33.337        0.018              95.039              0.263
903) ARHP_NAP    33.332        0.018              95.057              0.797
904) IAAG_NAP    33.206        0.018              95.075              0.171
905) OHLU_NAP    33.007        0.017              95.092              3.742
906) IACA_NAP    32.887        0.017              95.109              0.099
907) PITT_NAP    32.877        0.017              95.127              0.624
908) TIFF_NAP    32.831        0.017              95.144              0.742
909) TXKO_NAP    32.828        0.017              95.162              0.997
910) UNIV_NAP    32.804        0.017              95.179              0.279
911) DQUA_NAP    32.724        0.017              95.196              0.355
912) MNHW_NAP    32.657        0.017              95.214              0.274
913) MNWH_NAP    32.647        0.017              95.231              1.075
914) TXC1_NAP    32.521        0.017              95.248              0.329
915) MOCE_NAP    32.436        0.017              95.265              0.256
916) TXOR_NAP    32.420        0.017              95.282              1.296
917) TALH_NAP    32.400        0.017              95.300              0.324
918) IAFD_NAP    32.386        0.017              95.317              0.237
919) MOBR_NAP    32.359        0.017              95.334              0.624
920) MNSQ_NAP    32.343        0.017              95.351              1.350
921) MOPN_NAP    32.261        0.017              95.368              0.295
922) BAYR_NAP    32.211        0.017              95.385              0.319
923) IAMD_NAP    32.160        0.017              95.402              0.341
924) MCAY        31.968        0.017              95.419              1.352
925) AUS5_NAP    31.927        0.017              95.436              1.088
926) IADS_NAP    31.834        0.017              95.453              0.519
927) FAYR_NAP    31.803        0.017              95.470              1.645
928) WNTR_NAP    31.756        0.017              95.487              2.367
929) LCRH_NAP    31.751        0.017              95.503              0.152
930) LCBU_NAP    31.695        0.017              95.520              0.459
931) OHHI_NAP    31.608        0.017              95.537              0.098
932) MITW_NAP    31.558        0.017              95.554              0.390
933) MNSS_NAP    31.440        0.017              95.570              0.330
934) MNWA_NAP    31.431        0.017              95.587              0.250
935) TN13_NAP    31.387        0.017              95.604              0.260
936) COH1_NAP    31.246        0.017              95.620              1.733
937) NCS3_NAP    31.093        0.016              95.637              0.544
938) TXHI_NAP    31.023        0.016              95.653              3.598
939) MCNE_NAP    30.902        0.016              95.669              0.924
940) HRN1_NAP    30.876        0.016              95.686              0.988
941) ADRI_NAP    30.841        0.016              95.702              0.161
942) ARHR_NAP    30.756        0.016              95.718              0.171
943) UOFM_NAP    30.754        0.016              95.735              2.972
944) MNGP_NAP    30.614        0.016              95.751              1.130
945) MILI_NAP    30.568        0.016              95.767              0.268
946) IACL_NAP    30.565        0.016              95.783              0.221
947) MNRE_NAP    30.409        0.016              95.799              0.863
948) MNMG_NAP    30.370        0.016              95.815              1.085
949) MOCL_NAP    30.266        0.016              95.831              0.404
950) IACN_NAP    30.241        0.016              95.847              1.272
951) STP1_NAP    30.226        0.016              95.863              0.073
952) MINB_NAP    30.211        0.016              95.879              1.522
953) MISC_NAP    30.167        0.016              95.895              0.207
954) MNNH_NAP    30.041        0.016              95.911              1.722
955) MOSF_NAP    29.779        0.016              95.927              0.298
956) SAL1_NAP    29.745        0.016              95.943              2.104
957) CN16        29.619        0.016              95.958              0.466
958) TXNC_NAP    29.549        0.016              95.974              0.596
959) KYCB_NAP    29.546        0.016              95.990              0.296
960) MNAH_NAP    29.495        0.016              96.005              0.434
961) OHAT_NAP    29.490        0.016              96.021              0.330
962) SA20_NAP    29.442        0.016              96.037              0.876
963) MNMK_NAP    29.410        0.016              96.052              0.842
964) ELEN_NAP    29.285        0.016              96.068              0.731
965) MNGY_NAP    29.277        0.016              96.083              0.767
966) IAGA_NAP    29.271        0.015              96.099              0.176
967) LDBT_NAP    29.135        0.015              96.114              2.627
968) CAMR_NAP    29.005        0.015              96.129              0.064
969) ICDV_NAP    29.003        0.015              96.145              0.754
970) ARLR_NAP    28.956        0.015              96.160              0.331
971) OHSB_NAP    28.869        0.015              96.175              0.079
972) OHUN_NAP    28.728        0.015              96.191              0.189
973) GVLT_NAP    28.671        0.015              96.206              0.378
974) CRWG_NAP    28.667        0.015              96.221              2.238
975) MIPV_NAP    28.479        0.015              96.236              0.187
976) MNLC_NAP    28.424        0.015              96.251              0.265
977) BGL2_NAP    28.285        0.015              96.266              2.778
978) LTHM_NAP    28.239        0.015              96.281              0.060
979) MNBX_NAP    28.155        0.015              96.296              1.685
980) IACH_NAP    28.075        0.015              96.311              0.161
981) OAKH_NAP    27.986        0.015              96.326              0.156
982) MOWW_NAP    27.964        0.015              96.340              1.189
983) MOBU_NAP    27.864        0.015              96.355              0.962
984) PTIR_NAP    27.851        0.015              96.370              1.395
985) MOKV_NAP    27.802        0.015              96.385              0.696
986) OHPO_NAP    27.723        0.015              96.399              0.489
987) MNHD_NAP    27.685        0.015              96.414              2.261
988) LOYE_NAP    27.323        0.014              96.428              0.212
989) GAAT_NAP    27.314        0.014              96.443              1.313
990) OHAL_NAP    27.190        0.014              96.457              0.160
991) MNOK_NAP    27.023        0.014              96.472              0.251
992) TN15_NAP    27.004        0.014              96.486              0.306
993) IAAM_NAP    26.942        0.014              96.500              0.116
994) BRCH_NAP    26.933        0.014              96.514              0.086
995) WVS6_NAP    26.877        0.014              96.529              0.523
996) IABN_NAP    26.862        0.014              96.543              0.273
997) P777_NAP    26.852        0.014              96.557              0.403
998) MNBF_NAP    26.819        0.014              96.571              1.388
999) COH6_NAP    26.810        0.014              96.586              1.751
1000) SG03_NAP    26.779        0.014              96.600              0.322
1001) IALN_NAP    26.723        0.014              96.614              0.032
1002) KYTI_NAP    26.695        0.014              96.628              0.801
1003) NLIB_NAP    26.633        0.014              96.642              0.077
1004) MNZM_NAP    26.354        0.014              96.656              1.108
1005) HUDS_NAP    26.110        0.014              96.670              2.415
1006) MNJC_NAP    26.087        0.014              96.684              1.071
1007) IASL_NAP    26.017        0.014              96.698              0.623
1008) IASW_NAP    25.933        0.014              96.711              1.925
1009) OHFN_NAP    25.918        0.014              96.725              0.260
1010) TN14_NAP    25.769        0.014              96.739              0.459
1011) MIBY_NAP    25.593        0.014              96.752              0.169
1012) OHFA_NAP    25.425        0.013              96.766              0.594
1013) COLB_NAP    25.368        0.013              96.779              0.355
1014) DET1_NAP    25.359        0.013              96.792              0.545
1015) MNDC_NAP    25.354        0.013              96.806              0.121
1016) MIWB_NAP    25.264        0.013              96.819              0.748
1017) LANS_NAP    25.218        0.013              96.833              0.048
1018) MNCM_NAP    24.980        0.013              96.846              0.658
1019) COKO_NAP    24.924        0.013              96.859              0.323
1020) NELY_NAP    24.921        0.013              96.872              0.898
1021) NCBC_NAP    24.778        0.013              96.885              0.307
1022) TXLI_NAP    24.756        0.013              96.898              0.691
1023) FMC1_NAP    24.675        0.013              96.912              2.016
1024) IAOE_NAP    24.621        0.013              96.925              0.203
1025) MONC_NAP    24.415        0.013              96.938              0.290
1026) ASHV_NAP    24.162        0.013              96.950              0.131
1027) MNEG_NAP    24.076        0.013              96.963              0.393
1028) IALA_NAP    23.943        0.013              96.976              0.294
1029) MOCD_NAP    23.937        0.013              96.988              0.345
1030) MNPL_NAP    23.884        0.013              97.001              1.580
1031) COH4_NAP    23.871        0.013              97.014              2.202
1032) IAAL_NAP    23.818        0.013              97.026              0.390
1033) MNEK_NAP    23.777        0.013              97.039              0.067
1034) TND6_NAP    23.751        0.013              97.051              0.441
1035) IAOS_NAP    23.593        0.012              97.064              0.212
1036) IAJE_NAP    23.569        0.012              97.076              0.597
1037) WNFL_NAP    23.393        0.012              97.089              0.248
1038) MIOG_NAP    23.297        0.012              97.101              0.534
1039) WINN_NAP    23.255        0.012              97.113              1.775
1040) IAHT_NAP    23.210        0.012              97.126              0.605
1041) PHPS_NAP    23.159        0.012              97.138              4.601
1042) OHRO_NAP    23.063        0.012              97.150              0.266
1043) OHDT_NAP    23.056        0.012              97.162              0.100
1044) MIMR_NAP    23.026        0.012              97.175              0.352
1045) IANT_NAP    22.785        0.012              97.187              0.027
1046) MNSV_NAP    22.777        0.012              97.199              0.243
1047) MIMA_NAP    22.728        0.012              97.211              0.283
1048) MNML_NAP    22.653        0.012              97.223              0.795
