
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
529) TXTA_NAP    97.069        0.051              83.262              0.354
530) MOFM_NAP    96.679        0.051              83.314              0.763
531) PRCG        96.338        0.051              83.365              0.906
532) PAII_NAP    96.090        0.051              83.415              0.352
533) DRV1_NAP    95.617        0.051              83.466              1.496
534) TXOD_NAP    95.292        0.050              83.517              0.841
535) NENF_NAP    95.174        0.050              83.567              0.280
536) TXPA_NAP    94.578        0.050              83.617              0.324
537) WVBU_NAP    94.093        0.050              83.667              0.466
538) BLA1_NAP    92.705        0.049              83.716              0.358
539) CBSB        92.632        0.049              83.765              1.152
540) DLND_NAP    92.612        0.049              83.814              0.394
541) SFSD_NAP    92.160        0.049              83.863              0.330
542) NCCO_NAP    91.489        0.048              83.911              0.373
543) UPTC_NAP    91.447        0.048              83.960              0.313
544) NCPO_NAP    91.390        0.048              84.008              0.027
545) VCIO_NAP    91.225        0.048              84.056              1.443
546) NERC_NAP    91.070        0.048              84.105              0.609
547) MDSI_NAP    90.898        0.048              84.153              0.035
548) LCSM_NAP    89.953        0.048              84.200              0.753
549) OKAR_NAP    89.644        0.047              84.248              0.430
550) LOY9_NAP    89.173        0.047              84.295              0.301
551) MCON_NAP    89.059        0.047              84.342              0.038
552) ZJX1_NAP    88.419        0.047              84.389              0.501
553) MCHN_NAP    88.396        0.047              84.436              8.773
554) NCWA_NAP    88.382        0.047              84.482              0.997
555) PAPH_NAP    87.918        0.047              84.529              1.289
556) TXCT_NAP    87.687        0.046              84.575              1.205
557) CN15_NAP    87.496        0.046              84.622              0.900
558) PARY_NAP    87.072        0.046              84.668              1.181
559) LOY3_NAP    86.705        0.046              84.714              0.053
560) NCMR_NAP    86.655        0.046              84.760              0.444
561) MDR5_NAP    86.187        0.046              84.805              0.948
562) OHMN_NAP    85.751        0.045              84.851              0.100
563) TXCO_NAP    85.208        0.045              84.896              0.921
564) TXEP_NAP    85.177        0.045              84.941              0.663
565) TXTY_NAP    85.140        0.045              84.986              0.348
566) GTS1_NAP    85.021        0.045              85.031              0.095
567) MNRT_NAP    84.555        0.045              85.076              0.645
568) ICT2_NAP    84.293        0.045              85.120              0.764
569) TXLP_NAP    84.190        0.045              85.165              1.494
570) NEYK_NAP    83.830        0.044              85.209              0.196
571) TXLM_NAP    83.489        0.044              85.254              1.131
572) TXCL_NAP    83.439        0.044              85.298              0.346
573) ZKC1_NAP    82.716        0.044              85.342              0.269
574) TNSL_NAP    81.848        0.043              85.385              2.581
575) LS08_NAP    81.838        0.043              85.428              0.261
576) WASR_NAP    81.815        0.043              85.471              0.692
577) MNHK_NAP    81.673        0.043              85.515              1.452
578) OKTE_NAP    81.470        0.043              85.558              0.336
579) CBRG_NAP    81.373        0.043              85.601              0.855
580) MASB_NAP    81.310        0.043              85.644              0.973
581) OKAL_NAP    81.144        0.043              85.687              0.209
582) HULL_NAP    80.760        0.043              85.730              1.770
583) SG18_NAP    80.569        0.043              85.772              0.270
584) MNBV_NAP    80.437        0.043              85.815              0.499
585) TXWE_NAP    80.268        0.042              85.857              0.771
586) TXCD_NAP    80.232        0.042              85.900              1.122
587) PAAP_NAP    80.177        0.042              85.942              0.136
588) ZEFR_NAP    79.932        0.042              85.985              0.153
589) YMTS_NAP    79.730        0.042              86.027              0.038
590) NAPL_NAP    79.510        0.042              86.069              0.429
591) LOYI_NAP    79.364        0.042              86.111              0.161
592) YOU1_NAP    78.907        0.042              86.153              1.173
593) OHAS_NAP    78.140        0.041              86.194              0.237
594) MNTO        77.897        0.041              86.235              0.898
595) NCST_NAP    77.803        0.041              86.277              0.602
596) MNRM_NAP    77.735        0.041              86.318              0.334
597) MNPP_NAP    77.574        0.041              86.359              0.192
598) NCWC_NAP    77.544        0.041              86.400              0.246
599) MEOW_NAP    77.427        0.041              86.441              0.623
600) NEOR_NAP    77.330        0.041              86.482              0.365
601) GARF_NAP    77.264        0.041              86.523              0.501
602) SGI1_NAP    76.943        0.041              86.563              0.532
603) YWG1_NAP    76.918        0.041              86.604              5.474
604) MORH_NAP    76.897        0.041              86.645              0.685
605) GLCO        76.867        0.041              86.686              1.124
606) MARI_NAP    76.596        0.041              86.726              0.322
607) TXMN_NAP    76.349        0.040              86.767              0.444
608) WACH_NAP    75.941        0.040              86.807              0.544
609) KYTK_NAP    75.912        0.040              86.847              7.538
610) FBYN_NAP    75.519        0.040              86.887              0.638
611) MNHL_NAP    75.408        0.040              86.927              1.041
612) GNVL_NAP    75.261        0.040              86.967              0.403
613) ZOB1_NAP    74.992        0.040              87.006              0.233
614) MIA3_NAP    74.973        0.040              87.046              0.857
615) TXSR_NAP    74.673        0.040              87.086              0.487
616) ANP1_NAP    74.623        0.040              87.125              0.367
617) RMND_NAP    74.443        0.039              87.165              0.304
618) GALP_NAP    74.408        0.039              87.204              0.509
619) MNGR_NAP    74.399        0.039              87.243              0.173
620) ACU1_NAP    74.257        0.039              87.283              1.529
621) GOD2_NAP    73.889        0.039              87.322              4.049
622) MNTF_NAP    73.777        0.039              87.361              1.168
623) PAMM_NAP    73.390        0.039              87.400              0.132
624) LSBN_NAP    73.062        0.039              87.438              0.087
625) MNVT_NAP    72.943        0.039              87.477              1.273
626) GORQ_NAP    72.820        0.039              87.516              0.551
627) MNSB_NAP    72.720        0.039              87.554              0.756
628) WVLE_NAP    72.613        0.038              87.592              0.035
629) TXBW_NAP    72.411        0.038              87.631              0.438
630) SUM1_NAP    71.802        0.038              87.669              0.609
631) MNDV_NAP    71.786        0.038              87.707              0.496
632) SG16_NAP    71.779        0.038              87.745              0.440
633) OKMA_NAP    71.737        0.038              87.783              0.456
634) TXSF_NAP    71.692        0.038              87.821              0.847
635) HILB_NAP    71.691        0.038              87.859              0.304
636) TXCM_NAP    71.638        0.038              87.897              0.499
637) PATT_NAP    71.633        0.038              87.935              0.093
638) TXED_NAP    71.419        0.038              87.972              0.168
639) NEOM_NAP    71.207        0.038              88.010              0.322
640) WVBR_NAP    71.147        0.038              88.048              0.352
641) LS04_NAP    70.958        0.038              88.085              0.258
642) NJHC_NAP    70.934        0.038              88.123              1.997
643) MNKD_NAP    70.873        0.038              88.160              1.043
644) NBR2_NAP    70.818        0.037              88.198              0.325
645) TXKC_NAP    70.510        0.037              88.235              1.171
646) NEFR_NAP    69.947        0.037              88.272              0.203
647) NEBB_NAP    69.897        0.037              88.309              1.044
648) TXGR_NAP    69.263        0.037              88.346              0.184
649) OKHV_NAP    69.111        0.037              88.383              0.435
650) MNHG_NAP    68.367        0.036              88.419              1.416
651) MNCL_NAP    68.131        0.036              88.455              0.424
652) SG13_NAP    68.091        0.036              88.491              0.529
653) ZHU1_NAP    67.829        0.036              88.527              1.008
654) LOZ1_NAP    67.602        0.036              88.563              1.572
655) MEWA_NAP    67.444        0.036              88.598              0.232
656) MVCC_NAP    67.378        0.036              88.634              0.980
657) NCNW_NAP    67.292        0.036              88.670              0.590
658) NCSH_NAP    67.289        0.036              88.705              0.220
659) MNMR_NAP    67.204        0.036              88.741              0.421
660) PYRA        67.033        0.035              88.776              0.134
661) CSL2_NAP    66.905        0.035              88.812              0.427
662) JXVL_NAP    66.902        0.035              88.847              0.145
663) OHMO_NAP    66.888        0.035              88.883              0.193
664) LKHU_NAP    66.621        0.035              88.918              1.380
665) IZAC_NAP    66.457        0.035              88.953              1.156
666) NCCL_NAP    66.124        0.035              88.988              0.274
667) OKMU_NAP    66.082        0.035              89.023              0.560
668) NCWS_NAP    65.935        0.035              89.058              0.342
669) ALLG_NAP    65.605        0.035              89.093              0.333
670) NCMG_NAP    65.572        0.035              89.127              0.435
671) IASN_NAP    65.315        0.035              89.162              0.176
672) OHCD_NAP    65.213        0.035              89.196              0.326
673) MTVR_NAP    65.084        0.034              89.231              0.318
674) TXWH_NAP    65.082        0.034              89.265              1.133
675) OKDN_NAP    64.926        0.034              89.300              0.813
676) BRTW_NAP    64.792        0.034              89.334              0.451
677) FLC6_NAP    64.403        0.034              89.368              1.349
678) IAOA_NAP    64.332        0.034              89.402              0.148
679) WVNR_NAP    64.320        0.034              89.436              0.423
680) SCWT_NAP    63.976        0.034              89.470              0.333
681) MNGF_NAP    63.544        0.034              89.504              2.069
682) KST6_NAP    63.495        0.034              89.537              0.314
683) ASUB_NAP    63.398        0.034              89.571              0.627
684) USLP_NAP    63.281        0.034              89.604              0.782
685) IALM_NAP    62.854        0.033              89.638              0.242
686) TEUS        62.782        0.033              89.671              5.898
687) FMYR_NAP    62.710        0.033              89.704              0.701
688) MNCR_NAP    62.691        0.033              89.737              0.979
689) SCHY_NAP    62.662        0.033              89.771              0.960
690) TXLF_NAP    62.394        0.033              89.804              0.297
691) SG20_NAP    62.369        0.033              89.837              0.401
692) CLRE_NAP    62.096        0.033              89.869              0.075
693) GACC_NAP    62.071        0.033              89.902              0.549
694) TXCR_NAP    61.784        0.033              89.935              0.932
695) SA30_NAP    61.611        0.033              89.968              3.179
696) OHWA_NAP    61.489        0.033              90.000              0.473
697) SG32_NAP    61.352        0.032              90.033              0.610
698) TXAG_NAP    61.177        0.032              90.065              1.915
699) WVSH_NAP    61.064        0.032              90.097              0.619
700) ARFY_NAP    60.950        0.032              90.130              0.143
701) TXAI_NAP    60.926        0.032              90.162              0.804
702) WVAT_NAP    60.782        0.032              90.194              0.252
703) DUNN_NAP    60.290        0.032              90.226              0.296
704) PIT1_NAP    60.094        0.032              90.258              0.334
705) MNER_NAP    59.896        0.032              90.290              0.822
706) SCSR_NAP    59.649        0.032              90.321              1.530
707) NDWN_NAP    59.214        0.031              90.352              0.686
708) PAGW_NAP    58.923        0.031              90.384              0.900
709) SCCC_NAP    58.687        0.031              90.415              0.596
710) CHA1_NAP    58.592        0.031              90.446              0.359
711) IAMV_NAP    58.091        0.031              90.477              0.141
712) HBCH_NAP    57.976        0.031              90.507              0.260
713) SG14_NAP    57.520        0.030              90.538              0.185
714) HKLO_NAP    57.215        0.030              90.568              0.316
715) IASX_NAP    57.209        0.030              90.598              0.233
716) SCGP_NAP    57.022        0.030              90.628              0.837
717) MNMS_NAP    56.961        0.030              90.659              0.209
718) LOYC_NAP    56.895        0.030              90.689              0.230
719) WVMZ_NAP    56.813        0.030              90.719              0.373
720) MNWR_NAP    56.756        0.030              90.749              1.137
721) NCSR_NAP    56.369        0.030              90.779              0.369
722) KWST_NAP    56.324        0.030              90.808              0.835
723) LS02_NAP    55.991        0.030              90.838              0.671
724) NCSW_NAP    55.887        0.030              90.868              0.476
725) XCTY_NAP    55.881        0.030              90.897              0.303
726) TXMA_NAP    55.569        0.029              90.927              0.804
727) NCWJ_NAP    55.558        0.029              90.956              0.590
728) SCUN_NAP    55.472        0.029              90.986              0.210
729) KYW1_NAP    55.409        0.029              91.015              0.657
730) ALG3_NAP    54.569        0.029              91.044              1.227
731) BKVL_NAP    54.519        0.029              91.073              0.363
732) IASM_NAP    54.430        0.029              91.101              0.255
733) STKR_NAP    54.330        0.029              91.130              0.453
734) TXTI_NAP    54.170        0.029              91.159              2.933
735) METR_NAP    54.011        0.029              91.187              0.171
736) PKTN_NAP    53.887        0.029              91.216              0.346
737) WVHU_NAP    53.730        0.028              91.244              0.323
738) ROD1_NAP    53.676        0.028              91.273              1.738
739) MNDT_NAP    53.347        0.028              91.301              1.012
740) WDLM_NAP    53.331        0.028              91.329              0.885
741) SG72_NAP    53.321        0.028              91.358              0.900
742) OHLO_NAP    53.229        0.028              91.386              0.355
743) LOYQ_NAP    52.992        0.028              91.414              0.596
744) DEDT_NAP    52.975        0.028              91.442              0.362
745) TXBY_NAP    52.684        0.028              91.470              0.733
746) MNRL_NAP    52.345        0.028              91.497              1.208
747) MNPK_NAP    52.343        0.028              91.525              1.031
748) SG34_NAP    52.231        0.028              91.553              0.319
749) MNDN_NAP    52.170        0.028              91.580              1.028
750) WLPS_NAP    52.121        0.028              91.608              0.329
751) OHLI_NAP    52.049        0.028              91.636              0.512
752) MCIG_NAP    52.014        0.028              91.663              0.657
753) MOSB_NAP    51.964        0.028              91.691              0.238
754) MNJF_NAP    51.586        0.027              91.718              0.307
755) FRTG_NAP    51.486        0.027              91.745              0.235
756) AOML_NAP    51.463        0.027              91.772              0.576
757) IACK_NAP    51.115        0.027              91.800              0.121
758) MNRV_NAP    51.105        0.027              91.827              1.376
759) TXQU_NAP    51.098        0.027              91.854              1.856
760) SIBY_NAP    51.021        0.027              91.881              0.039
761) WVRA_NAP    50.984        0.027              91.908              0.267
762) SG15_NAP    50.826        0.027              91.935              0.203
763) TXJA_NAP    50.694        0.027              91.961              0.695
764) PAPT_NAP    50.523        0.027              91.988              0.435
765) OHHO_NAP    50.512        0.027              92.015              0.373
766) MNRU_NAP    50.185        0.027              92.041              1.774
767) ZMP1_NAP    50.057        0.027              92.068              0.229
768) LOY1_NAP    50.016        0.026              92.094              0.603
769) IAAV_NAP    50.010        0.026              92.121              0.173
770) MNVN_NAP    49.983        0.026              92.147              0.579
771) OHHU_NAP    49.624        0.026              92.174              0.255
772) PMTL_NAP    49.545        0.026              92.200              1.542
773) NCDK_NAP    49.232        0.026              92.226              1.048
774) AVCA_NAP    49.115        0.026              92.252              0.437
775) SA29_NAP    48.810        0.026              92.278              1.234
776) IARO_NAP    48.669        0.026              92.304              0.411
777) LCUR_NAP    48.551        0.026              92.329              2.566
778) MNSC_NAP    48.534        0.026              92.355              0.637
779) DUCK_NAP    48.519        0.026              92.381              0.505
780) MNRG_NAP    48.438        0.026              92.406              0.629
781) TN11_NAP    48.273        0.026              92.432              0.380
782) TN18_NAP    48.264        0.026              92.457              0.435
783) TXHE_NAP    48.128        0.025              92.483              1.755
784) KYTL_NAP    47.867        0.025              92.508              0.388
785) CTA1_NAP    47.853        0.025              92.534              0.352
786) MNKA_NAP    47.675        0.025              92.559              0.335
787) MNAX_NAP    47.612        0.025              92.584              1.829
788) IARR_NAP    47.459        0.025              92.609              0.501
789) IAPS_NAP    47.142        0.025              92.634              0.111
790) MNMN_NAP    47.031        0.025              92.659              0.517
791) IASD_NAP    47.000        0.025              92.684              0.128
792) MIDT_NAP    46.995        0.025              92.709              0.148
793) TXDA_NAP    46.926        0.025              92.734              0.820
794) NCMA_NAP    46.869        0.025              92.758              0.153
795) MNHY_NAP    46.604        0.025              92.783              1.257
796) WARR_NAP    46.343        0.025              92.808              0.122
797) HAYW_NAP    46.202        0.024              92.832              0.388
798) CHME_NAP    46.093        0.024              92.856              0.446
799) HAG1_NAP    45.859        0.024              92.881              0.487
800) DEDS_NAP    45.818        0.024              92.905              0.247
801) LEES_NAP    45.814        0.024              92.929              0.375
802) SDSF_NAP    45.772        0.024              92.954              0.203
803) TXBN_NAP    45.754        0.024              92.978              0.841
804) MNBE_NAP    45.577        0.024              93.002              0.420
805) KNTN_NAP    45.542        0.024              93.026              0.207
806) MOBT_NAP    45.496        0.024              93.050              0.147
807) IADN_NAP    45.393        0.024              93.074              0.437
808) NOR3_NAP    45.323        0.024              93.098              1.046
809) OHCO_NAP    45.267        0.024              93.122              0.293
810) CPAC_NAP    45.246        0.024              93.146              0.405
811) MNME_NAP    45.098        0.024              93.170              0.578
812) ICT5_NAP    44.908        0.024              93.194              1.814
813) NCG6_NAP    44.808        0.024              93.217              0.743
814) MNWK_NAP    44.517        0.024              93.241              1.065
815) OHJE_NAP    44.126        0.023              93.264              0.061
816) MNAN_NAP    44.044        0.023              93.288              0.479
817) CONO_NAP    43.913        0.023              93.311              0.718
818) MNBJ_NAP    43.548        0.023              93.334              1.451
819) FRKN_NAP    43.445        0.023              93.357              0.683
820) MOSV_NAP    43.321        0.023              93.380              0.347
821) WVOH_NAP    43.317        0.023              93.403              0.479
822) SAG1_NAP    42.633        0.023              93.425              2.402
823) OHMH_NAP    42.610        0.023              93.448              0.063
824) NLGN_NAP    42.567        0.023              93.470              1.013
825) OMH1_NAP    42.518        0.023              93.493              0.442
826) CHR1_NAP    42.342        0.022              93.515              4.294
827) MOCA_NAP    42.321        0.022              93.538              0.072
828) WVMO_NAP    42.256        0.022              93.560              0.405
829) IASP_NAP    42.081        0.022              93.582              0.459
830) MNFF_NAP    42.070        0.022              93.605              0.568
831) LANC_NAP    41.899        0.022              93.627              0.651
832) GABK_NAP    41.813        0.022              93.649              0.510
833) NCSY_NAP    41.736        0.022              93.671              1.107
834) CHT1_NAP    41.434        0.022              93.693              0.893
835) IACR_NAP    40.995        0.022              93.715              0.192
836) MORM_NAP    40.949        0.022              93.736              0.512
837) ISLP_NAP    40.902        0.022              93.758              0.555
838) GRTN_NAP    40.825        0.022              93.780              0.449
839) MOAL_NAP    40.741        0.022              93.801              1.404
840) IAAS_NAP    40.704        0.022              93.823              0.288
841) GODR_NAP    40.578        0.021              93.844              6.794
842) TXRU_NAP    40.439        0.021              93.866              0.244
843) CCV3_NAP    40.421        0.021              93.887              0.472
844) MNEM_NAP    40.308        0.021              93.908              0.976
845) FMC2_NAP    40.222        0.021              93.930              0.803
846) ALG2_NAP    40.182        0.021              93.951              1.299
847) PRRY_NAP    39.935        0.021              93.972              0.580
848) NDS1_NAP    39.915        0.021              93.993              0.743
849) ADKS_NAP    39.794        0.021              94.014              1.257
850) MNTL_NAP    39.692        0.021              94.035              0.367
851) NCSP_NAP    39.563        0.021              94.056              0.520
852) MNNU_NAP    39.515        0.021              94.077              0.130
853) NCHE_NAP    39.362        0.021              94.098              0.361
854) WRUN_NAP    39.350        0.021              94.119              0.088
855) SHRV_NAP    39.284        0.021              94.140              1.054
856) MONE_NAP    39.252        0.021              94.161              0.088
857) IAEM_NAP    39.187        0.021              94.181              0.072
858) MIWA_NAP    38.645        0.020              94.202              0.214
859) OHAD_NAP    38.468        0.020              94.222              0.669
860) MIMO_NAP    38.427        0.020              94.242              0.329
861) IAMA_NAP    38.423        0.020              94.263              0.651
862) MIDS_NAP    38.419        0.020              94.283              0.645
863) COH2_NAP    38.389        0.020              94.303              2.448
864) IACV_NAP    38.355        0.020              94.324              0.329
865) TXGA_NAP    38.257        0.020              94.344              1.508
866) IASC_NAP    38.201        0.020              94.364              0.227
867) MOMV_NAP    38.189        0.020              94.384              0.554
868) BRIG_NAP    37.652        0.020              94.404              0.138
869) MIAL_NAP    37.555        0.020              94.424              0.929
870) MNBT_NAP    37.373        0.020              94.444              1.652
871) TXCN_NAP    37.325        0.020              94.464              0.918
872) ADAM_NAP    37.323        0.020              94.484              0.888
873) ARL5_NAP    37.269        0.020              94.503              0.966
874) FDTC_NAP    37.029        0.020              94.523              7.438
875) GACR_NAP    37.008        0.020              94.543              0.735
876) SAV1_NAP    36.955        0.020              94.562              0.288
877) MOHV_NAP    36.595        0.019              94.581              0.395
878) LESV_NAP    36.522        0.019              94.601              0.170
879) SIDN_NAP    36.378        0.019              94.620              0.350
880) CORC_NAP    36.236        0.019              94.639              1.333
881) NJMU_NAP    36.167        0.019              94.658              2.428
882) MICA_NAP    35.594        0.019              94.677              0.163
883) LCWD_NAP    35.386        0.019              94.696              0.448
884) MNST_NAP    35.080        0.019              94.715              0.547
885) WVMF_NAP    34.896        0.018              94.733              0.450
886) SLAI_NAP    34.829        0.018              94.751              1.247
887) MOSD_NAP    34.817        0.018              94.770              0.836
888) OHLA_NAP    34.791        0.018              94.788              0.330
889) ARCM_NAP    34.774        0.018              94.807              0.316
890) PUEC        34.640        0.018              94.825              0.612
891) TN12_NAP    34.552        0.018              94.843              0.356
892) WOOS_NAP    34.348        0.018              94.862              0.397
893) GSSP_NAP    34.263        0.018              94.880              6.347
894) GCGT        34.100        0.018              94.898              0.283
895) MNRD_NAP    34.033        0.018              94.916              0.632
896) IAAD_NAP    34.002        0.018              94.934              0.086
897) LEBA_NAP    33.953        0.018              94.952              0.180
898) TXS1_NAP    33.937        0.018              94.970              0.638
899) OKEE_NAP    33.621        0.018              94.987              1.273
900) TXKA_NAP    33.420        0.018              95.005              1.043
901) MCAY        33.407        0.018              95.023              1.676
902) ARHP_NAP    33.329        0.018              95.041              0.799
903) SDCU_NAP    33.327        0.018              95.058              1.413
904) ZTL4_NAP    33.290        0.018              95.076              0.263
905) IAAG_NAP    33.245        0.018              95.093              0.171
906) OHLU_NAP    33.006        0.017              95.111              3.743
907) IACA_NAP    32.923        0.017              95.128              0.098
908) PITT_NAP    32.864        0.017              95.146              0.622
909) TIFF_NAP    32.810        0.017              95.163              0.742
910) UNIV_NAP    32.775        0.017              95.180              0.279
911) TXKO_NAP    32.705        0.017              95.198              0.993
912) DQUA_NAP    32.702        0.017              95.215              0.355
913) MNHW_NAP    32.689        0.017              95.232              0.273
914) MNWH_NAP    32.602        0.017              95.250              1.072
915) MOCE_NAP    32.479        0.017              95.267              0.257
916) TXC1_NAP    32.444        0.017              95.284              0.327
917) IAFD_NAP    32.428        0.017              95.301              0.237
918) MOBR_NAP    32.391        0.017              95.318              0.626
919) MNSQ_NAP    32.323        0.017              95.335              1.349
920) TALH_NAP    32.319        0.017              95.353              0.322
921) MOPN_NAP    32.305        0.017              95.370              0.296
922) TXOR_NAP    32.297        0.017              95.387              1.293
923) IAMD_NAP    32.204        0.017              95.404              0.341
924) BAYR_NAP    32.180        0.017              95.421              0.318
925) IADS_NAP    31.874        0.017              95.438              0.520
926) AUS5_NAP    31.828        0.017              95.455              1.093
927) FAYR_NAP    31.783        0.017              95.471              1.643
928) WNTR_NAP    31.704        0.017              95.488              2.365
929) LCRH_NAP    31.649        0.017              95.505              0.150
930) LCBU_NAP    31.599        0.017              95.522              0.460
931) OHHI_NAP    31.580        0.017              95.538              0.097
932) MITW_NAP    31.535        0.017              95.555              0.389
933) MNWA_NAP    31.475        0.017              95.572              0.251
934) MNSS_NAP    31.464        0.017              95.588              0.328
935) TN13_NAP    31.368        0.017              95.605              0.261
936) COH1_NAP    31.109        0.016              95.621              1.728
937) NCS3_NAP    31.073        0.016              95.638              0.541
938) TXHI_NAP    30.960        0.016              95.654              3.600
939) HRN1_NAP    30.883        0.016              95.671              0.987
940) ADRI_NAP    30.810        0.016              95.687              0.160
941) ARHR_NAP    30.775        0.016              95.703              0.172
942) MCNE_NAP    30.771        0.016              95.720              0.924
943) UOFM_NAP    30.763        0.016              95.736              2.973
944) MNGP_NAP    30.613        0.016              95.752              1.130
945) IACL_NAP    30.608        0.016              95.768              0.222
946) MILI_NAP    30.551        0.016              95.784              0.269
947) MNRE_NAP    30.414        0.016              95.801              0.863
948) MNMG_NAP    30.327        0.016              95.817              1.083
949) MOCL_NAP    30.297        0.016              95.833              0.405
950) STP1_NAP    30.277        0.016              95.849              0.071
951) IACN_NAP    30.269        0.016              95.865              1.273
952) MISC_NAP    30.137        0.016              95.881              0.206
953) MINB_NAP    30.135        0.016              95.897              1.520
954) MNNH_NAP    30.016        0.016              95.912              1.719
955) MOSF_NAP    29.795        0.016              95.928              0.296
956) SAL1_NAP    29.741        0.016              95.944              2.104
957) CN16        29.637        0.016              95.960              0.477
958) MNAH_NAP    29.532        0.016              95.975              0.433
959) KYCB_NAP    29.513        0.016              95.991              0.294
960) TXNC_NAP    29.482        0.016              96.007              0.594
961) OHAT_NAP    29.477        0.016              96.022              0.330
962) MNMK_NAP    29.431        0.016              96.038              0.840
963) SA20_NAP    29.363        0.016              96.053              0.880
964) ELEN_NAP    29.327        0.016              96.069              0.723
965) IAGA_NAP    29.312        0.016              96.084              0.176
966) MNGY_NAP    29.260        0.015              96.100              0.768
967) LDBT_NAP    29.059        0.015              96.115              2.622
968) ARLR_NAP    28.943        0.015              96.131              0.330
969) CAMR_NAP    28.863        0.015              96.146              0.064
970) OHSB_NAP    28.853        0.015              96.161              0.079
971) OHUN_NAP    28.708        0.015              96.176              0.190
972) CRWG_NAP    28.675        0.015              96.191              2.238
973) GVLT_NAP    28.634        0.015              96.207              0.376
974) ICDV_NAP    28.519        0.015              96.222              0.728
975) MNLC_NAP    28.466        0.015              96.237              0.266
976) MIPV_NAP    28.453        0.015              96.252              0.186
977) BGL2_NAP    28.296        0.015              96.267              2.779
978) LTHM_NAP    28.270        0.015              96.282              0.059
979) MNBX_NAP    28.162        0.015              96.297              1.684
980) IACH_NAP    28.116        0.015              96.312              0.162
981) MOWW_NAP    27.982        0.015              96.326              1.190
982) MOBU_NAP    27.881        0.015              96.341              0.960
983) OAKH_NAP    27.881        0.015              96.356              0.152
984) MOKV_NAP    27.830        0.015              96.371              0.696
985) PTIR_NAP    27.784        0.015              96.385              1.394
986) OHPO_NAP    27.717        0.015              96.400              0.488
987) MNHD_NAP    27.692        0.015              96.415              2.260
988) LOYE_NAP    27.316        0.014              96.429              0.214
989) GAAT_NAP    27.258        0.014              96.444              1.311
990) OHAL_NAP    27.163        0.014              96.458              0.161
991) MNOK_NAP    27.054        0.014              96.472              0.250
992) IAAM_NAP    26.981        0.014              96.487              0.117
993) TN15_NAP    26.977        0.014              96.501              0.306
994) BRCH_NAP    26.909        0.014              96.515              0.085
995) IABN_NAP    26.894        0.014              96.529              0.272
996) WVS6_NAP    26.873        0.014              96.544              0.524
997) P777_NAP    26.868        0.014              96.558              0.403
998) MNBF_NAP    26.800        0.014              96.572              1.387
999) SG03_NAP    26.763        0.014              96.586              0.321
1000) IALN_NAP    26.758        0.014              96.600              0.032
1001) COH6_NAP    26.700        0.014              96.614              1.746
1002) NLIB_NAP    26.691        0.014              96.629              0.078
1003) KYTI_NAP    26.656        0.014              96.643              0.799
1004) MNZM_NAP    26.406        0.014              96.657              1.109
1005) HUDS_NAP    26.165        0.014              96.671              2.416
1006) MNJC_NAP    26.102        0.014              96.684              1.071
1007) IASL_NAP    26.041        0.014              96.698              0.622
1008) IASW_NAP    25.936        0.014              96.712              1.925
1009) OHFN_NAP    25.893        0.014              96.726              0.261
1010) TN14_NAP    25.722        0.014              96.739              0.457
1011) MIBY_NAP    25.569        0.014              96.753              0.168
1012) OHFA_NAP    25.415        0.013              96.766              0.595
1013) MNDC_NAP    25.389        0.013              96.780              0.119
1014) COLB_NAP    25.353        0.013              96.793              0.355
1015) DET1_NAP    25.347        0.013              96.806              0.545
1016) MIWB_NAP    25.231        0.013              96.820              0.747
1017) LANS_NAP    25.186        0.013              96.833              0.049
1018) MNCM_NAP    24.993        0.013              96.846              0.657
1019) NELY_NAP    24.938        0.013              96.860              0.899
1020) COKO_NAP    24.884        0.013              96.873              0.326
1021) NCBC_NAP    24.758        0.013              96.886              0.307
1022) FMC1_NAP    24.675        0.013              96.899              2.015
1023) TXLI_NAP    24.666        0.013              96.912              0.690
1024) IAOE_NAP    24.663        0.013              96.925              0.205
1025) MONC_NAP    24.452        0.013              96.938              0.291
1026) ASHV_NAP    24.147        0.013              96.951              0.133
1027) MNEG_NAP    24.106        0.013              96.964              0.393
1028) IALA_NAP    23.973        0.013              96.976              0.292
1029) MOCD_NAP    23.967        0.013              96.989              0.346
1030) MNPL_NAP    23.919        0.013              97.002              1.580
1031) IAAL_NAP    23.861        0.013              97.014              0.391
1032) MNEK_NAP    23.814        0.013              97.027              0.067
1033) COH4_NAP    23.809        0.013              97.039              2.200
1034) TND6_NAP    23.739        0.013              97.052              0.442
1035) IAOS_NAP    23.625        0.013              97.065              0.213
1036) IAJE_NAP    23.600        0.012              97.077              0.596
1037) WNFL_NAP    23.331        0.012              97.089              0.245
1038) MIOG_NAP    23.267        0.012              97.102              0.533
1039) IAHT_NAP    23.249        0.012              97.114              0.606
1040) WINN_NAP    23.224        0.012              97.126              1.779
1041) PHPS_NAP    23.218        0.012              97.139              4.602
1042) OHRO_NAP    23.048        0.012              97.151              0.266
1043) OHDT_NAP    23.032        0.012              97.163              0.101
1044) MIMR_NAP    23.005        0.012              97.175              0.353
1045) IANT_NAP    22.820        0.012              97.187              0.029
1046) MNSV_NAP    22.810        0.012              97.199              0.241
1047) MIMA_NAP    22.701        0.012              97.211              0.282
1048) MNML_NAP    22.678        0.012              97.223              0.796
