
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
590) MNTO        79.716        0.042              86.050              1.069
591) NAPL_NAP    79.581        0.042              86.092              0.428
592) LOYI_NAP    79.363        0.042              86.134              0.157
593) YOU1_NAP    78.928        0.042              86.176              1.174
594) GLCO        78.605        0.042              86.218              1.219
595) OHAS_NAP    78.132        0.041              86.259              0.237
596) MNRM_NAP    77.905        0.041              86.300              0.335
597) NCST_NAP    77.770        0.041              86.342              0.602
598) MNPP_NAP    77.715        0.041              86.383              0.190
599) NCWC_NAP    77.522        0.041              86.424              0.244
600) MEOW_NAP    77.518        0.041              86.465              0.619
601) NEOR_NAP    77.449        0.041              86.506              0.366
602) GARF_NAP    77.250        0.041              86.547              0.502
603) MORH_NAP    76.965        0.041              86.588              0.685
604) SGI1_NAP    76.648        0.041              86.628              0.526
605) YWG1_NAP    76.628        0.041              86.669              5.472
606) MARI_NAP    76.521        0.041              86.709              0.317
607) TXMN_NAP    76.231        0.040              86.750              0.442
608) WACH_NAP    75.964        0.040              86.790              0.543
609) KYTK_NAP    75.828        0.040              86.830              7.534
610) FBYN_NAP    75.656        0.040              86.870              0.640
611) MNHL_NAP    75.475        0.040              86.910              1.040
612) GNVL_NAP    75.248        0.040              86.950              0.401
613) MIA3_NAP    75.020        0.040              86.990              0.856
614) ZOB1_NAP    74.957        0.040              87.030              0.234
615) TXSR_NAP    74.654        0.040              87.069              0.487
616) ANP1_NAP    74.641        0.040              87.109              0.363
617) MNGR_NAP    74.516        0.039              87.148              0.177
618) RMND_NAP    74.510        0.039              87.188              0.302
619) ACU1_NAP    74.343        0.039              87.227              1.528
620) GALP_NAP    74.333        0.039              87.267              0.508
621) GOD2_NAP    73.866        0.039              87.306              4.048
622) MNTF_NAP    73.785        0.039              87.345              1.168
623) PAMM_NAP    73.389        0.039              87.384              0.134
624) LSBN_NAP    73.051        0.039              87.422              0.088
625) GORQ_NAP    72.904        0.039              87.461              0.551
626) MNVT_NAP    72.869        0.039              87.500              1.271
627) MNSB_NAP    72.844        0.039              87.538              0.755
628) WVLE_NAP    72.601        0.038              87.577              0.038
629) TXBW_NAP    72.301        0.038              87.615              0.434
630) MNDV_NAP    71.921        0.038              87.653              0.493
631) SG16_NAP    71.886        0.038              87.691              0.442
632) SUM1_NAP    71.801        0.038              87.729              0.609
633) OKMA_NAP    71.767        0.038              87.767              0.456
634) TXSF_NAP    71.734        0.038              87.805              0.848
635) HILB_NAP    71.684        0.038              87.843              0.302
636) PATT_NAP    71.497        0.038              87.881              0.092
637) NEOM_NAP    71.349        0.038              87.919              0.322
638) TXCM_NAP    71.345        0.038              87.957              0.493
639) WVBR_NAP    71.156        0.038              87.995              0.355
640) TXED_NAP    71.059        0.038              88.032              0.173
641) NJHC_NAP    71.010        0.038              88.070              1.999
642) LS04_NAP    70.924        0.038              88.108              0.254
643) MNKD_NAP    70.853        0.038              88.145              1.044
644) NBR2_NAP    70.817        0.038              88.183              0.320
645) PYRA        70.190        0.037              88.220              0.189
646) TXKC_NAP    70.140        0.037              88.257              1.163
647) NEFR_NAP    70.073        0.037              88.294              0.206
648) NEBB_NAP    70.008        0.037              88.331              1.046
649) TXGR_NAP    69.182        0.037              88.368              0.184
650) OKHV_NAP    69.160        0.037              88.405              0.437
651) MNHG_NAP    68.484        0.036              88.441              1.419
652) MNCL_NAP    68.239        0.036              88.477              0.421
653) SG13_NAP    68.188        0.036              88.513              0.530
654) LOZ1_NAP    67.658        0.036              88.549              1.574
655) ZHU1_NAP    67.534        0.036              88.585              1.003
656) MEWA_NAP    67.527        0.036              88.621              0.227
657) MVCC_NAP    67.427        0.036              88.656              0.978
658) MNMR_NAP    67.320        0.036              88.692              0.421
659) NCSH_NAP    67.271        0.036              88.728              0.222
660) NCNW_NAP    67.262        0.036              88.763              0.589
661) JXVL_NAP    66.891        0.035              88.799              0.141
662) CSL2_NAP    66.890        0.035              88.834              0.422
663) OHMO_NAP    66.858        0.035              88.870              0.191
664) LKHU_NAP    66.372        0.035              88.905              1.377
665) OKMU_NAP    66.146        0.035              88.940              0.562
666) NCCL_NAP    66.126        0.035              88.975              0.273
667) NCWS_NAP    65.949        0.035              89.010              0.347
668) IZAC_NAP    65.618        0.035              89.045              1.191
669) ALLG_NAP    65.612        0.035              89.079              0.332
670) NCMG_NAP    65.591        0.035              89.114              0.439
671) IASN_NAP    65.443        0.035              89.149              0.175
672) OHCD_NAP    65.198        0.035              89.183              0.327
673) MTVR_NAP    65.029        0.034              89.218              0.318
674) OKDN_NAP    64.938        0.034              89.252              0.813
675) BRTW_NAP    64.791        0.034              89.287              0.449
676) TXWH_NAP    64.757        0.034              89.321              1.127
677) FLC6_NAP    64.472        0.034              89.355              1.347
678) IAOA_NAP    64.463        0.034              89.389              0.145
679) WVNR_NAP    64.300        0.034              89.423              0.420
680) SCWT_NAP    64.002        0.034              89.457              0.339
681) KST6_NAP    63.614        0.034              89.491              0.317
682) MNGF_NAP    63.596        0.034              89.525              2.072
683) ASUB_NAP    63.384        0.034              89.558              0.629
684) IALM_NAP    62.976        0.033              89.592              0.239
685) MNCR_NAP    62.773        0.033              89.625              0.983
686) FMYR_NAP    62.759        0.033              89.658              0.700
687) SCHY_NAP    62.628        0.033              89.691              0.956
688) TEUS        62.526        0.033              89.724              5.784
689) SG20_NAP    62.409        0.033              89.758              0.400
690) TXLF_NAP    62.227        0.033              89.790              0.294
691) CLRE_NAP    62.060        0.033              89.823              0.075
692) USLP_NAP    61.993        0.033              89.856              0.756
693) GACC_NAP    61.988        0.033              89.889              0.544
694) TXCR_NAP    61.780        0.033              89.922              0.933
695) SA30_NAP    61.685        0.033              89.955              3.181
696) OHWA_NAP    61.454        0.033              89.987              0.472
697) SG32_NAP    61.183        0.032              90.020              0.611
698) WVSH_NAP    61.071        0.032              90.052              0.622
699) ARFY_NAP    61.029        0.032              90.084              0.144
700) TXAG_NAP    60.892        0.032              90.116              1.918
701) WVAT_NAP    60.755        0.032              90.149              0.251
702) TXAI_NAP    60.557        0.032              90.181              0.817
703) DUNN_NAP    60.299        0.032              90.213              0.294
704) PIT1_NAP    60.084        0.032              90.245              0.332
705) MNER_NAP    59.927        0.032              90.276              0.824
706) SCSR_NAP    59.689        0.032              90.308              1.533
707) NDWN_NAP    59.272        0.031              90.339              0.684
708) PAGW_NAP    58.889        0.031              90.371              0.898
709) SCCC_NAP    58.639        0.031              90.402              0.592
710) CHA1_NAP    58.567        0.031              90.433              0.355
711) IAMV_NAP    58.217        0.031              90.464              0.140
712) HBCH_NAP    57.958        0.031              90.494              0.261
713) SG14_NAP    57.604        0.031              90.525              0.187
714) IASX_NAP    57.316        0.030              90.555              0.230
715) HKLO_NAP    57.272        0.030              90.586              0.317
716) MNMS_NAP    57.059        0.030              90.616              0.206
717) SCGP_NAP    57.007        0.030              90.646              0.838
718) LOYC_NAP    56.922        0.030              90.676              0.234
719) WVMZ_NAP    56.786        0.030              90.706              0.372
720) MNWR_NAP    56.757        0.030              90.736              1.137
721) KWST_NAP    56.477        0.030              90.766              0.835
722) NCSR_NAP    56.348        0.030              90.796              0.369
723) LS02_NAP    55.998        0.030              90.826              0.670
724) XCTY_NAP    55.862        0.030              90.855              0.298
725) NCSW_NAP    55.836        0.030              90.885              0.474
726) KYW1_NAP    55.556        0.029              90.914              0.660
727) NCWJ_NAP    55.541        0.029              90.944              0.590
728) TXMA_NAP    55.484        0.029              90.973              0.802
729) SCUN_NAP    55.438        0.029              91.003              0.206
730) ALG3_NAP    54.589        0.029              91.032              1.227
731) IASM_NAP    54.558        0.029              91.060              0.257
732) BKVL_NAP    54.525        0.029              91.089              0.360
733) TXTI_NAP    54.308        0.029              91.118              2.943
734) STKR_NAP    54.304        0.029              91.147              0.455
735) METR_NAP    53.966        0.029              91.176              0.171
736) PKTN_NAP    53.841        0.029              91.204              0.347
737) WVHU_NAP    53.702        0.028              91.233              0.325
738) ROD1_NAP    53.476        0.028              91.261              1.733
739) WDLM_NAP    53.442        0.028              91.289              0.885
740) MNDT_NAP    53.394        0.028              91.317              1.011
741) SG72_NAP    53.351        0.028              91.346              0.901
742) OHLO_NAP    53.193        0.028              91.374              0.355
743) LOYQ_NAP    53.035        0.028              91.402              0.599
744) DEDT_NAP    53.008        0.028              91.430              0.365
745) TXBY_NAP    52.544        0.028              91.458              0.732
746) MNPK_NAP    52.380        0.028              91.486              1.026
747) MNRL_NAP    52.345        0.028              91.513              1.207
748) SG34_NAP    52.262        0.028              91.541              0.318
749) WLPS_NAP    52.156        0.028              91.569              0.334
750) MNDN_NAP    52.150        0.028              91.596              1.028
751) MOSB_NAP    52.079        0.028              91.624              0.240
752) OHLI_NAP    52.015        0.028              91.652              0.513
753) MCIG_NAP    51.718        0.027              91.679              0.652
754) MNJF_NAP    51.699        0.027              91.706              0.307
755) AOML_NAP    51.497        0.027              91.734              0.575
756) FRTG_NAP    51.459        0.027              91.761              0.234
757) IACK_NAP    51.221        0.027              91.788              0.119
758) TXQU_NAP    51.111        0.027              91.815              1.857
759) MNRV_NAP    51.000        0.027              91.842              1.373
760) SIBY_NAP    50.975        0.027              91.869              0.039
761) WVRA_NAP    50.949        0.027              91.896              0.264
762) SG15_NAP    50.917        0.027              91.923              0.205
763) TXJA_NAP    50.660        0.027              91.950              0.693
764) PAPT_NAP    50.510        0.027              91.977              0.433
765) OHHO_NAP    50.474        0.027              92.004              0.374
766) ZMP1_NAP    50.186        0.027              92.030              0.228
767) MNRU_NAP    50.184        0.027              92.057              1.780
768) IAAV_NAP    50.121        0.027              92.083              0.174
769) MNVN_NAP    50.043        0.027              92.110              0.578
770) LOY1_NAP    50.023        0.027              92.136              0.598
771) PMTL_NAP    49.594        0.026              92.163              1.544
772) OHHU_NAP    49.584        0.026              92.189              0.255
773) NCDK_NAP    49.225        0.026              92.215              1.041
774) AVCA_NAP    49.086        0.026              92.241              0.436
775) SA29_NAP    48.856        0.026              92.267              1.232
776) IARO_NAP    48.779        0.026              92.293              0.414
777) MNSC_NAP    48.613        0.026              92.319              0.636
778) DUCK_NAP    48.520        0.026              92.344              0.499
779) MNRG_NAP    48.502        0.026              92.370              0.626
780) LCUR_NAP    48.501        0.026              92.396              2.564
781) TN11_NAP    48.244        0.026              92.421              0.380
782) TN18_NAP    48.229        0.026              92.447              0.435
783) TXHE_NAP    47.945        0.025              92.472              1.749
784) CTA1_NAP    47.926        0.025              92.498              0.355
785) KYTL_NAP    47.826        0.025              92.523              0.387
786) MNKA_NAP    47.766        0.025              92.548              0.334
787) MNAX_NAP    47.696        0.025              92.574              1.828
788) IARR_NAP    47.552        0.025              92.599              0.498
789) IAPS_NAP    47.251        0.025              92.624              0.112
790) MNMN_NAP    47.125        0.025              92.649              0.516
791) IASD_NAP    47.102        0.025              92.674              0.125
792) MIDT_NAP    46.961        0.025              92.699              0.149
793) TXDA_NAP    46.887        0.025              92.723              0.820
794) NCMA_NAP    46.824        0.025              92.748              0.149
795) MNHY_NAP    46.611        0.025              92.773              1.256
796) WARR_NAP    46.308        0.025              92.798              0.122
797) HAYW_NAP    46.187        0.024              92.822              0.391
798) CHME_NAP    46.077        0.024              92.846              0.446
799) HAG1_NAP    45.862        0.024              92.871              0.484
800) SDSF_NAP    45.850        0.024              92.895              0.199
801) DEDS_NAP    45.848        0.024              92.919              0.250
802) LEES_NAP    45.817        0.024              92.944              0.373
803) TXBN_NAP    45.747        0.024              92.968              0.842
804) MNBE_NAP    45.690        0.024              92.992              0.419
805) MOBT_NAP    45.588        0.024              93.016              0.149
806) KNTN_NAP    45.501        0.024              93.040              0.209
807) IADN_NAP    45.483        0.024              93.064              0.436
808) NOR3_NAP    45.279        0.024              93.088              1.045
809) OHCO_NAP    45.236        0.024              93.112              0.292
810) CPAC_NAP    45.215        0.024              93.136              0.405
811) MNME_NAP    45.167        0.024              93.160              0.575
812) ICT5_NAP    44.969        0.024              93.184              1.816
813) NCG6_NAP    44.770        0.024              93.208              0.740
814) MNWK_NAP    44.549        0.024              93.231              1.064
815) OHJE_NAP    44.118        0.023              93.255              0.063
816) MNAN_NAP    44.106        0.023              93.278              0.476
817) CONO_NAP    43.877        0.023              93.301              0.716
818) MNBJ_NAP    43.555        0.023              93.325              1.450
819) MOSV_NAP    43.419        0.023              93.348              0.349
820) FRKN_NAP    43.400        0.023              93.371              0.682
821) WVOH_NAP    43.288        0.023              93.394              0.477
822) NLGN_NAP    42.647        0.023              93.416              1.011
823) OMH1_NAP    42.612        0.023              93.439              0.445
824) SAG1_NAP    42.594        0.023              93.461              2.401
825) OHMH_NAP    42.580        0.023              93.484              0.063
826) MOCA_NAP    42.392        0.022              93.506              0.073
827) CHR1_NAP    42.361        0.022              93.529              4.295
828) WVMO_NAP    42.258        0.022              93.551              0.406
829) IASP_NAP    42.181        0.022              93.574              0.458
830) MNFF_NAP    42.115        0.022              93.596              0.567
831) LANC_NAP    41.918        0.022              93.618              0.649
832) GABK_NAP    41.791        0.022              93.640              0.506
833) NCSY_NAP    41.676        0.022              93.662              1.107
834) CHT1_NAP    41.480        0.022              93.684              0.893
835) IACR_NAP    41.099        0.022              93.706              0.194
836) MORM_NAP    41.047        0.022              93.728              0.514
837) MOAL_NAP    40.841        0.022              93.749              1.407
838) IAAS_NAP    40.796        0.022              93.771              0.289
839) GRTN_NAP    40.750        0.022              93.793              0.448
840) GODR_NAP    40.570        0.022              93.814              6.794
841) CCV3_NAP    40.447        0.021              93.836              0.476
842) TXRU_NAP    40.356        0.021              93.857              0.242
843) MNEM_NAP    40.353        0.021              93.878              0.974
844) FMC2_NAP    40.244        0.021              93.900              0.805
845) ISLP_NAP    40.208        0.021              93.921              0.597
846) ALG2_NAP    40.202        0.021              93.942              1.300
847) NDS1_NAP    39.980        0.021              93.963              0.745
848) PRRY_NAP    39.933        0.021              93.985              0.578
849) MNTL_NAP    39.799        0.021              94.006              0.370
850) ADKS_NAP    39.628        0.021              94.027              1.252
851) MNNU_NAP    39.602        0.021              94.048              0.129
852) NCSP_NAP    39.556        0.021              94.069              0.522
853) MONE_NAP    39.329        0.021              94.090              0.091
854) NCHE_NAP    39.324        0.021              94.110              0.359
855) WRUN_NAP    39.309        0.021              94.131              0.088
856) IAEM_NAP    39.275        0.021              94.152              0.069
857) SHRV_NAP    39.201        0.021              94.173              1.052
858) MIWA_NAP    38.617        0.020              94.193              0.214
859) IAMA_NAP    38.518        0.020              94.214              0.653
860) IACV_NAP    38.438        0.020              94.234              0.332
861) OHAD_NAP    38.392        0.020              94.254              0.668
862) MIMO_NAP    38.385        0.020              94.275              0.329
863) MIDS_NAP    38.383        0.020              94.295              0.644
864) IASC_NAP    38.286        0.020              94.315              0.224
865) MOMV_NAP    38.277        0.020              94.336              0.557
866) COH2_NAP    38.258        0.020              94.356              2.444
867) TXGA_NAP    38.112        0.020              94.376              1.513
868) BRIG_NAP    37.611        0.020              94.396              0.138
869) MIAL_NAP    37.528        0.020              94.416              0.928
870) ADAM_NAP    37.361        0.020              94.436              0.889
871) MNBT_NAP    37.344        0.020              94.456              1.652
872) ARL5_NAP    37.238        0.020              94.475              0.965
873) TXCN_NAP    37.187        0.020              94.495              0.914
874) FDTC_NAP    36.972        0.020              94.515              7.432
875) GACR_NAP    36.962        0.020              94.534              0.733
876) SAV1_NAP    36.923        0.020              94.554              0.282
877) MOHV_NAP    36.677        0.019              94.573              0.397
878) LESV_NAP    36.399        0.019              94.592              0.167
879) SIDN_NAP    36.339        0.019              94.612              0.352
880) NJMU_NAP    36.204        0.019              94.631              2.432
881) CORC_NAP    35.956        0.019              94.650              1.320
882) MICA_NAP    35.574        0.019              94.669              0.163
883) LCWD_NAP    35.298        0.019              94.688              0.445
884) PUEC        35.258        0.019              94.706              0.891
885) GCGT        35.165        0.019              94.725              0.187
886) MNST_NAP    35.128        0.019              94.743              0.544
887) SLAI_NAP    34.914        0.019              94.762              1.248
888) WVMF_NAP    34.896        0.018              94.780              0.449
889) MOSD_NAP    34.877        0.018              94.799              0.835
890) OHLA_NAP    34.779        0.018              94.817              0.330
891) ARCM_NAP    34.760        0.018              94.836              0.316
892) TN12_NAP    34.499        0.018              94.854              0.354
893) WOOS_NAP    34.327        0.018              94.872              0.396
894) GSSP_NAP    34.236        0.018              94.890              6.343
895) MNRD_NAP    34.100        0.018              94.908              0.630
896) IAAD_NAP    34.084        0.018              94.927              0.083
897) LEBA_NAP    33.904        0.018              94.944              0.182
898) MCAY        33.868        0.018              94.962              1.947
899) TXS1_NAP    33.864        0.018              94.980              0.637
900) OKEE_NAP    33.604        0.018              94.998              1.274
901) TXKA_NAP    33.387        0.018              95.016              1.042
902) SDCU_NAP    33.356        0.018              95.034              1.412
903) ARHP_NAP    33.341        0.018              95.051              0.802
904) IAAG_NAP    33.327        0.018              95.069              0.169
905) ZTL4_NAP    33.270        0.018              95.087              0.263
906) IACA_NAP    33.001        0.017              95.104              0.097
907) OHLU_NAP    32.988        0.017              95.121              3.742
908) PITT_NAP    32.847        0.017              95.139              0.618
909) TIFF_NAP    32.760        0.017              95.156              0.741
910) MNHW_NAP    32.759        0.017              95.174              0.272
911) UNIV_NAP    32.725        0.017              95.191              0.279
912) DQUA_NAP    32.704        0.017              95.208              0.355
913) TXKO_NAP    32.572        0.017              95.226              0.989
914) MOCE_NAP    32.566        0.017              95.243              0.259
915) MNWH_NAP    32.547        0.017              95.260              1.066
916) IAFD_NAP    32.513        0.017              95.277              0.236
917) MOBR_NAP    32.460        0.017              95.295              0.628
918) MOPN_NAP    32.392        0.017              95.312              0.298
919) TXC1_NAP    32.373        0.017              95.329              0.324
920) MNSQ_NAP    32.310        0.017              95.346              1.345
921) TALH_NAP    32.301        0.017              95.363              0.318
922) IAMD_NAP    32.292        0.017              95.380              0.343
923) TXOR_NAP    32.175        0.017              95.397              1.290
924) BAYR_NAP    32.145        0.017              95.414              0.317
925) IADS_NAP    31.955        0.017              95.431              0.522
926) FAYR_NAP    31.760        0.017              95.448              1.641
927) AUS5_NAP    31.759        0.017              95.465              1.099
928) WNTR_NAP    31.635        0.017              95.482              2.362
929) LCRH_NAP    31.566        0.017              95.498              0.150
930) MNWA_NAP    31.561        0.017              95.515              0.252
931) OHHI_NAP    31.539        0.017              95.532              0.096
932) MNSS_NAP    31.523        0.017              95.549              0.324
933) LCBU_NAP    31.520        0.017              95.565              0.458
934) MITW_NAP    31.513        0.017              95.582              0.389
935) TN13_NAP    31.356        0.017              95.599              0.264
936) NCS3_NAP    31.049        0.016              95.615              0.536
937) COH1_NAP    30.962        0.016              95.631              1.722
938) TXHI_NAP    30.924        0.016              95.648              3.603
939) HRN1_NAP    30.887        0.016              95.664              0.985
940) ARHR_NAP    30.827        0.016              95.680              0.174
941) ADRI_NAP    30.772        0.016              95.697              0.161
942) UOFM_NAP    30.744        0.016              95.713              2.973
943) IACL_NAP    30.693        0.016              95.729              0.224
944) MCNE_NAP    30.632        0.016              95.746              0.925
945) MNGP_NAP    30.630        0.016              95.762              1.128
946) ELEN_NAP    30.559        0.016              95.778              0.760
947) MILI_NAP    30.521        0.016              95.794              0.269
948) MNRE_NAP    30.442        0.016              95.810              0.862
949) STP1_NAP    30.370        0.016              95.826              0.068
950) MOCL_NAP    30.366        0.016              95.843              0.407
951) IACN_NAP    30.327        0.016              95.859              1.275
952) MNMG_NAP    30.272        0.016              95.875              1.080
953) MISC_NAP    30.103        0.016              95.891              0.205
954) MINB_NAP    30.064        0.016              95.907              1.517
955) MNNH_NAP    29.994        0.016              95.922              1.714
956) MOSF_NAP    29.844        0.016              95.938              0.295
957) CN16        29.801        0.016              95.954              0.479
958) SAL1_NAP    29.764        0.016              95.970              2.103
959) MNAH_NAP    29.604        0.016              95.985              0.433
960) MNMK_NAP    29.481        0.016              96.001              0.836
961) KYCB_NAP    29.470        0.016              96.017              0.290
962) OHAT_NAP    29.459        0.016              96.032              0.331
963) TXNC_NAP    29.419        0.016              96.048              0.593
964) IAGA_NAP    29.394        0.016              96.063              0.176
965) SA20_NAP    29.382        0.016              96.079              0.878
966) MNGY_NAP    29.262        0.016              96.095              0.769
967) LDBT_NAP    28.963        0.015              96.110              2.617
968) ARLR_NAP    28.950        0.015              96.125              0.329
969) OHSB_NAP    28.831        0.015              96.141              0.078
970) CRWG_NAP    28.706        0.015              96.156              2.236
971) CAMR_NAP    28.695        0.015              96.171              0.067
972) OHUN_NAP    28.683        0.015              96.186              0.192
973) GVLT_NAP    28.596        0.015              96.201              0.372
974) MNLC_NAP    28.546        0.015              96.216              0.267
975) MIPV_NAP    28.422        0.015              96.232              0.185
976) BGL2_NAP    28.340        0.015              96.247              2.779
977) LTHM_NAP    28.338        0.015              96.262              0.060
978) IACH_NAP    28.197        0.015              96.276              0.165
979) MNBX_NAP    28.191        0.015              96.291              1.682
980) MOWW_NAP    28.033        0.015              96.306              1.191
981) ICDV_NAP    27.993        0.015              96.321              0.694
982) MOBU_NAP    27.929        0.015              96.336              0.959
983) MOKV_NAP    27.892        0.015              96.351              0.696
984) OAKH_NAP    27.757        0.015              96.365              0.149
985) PTIR_NAP    27.728        0.015              96.380              1.392
986) MNHD_NAP    27.720        0.015              96.395              2.257
987) OHPO_NAP    27.704        0.015              96.409              0.487
988) LOYE_NAP    27.308        0.014              96.424              0.216
989) GAAT_NAP    27.198        0.014              96.438              1.307
990) OHAL_NAP    27.125        0.014              96.453              0.162
991) MNOK_NAP    27.118        0.014              96.467              0.248
992) IAAM_NAP    27.057        0.014              96.481              0.118
993) IABN_NAP    26.960        0.014              96.496              0.270
994) TN15_NAP    26.950        0.014              96.510              0.307
995) P777_NAP    26.909        0.014              96.524              0.405
996) BRCH_NAP    26.881        0.014              96.539              0.084
997) WVS6_NAP    26.868        0.014              96.553              0.525
998) IALN_NAP    26.830        0.014              96.567              0.032
999) NLIB_NAP    26.795        0.014              96.581              0.078
1000) MNBF_NAP    26.785        0.014              96.595              1.384
1001) SG03_NAP    26.741        0.014              96.610              0.321
1002) KYTI_NAP    26.593        0.014              96.624              0.796
1003) COH6_NAP    26.587        0.014              96.638              1.741
1004) MNZM_NAP    26.494        0.014              96.652              1.110
1005) HUDS_NAP    26.249        0.014              96.666              2.417
1006) MNJC_NAP    26.140        0.014              96.680              1.070
1007) IASL_NAP    26.095        0.014              96.693              0.619
1008) IASW_NAP    25.951        0.014              96.707              1.925
1009) OHFN_NAP    25.854        0.014              96.721              0.261
1010) TN14_NAP    25.661        0.014              96.734              0.454
1011) MIBY_NAP    25.542        0.014              96.748              0.167
1012) MNDC_NAP    25.457        0.013              96.761              0.116
1013) OHFA_NAP    25.407        0.013              96.775              0.598
1014) COLB_NAP    25.332        0.013              96.788              0.357
1015) DET1_NAP    25.325        0.013              96.802              0.544
1016) MIWB_NAP    25.198        0.013              96.815              0.746
1017) LANS_NAP    25.144        0.013              96.828              0.050
1018) MNCM_NAP    25.027        0.013              96.842              0.654
1019) NELY_NAP    24.980        0.013              96.855              0.901
1020) COKO_NAP    24.895        0.013              96.868              0.330
1021) NCBC_NAP    24.746        0.013              96.881              0.307
1022) IAOE_NAP    24.739        0.013              96.894              0.207
1023) FMC1_NAP    24.677        0.013              96.907              2.015
1024) TXLI_NAP    24.563        0.013              96.920              0.688
1025) MONC_NAP    24.524        0.013              96.933              0.293
1026) MNEG_NAP    24.165        0.013              96.946              0.391
1027) ASHV_NAP    24.138        0.013              96.959              0.136
1028) IALA_NAP    24.033        0.013              96.972              0.289
1029) MOCD_NAP    24.029        0.013              96.985              0.349
1030) MNPL_NAP    23.985        0.013              96.997              1.581
1031) IAAL_NAP    23.938        0.013              97.010              0.393
1032) MNEK_NAP    23.884        0.013              97.023              0.065
1033) COH4_NAP    23.757        0.013              97.035              2.200
1034) TND6_NAP    23.733        0.013              97.048              0.445
1035) IAOS_NAP    23.689        0.013              97.060              0.216
1036) IAJE_NAP    23.663        0.013              97.073              0.594
1037) IAHT_NAP    23.321        0.012              97.085              0.606
1038) PHPS_NAP    23.294        0.012              97.098              4.603
1039) WNFL_NAP    23.265        0.012              97.110              0.242
1040) MIOG_NAP    23.238        0.012              97.122              0.532
1041) WINN_NAP    23.212        0.012              97.134              1.783
1042) OHRO_NAP    23.026        0.012              97.147              0.267
1043) OHDT_NAP    22.998        0.012              97.159              0.102
1044) MIMR_NAP    22.974        0.012              97.171              0.353
1045) IANT_NAP    22.889        0.012              97.183              0.031
1046) MNSV_NAP    22.873        0.012              97.195              0.239
1047) MNML_NAP    22.728        0.012              97.207              0.797
1048) MIMA_NAP    22.666        0.012              97.219              0.281
1049) MOSE_NAP    22.611        0.012              97.231              0.593
1050) MIO2_NAP    22.606        0.012              97.243              0.260
1051) TXAR_NAP    22.499        0.012              97.255              0.368
1052) IAGC_NAP    22.467        0.012              97.267              0.165
1053) MNVI_NAP    22.403        0.012              97.279              1.221
1054) MNOM_NAP    22.384        0.012              97.291              1.232
1055) 1NSU_NAP    22.143        0.012              97.303              1.102
1056) HMLK_NAP    22.124        0.012              97.314              0.675
1057) TXTR_NAP    22.069        0.012              97.326              1.933
1058) ARIA_NAP    22.034        0.012              97.338              2.142
1059) MNIF_NAP    22.030        0.012              97.349              1.862
1060) OHHA_NAP    21.997        0.012              97.361              0.049
1061) MPLE_NAP    21.915        0.012              97.373              0.124
1062) MNRW_NAP    21.881        0.012              97.384              0.219
1063) TXRO_NAP    21.821        0.012              97.396              1.205
1064) KNS1_NAP    21.813        0.012              97.407              0.739
1065) TXBM_NAP    21.665        0.011              97.419              0.959
1066) GASP_NAP    21.643        0.011              97.430              5.235
1067) TN17_NAP    21.632        0.011              97.442              0.354
1068) KYGB_NAP    21.605        0.011              97.453              5.270
1069) MNAV_NAP    21.526        0.011              97.465              0.579
1070) MOMF_NAP    21.434        0.011              97.476              0.475
1071) NCG1_NAP    21.411        0.011              97.487              0.301
1072) OHMR_NAP    21.296        0.011              97.499              0.482
1073) CJTR_NAP    21.266        0.011              97.510              0.556
1074) MISJ_NAP    21.262        0.011              97.521              0.093
1075) MNAS_NAP    21.224        0.011              97.532              1.446
1076) WISN_NAP    21.222        0.011              97.544              1.174
1077) IAMT_NAP    20.951        0.011              97.555              0.260
1078) OHPR_NAP    20.879        0.011              97.566              0.642
1079) IAOK_NAP    20.866        0.011              97.577              0.135
1080) MOEL_NAP    20.817        0.011              97.588              0.564
1081) LSUA_NAP    20.676        0.011              97.599              0.351
1082) MNGA_NAP    20.601        0.011              97.610              0.882
1083) MOJC_NAP    20.546        0.011              97.621              0.495
1084) MNAA_NAP    20.486        0.011              97.632              0.191
1085) WVS5_NAP    20.445        0.011              97.642              0.830
1086) MCN1_NAP    20.366        0.011              97.653              0.464
1087) IAWS_NAP    20.356        0.011              97.664              0.135
1088) MIIT_NAP    20.248        0.011              97.675              0.281
1089) SAYA_NAP    20.186        0.011              97.685              2.356
1090) GOAV_NAP    20.139        0.011              97.696              5.799
1091) OHRI_NAP    20.075        0.011              97.707              1.724
1092) CHET_NAP    20.059        0.011              97.717              0.531
1093) MCD1_NAP    20.056        0.011              97.728              0.810
1094) KYTH_NAP    19.982        0.011              97.739              1.045
1095) MTHN_NAP    19.946        0.011              97.749              0.974
1096) TONY_NAP    19.845        0.011              97.760              1.654
1097) MIKS_NAP    19.723        0.010              97.770              0.167
1098) 1ULM_NAP    19.692        0.010              97.781              0.415
1099) SCYC_NAP    19.569        0.010              97.791              0.358
1100) NCLI_NAP    19.519        0.010              97.801              0.267
1101) SCJR_NAP    19.447        0.010              97.812              0.483
1102) GASK_NAP    19.395        0.010              97.822              0.362
1103) MIAR_NAP    19.318        0.010              97.832              0.722
1104) US2O_NAP    19.298        0.010              97.842              1.439
1105) TXHM_NAP    19.247        0.010              97.853              2.359
1106) MOMG_NAP    19.241        0.010              97.863              0.528
