
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
588) ZEFR_NAP    79.868        0.042              85.991              0.154
589) YMTS_NAP    79.735        0.042              86.033              0.039
590) NAPL_NAP    79.402        0.042              86.075              0.430
591) LOYI_NAP    79.382        0.042              86.117              0.162
592) YOU1_NAP    78.921        0.042              86.159              1.174
593) MNTO        78.406        0.042              86.200              0.874
594) OHAS_NAP    78.154        0.041              86.242              0.237
595) NCST_NAP    77.817        0.041              86.283              0.602
596) MNRM_NAP    77.673        0.041              86.324              0.333
597) NCWC_NAP    77.559        0.041              86.365              0.246
598) MNPP_NAP    77.514        0.041              86.406              0.193
599) GLCO        77.442        0.041              86.447              1.098
600) MEOW_NAP    77.432        0.041              86.488              0.623
601) NEOR_NAP    77.270        0.041              86.529              0.364
602) GARF_NAP    77.268        0.041              86.570              0.501
603) YWG1_NAP    76.960        0.041              86.611              5.476
604) SGI1_NAP    76.854        0.041              86.651              0.534
605) MORH_NAP    76.837        0.041              86.692              0.686
606) MARI_NAP    76.616        0.041              86.733              0.323
607) TXMN_NAP    76.274        0.040              86.773              0.445
608) KYTK_NAP    75.931        0.040              86.813              7.539
609) WACH_NAP    75.868        0.040              86.853              0.545
610) FBYN_NAP    75.453        0.040              86.893              0.636
611) MNHL_NAP    75.352        0.040              86.933              1.042
612) GNVL_NAP    75.224        0.040              86.973              0.404
613) ZOB1_NAP    75.006        0.040              87.013              0.232
614) MIA3_NAP    74.865        0.040              87.052              0.857
615) ANP1_NAP    74.641        0.040              87.092              0.368
616) TXSR_NAP    74.608        0.040              87.132              0.488
617) GALP_NAP    74.439        0.039              87.171              0.510
618) MNGR_NAP    74.340        0.039              87.210              0.172
619) RMND_NAP    74.328        0.039              87.250              0.305
620) ACU1_NAP    74.265        0.039              87.289              1.528
621) GOD2_NAP    73.862        0.039              87.328              4.048
622) MNTF_NAP    73.723        0.039              87.367              1.169
623) PAMM_NAP    73.401        0.039              87.406              0.131
624) LSBN_NAP    73.077        0.039              87.445              0.086
625) MNVT_NAP    72.897        0.039              87.483              1.275
626) GORQ_NAP    72.814        0.039              87.522              0.553
627) MNSB_NAP    72.664        0.038              87.560              0.757
628) WVLE_NAP    72.628        0.038              87.599              0.034
629) TXBW_NAP    72.324        0.038              87.637              0.437
630) MNDV_NAP    71.732        0.038              87.675              0.497
631) SG16_NAP    71.717        0.038              87.713              0.439
632) SUM1_NAP    71.707        0.038              87.751              0.613
633) HILB_NAP    71.702        0.038              87.789              0.304
634) OKMA_NAP    71.664        0.038              87.827              0.454
635) TXSF_NAP    71.599        0.038              87.865              0.843
636) PATT_NAP    71.555        0.038              87.903              0.094
637) TXCM_NAP    71.541        0.038              87.941              0.496
638) TXED_NAP    71.312        0.038              87.979              0.166
639) WVBR_NAP    71.156        0.038              88.016              0.350
640) NEOM_NAP    71.154        0.038              88.054              0.323
641) LS04_NAP    70.978        0.038              88.091              0.260
642) NJHC_NAP    70.930        0.038              88.129              1.996
643) NBR2_NAP    70.828        0.038              88.167              0.326
644) MNKD_NAP    70.822        0.038              88.204              1.045
645) TXKC_NAP    70.446        0.037              88.241              1.172
646) NEFR_NAP    69.890        0.037              88.278              0.202
647) NEBB_NAP    69.834        0.037              88.315              1.042
648) TXGR_NAP    69.179        0.037              88.352              0.181
649) OKHV_NAP    69.049        0.037              88.389              0.435
650) MNHG_NAP    68.314        0.036              88.425              1.416
651) MNCL_NAP    68.081        0.036              88.461              0.425
652) SG13_NAP    68.027        0.036              88.497              0.528
653) ZHU1_NAP    67.754        0.036              88.533              1.007
654) LOZ1_NAP    67.600        0.036              88.569              1.572
655) MEWA_NAP    67.447        0.036              88.604              0.232
656) MVCC_NAP    67.384        0.036              88.640              0.980
657) NCNW_NAP    67.305        0.036              88.676              0.589
658) NCSH_NAP    67.297        0.036              88.711              0.220
659) MNMR_NAP    67.151        0.036              88.747              0.422
660) CSL2_NAP    66.912        0.035              88.782              0.428
661) OHMO_NAP    66.908        0.035              88.818              0.194
662) JXVL_NAP    66.877        0.035              88.853              0.145
663) LKHU_NAP    66.519        0.035              88.888              1.378
664) NCCL_NAP    66.131        0.035              88.923              0.274
665) IZAC_NAP    66.043        0.035              88.958              1.143
666) OKMU_NAP    66.023        0.035              88.993              0.559
667) NCWS_NAP    65.940        0.035              89.028              0.341
668) ALLG_NAP    65.619        0.035              89.063              0.332
669) NCMG_NAP    65.575        0.035              89.098              0.434
670) IASN_NAP    65.266        0.035              89.132              0.176
671) OHCD_NAP    65.219        0.035              89.167              0.325
672) MTVR_NAP    65.109        0.034              89.201              0.319
673) TXWH_NAP    65.029        0.034              89.236              1.134
674) OKDN_NAP    64.851        0.034              89.270              0.812
675) BRTW_NAP    64.736        0.034              89.304              0.450
676) WVNR_NAP    64.340        0.034              89.338              0.424
677) FLC6_NAP    64.303        0.034              89.372              1.351
678) IAOA_NAP    64.282        0.034              89.406              0.149
679) SCWT_NAP    63.968        0.034              89.440              0.332
680) MNGF_NAP    63.488        0.034              89.474              2.069
681) KST6_NAP    63.441        0.034              89.508              0.313
682) ASUB_NAP    63.408        0.034              89.541              0.627
683) USLP_NAP    62.936        0.033              89.574              0.771
684) IALM_NAP    62.806        0.033              89.608              0.243
685) SCHY_NAP    62.666        0.033              89.641              0.960
686) MNCR_NAP    62.633        0.033              89.674              0.979
687) FMYR_NAP    62.633        0.033              89.707              0.703
688) TEUS        62.623        0.033              89.740              5.875
689) TXLF_NAP    62.317        0.033              89.773              0.295
690) SG20_NAP    62.304        0.033              89.806              0.402
691) PYRA        62.177        0.033              89.839              0.370
692) CLRE_NAP    62.111        0.033              89.872              0.076
693) GACC_NAP    62.079        0.033              89.905              0.549
694) TXCR_NAP    61.737        0.033              89.938              0.932
695) SA30_NAP    61.605        0.033              89.970              3.179
696) OHWA_NAP    61.509        0.033              90.003              0.473
697) SG32_NAP    61.265        0.032              90.035              0.608
698) TXAG_NAP    61.161        0.032              90.068              1.918
699) WVSH_NAP    61.069        0.032              90.100              0.618
700) ARFY_NAP    60.892        0.032              90.132              0.142
701) TXAI_NAP    60.819        0.032              90.165              0.805
702) WVAT_NAP    60.797        0.032              90.197              0.252
703) DUNN_NAP    60.252        0.032              90.229              0.296
704) PIT1_NAP    60.112        0.032              90.261              0.335
705) MNER_NAP    59.852        0.032              90.292              0.822
706) SCSR_NAP    59.644        0.032              90.324              1.530
707) NDWN_NAP    59.170        0.031              90.355              0.687
708) PAGW_NAP    58.948        0.031              90.386              0.901
709) SCCC_NAP    58.686        0.031              90.418              0.597
710) CHA1_NAP    58.589        0.031              90.449              0.360
711) IAMV_NAP    58.044        0.031              90.479              0.141
712) HBCH_NAP    57.990        0.031              90.510              0.261
713) SG14_NAP    57.469        0.030              90.540              0.184
714) HKLO_NAP    57.169        0.030              90.571              0.317
715) IASX_NAP    57.166        0.030              90.601              0.234
716) SCGP_NAP    57.029        0.030              90.631              0.837
717) MNMS_NAP    56.918        0.030              90.661              0.210
718) LOYC_NAP    56.901        0.030              90.691              0.229
719) WVMZ_NAP    56.830        0.030              90.722              0.373
720) MNWR_NAP    56.713        0.030              90.752              1.138
721) NCSR_NAP    56.380        0.030              90.781              0.369
722) KWST_NAP    56.212        0.030              90.811              0.837
723) LS02_NAP    56.003        0.030              90.841              0.670
724) NCSW_NAP    55.901        0.030              90.870              0.476
725) XCTY_NAP    55.854        0.030              90.900              0.303
726) NCWJ_NAP    55.568        0.029              90.929              0.589
727) TXMA_NAP    55.505        0.029              90.959              0.803
728) SCUN_NAP    55.479        0.029              90.988              0.211
729) KYW1_NAP    55.302        0.029              91.018              0.657
730) ALG3_NAP    54.555        0.029              91.046              1.226
731) BKVL_NAP    54.478        0.029              91.075              0.363
732) IASM_NAP    54.386        0.029              91.104              0.254
733) STKR_NAP    54.344        0.029              91.133              0.453
734) TXTI_NAP    54.061        0.029              91.162              2.931
735) METR_NAP    54.030        0.029              91.190              0.172
736) PKTN_NAP    53.905        0.029              91.219              0.346
737) WVHU_NAP    53.743        0.028              91.247              0.323
738) ROD1_NAP    53.597        0.028              91.276              1.736
739) MNDT_NAP    53.308        0.028              91.304              1.013
740) WDLM_NAP    53.289        0.028              91.332              0.885
741) SG72_NAP    53.278        0.028              91.360              0.900
742) OHLO_NAP    53.247        0.028              91.388              0.356
743) LOYQ_NAP    52.992        0.028              91.416              0.596
744) DEDT_NAP    52.984        0.028              91.445              0.361
745) TXBY_NAP    52.610        0.028              91.472              0.731
746) MNRL_NAP    52.312        0.028              91.500              1.209
747) MNPK_NAP    52.308        0.028              91.528              1.032
748) SG34_NAP    52.179        0.028              91.555              0.320
749) MNDN_NAP    52.133        0.028              91.583              1.030
750) WLPS_NAP    52.128        0.028              91.611              0.328
751) OHLI_NAP    52.064        0.028              91.638              0.511
752) MOSB_NAP    51.920        0.027              91.666              0.237
753) MCIG_NAP    51.917        0.027              91.693              0.664
754) MNJF_NAP    51.545        0.027              91.720              0.308
755) FRTG_NAP    51.489        0.027              91.748              0.234
756) AOML_NAP    51.388        0.027              91.775              0.576
757) MNRV_NAP    51.093        0.027              91.802              1.377
758) IACK_NAP    51.076        0.027              91.829              0.122
759) SIBY_NAP    51.037        0.027              91.856              0.039
760) TXQU_NAP    51.027        0.027              91.883              1.856
761) WVRA_NAP    51.002        0.027              91.910              0.268
762) SG15_NAP    50.782        0.027              91.937              0.202
763) TXJA_NAP    50.669        0.027              91.964              0.695
764) PAPT_NAP    50.539        0.027              91.991              0.436
765) OHHO_NAP    50.529        0.027              92.017              0.373
766) MNRU_NAP    50.147        0.027              92.044              1.773
767) LOY1_NAP    50.027        0.026              92.070              0.604
768) ZMP1_NAP    50.017        0.026              92.097              0.229
769) IAAV_NAP    49.971        0.026              92.123              0.172
770) MNVN_NAP    49.947        0.026              92.150              0.580
771) OHHU_NAP    49.643        0.026              92.176              0.256
772) PMTL_NAP    49.548        0.026              92.202              1.543
773) NCDK_NAP    49.244        0.026              92.228              1.048
774) AVCA_NAP    49.117        0.026              92.254              0.436
775) SA29_NAP    48.808        0.026              92.280              1.234
776) IARO_NAP    48.630        0.026              92.306              0.410
777) LCUR_NAP    48.531        0.026              92.332              2.565
778) DUCK_NAP    48.529        0.026              92.357              0.506
779) MNSC_NAP    48.497        0.026              92.383              0.638
780) MNRG_NAP    48.405        0.026              92.409              0.630
781) TN11_NAP    48.284        0.026              92.434              0.379
782) TN18_NAP    48.276        0.026              92.460              0.435
783) TXHE_NAP    48.093        0.025              92.485              1.754
784) KYTL_NAP    47.883        0.025              92.511              0.388
785) CTA1_NAP    47.810        0.025              92.536              0.352
786) MNKA_NAP    47.639        0.025              92.561              0.335
787) MNAX_NAP    47.575        0.025              92.587              1.830
788) IARR_NAP    47.422        0.025              92.612              0.502
789) IAPS_NAP    47.105        0.025              92.637              0.110
790) MIDT_NAP    47.002        0.025              92.661              0.147
791) MNMN_NAP    46.995        0.025              92.686              0.518
792) IASD_NAP    46.962        0.025              92.711              0.129
793) NCMA_NAP    46.882        0.025              92.736              0.154
794) TXDA_NAP    46.870        0.025              92.761              0.819
795) MNHY_NAP    46.571        0.025              92.786              1.258
796) WARR_NAP    46.350        0.025              92.810              0.121
797) HAYW_NAP    46.210        0.024              92.835              0.387
798) CHME_NAP    46.100        0.024              92.859              0.446
799) HAG1_NAP    45.872        0.024              92.883              0.488
800) DEDS_NAP    45.826        0.024              92.908              0.246
801) LEES_NAP    45.783        0.024              92.932              0.376
802) SDSF_NAP    45.738        0.024              92.956              0.204
803) TXBN_NAP    45.721        0.024              92.980              0.842
804) KNTN_NAP    45.552        0.024              93.004              0.206
805) MNBE_NAP    45.540        0.024              93.028              0.421
806) MOBT_NAP    45.455        0.024              93.053              0.146
807) IADN_NAP    45.361        0.024              93.077              0.436
808) NOR3_NAP    45.314        0.024              93.101              1.046
809) OHCO_NAP    45.283        0.024              93.125              0.294
810) CPAC_NAP    45.245        0.024              93.149              0.404
811) MNME_NAP    45.066        0.024              93.172              0.579
812) ICT5_NAP    44.869        0.024              93.196              1.813
813) NCG6_NAP    44.820        0.024              93.220              0.744
814) MNWK_NAP    44.487        0.024              93.243              1.066
815) OHJE_NAP    44.136        0.023              93.267              0.061
816) MNAN_NAP    44.012        0.023              93.290              0.480
817) CONO_NAP    43.923        0.023              93.313              0.718
818) MNBJ_NAP    43.522        0.023              93.336              1.452
819) FRKN_NAP    43.457        0.023              93.359              0.683
820) WVOH_NAP    43.332        0.023              93.382              0.480
821) MOSV_NAP    43.284        0.023              93.405              0.347
822) OHMH_NAP    42.621        0.023              93.428              0.063
823) SAG1_NAP    42.613        0.023              93.450              2.402
824) NLGN_NAP    42.531        0.023              93.473              1.014
825) OMH1_NAP    42.483        0.022              93.495              0.441
826) CHR1_NAP    42.349        0.022              93.518              4.295
827) MOCA_NAP    42.282        0.022              93.540              0.072
828) WVMO_NAP    42.263        0.022              93.563              0.405
829) IASP_NAP    42.047        0.022              93.585              0.459
830) MNFF_NAP    42.039        0.022              93.607              0.570
831) LANC_NAP    41.908        0.022              93.629              0.650
832) GABK_NAP    41.803        0.022              93.652              0.510
833) NCSY_NAP    41.750        0.022              93.674              1.107
834) CHT1_NAP    41.441        0.022              93.696              0.895
835) IACR_NAP    40.960        0.022              93.717              0.191
836) MORM_NAP    40.913        0.022              93.739              0.511
837) GRTN_NAP    40.850        0.022              93.761              0.449
838) MOAL_NAP    40.706        0.022              93.782              1.403
839) IAAS_NAP    40.671        0.022              93.804              0.288
840) ISLP_NAP    40.668        0.022              93.825              0.547
841) GODR_NAP    40.568        0.021              93.847              6.793
842) TXRU_NAP    40.392        0.021              93.868              0.242
843) CCV3_NAP    40.392        0.021              93.889              0.472
844) MNEM_NAP    40.281        0.021              93.911              0.976
845) FMC2_NAP    40.223        0.021              93.932              0.803
846) ALG2_NAP    40.173        0.021              93.953              1.299
847) PRRY_NAP    39.919        0.021              93.975              0.580
848) NDS1_NAP    39.885        0.021              93.996              0.743
849) ADKS_NAP    39.780        0.021              94.017              1.257
850) MNTL_NAP    39.659        0.021              94.038              0.366
851) NCSP_NAP    39.568        0.021              94.059              0.520
852) MNNU_NAP    39.484        0.021              94.080              0.131
853) NCHE_NAP    39.371        0.021              94.100              0.361
854) WRUN_NAP    39.363        0.021              94.121              0.088
855) SHRV_NAP    39.236        0.021              94.142              1.053
856) MONE_NAP    39.217        0.021              94.163              0.087
857) IAEM_NAP    39.156        0.021              94.184              0.073
858) MIWA_NAP    38.651        0.020              94.204              0.214
859) OHAD_NAP    38.494        0.020              94.224              0.670
860) MIMO_NAP    38.445        0.020              94.245              0.329
861) MIDS_NAP    38.413        0.020              94.265              0.644
862) IAMA_NAP    38.391        0.020              94.285              0.650
863) COH2_NAP    38.384        0.020              94.306              2.449
864) IACV_NAP    38.324        0.020              94.326              0.328
865) TXGA_NAP    38.191        0.020              94.346              1.508
866) IASC_NAP    38.172        0.020              94.367              0.228
867) MOMV_NAP    38.158        0.020              94.387              0.553
868) BRIG_NAP    37.658        0.020              94.407              0.137
869) MIAL_NAP    37.550        0.020              94.427              0.929
870) MNBT_NAP    37.352        0.020              94.446              1.653
871) ADAM_NAP    37.292        0.020              94.466              0.889
872) TXCN_NAP    37.286        0.020              94.486              0.918
873) ARL5_NAP    37.240        0.020              94.506              0.967
874) FDTC_NAP    37.037        0.020              94.525              7.439
875) GACR_NAP    37.008        0.020              94.545              0.735
876) SAV1_NAP    36.951        0.020              94.564              0.288
877) MOHV_NAP    36.564        0.019              94.584              0.394
878) LESV_NAP    36.482        0.019              94.603              0.169
879) SIDN_NAP    36.386        0.019              94.622              0.349
880) CORC_NAP    36.206        0.019              94.641              1.333
881) NJMU_NAP    36.166        0.019              94.661              2.427
882) MICA_NAP    35.596        0.019              94.679              0.162
883) LCWD_NAP    35.337        0.019              94.698              0.445
884) MNST_NAP    35.056        0.019              94.717              0.548
885) PUEC        34.995        0.019              94.735              0.605
886) WVMF_NAP    34.904        0.018              94.754              0.449
887) SLAI_NAP    34.806        0.018              94.772              1.247
888) OHLA_NAP    34.801        0.018              94.791              0.330
889) MOSD_NAP    34.788        0.018              94.809              0.835
890) ARCM_NAP    34.737        0.018              94.827              0.316
891) TN12_NAP    34.567        0.018              94.846              0.357
892) WOOS_NAP    34.359        0.018              94.864              0.397
893) GSSP_NAP    34.274        0.018              94.882              6.348
894) MNRD_NAP    34.008        0.018              94.900              0.633
895) IAAD_NAP    33.975        0.018              94.918              0.087
896) LEBA_NAP    33.969        0.018              94.936              0.180
897) TXS1_NAP    33.909        0.018              94.954              0.638
898) OKEE_NAP    33.611        0.018              94.972              1.273
899) MCAY        33.462        0.018              94.990              1.673
900) TXKA_NAP    33.393        0.018              95.007              1.043
901) ARHP_NAP    33.305        0.018              95.025              0.800
902) ZTL4_NAP    33.295        0.018              95.043              0.263
903) SDCU_NAP    33.293        0.018              95.060              1.415
904) IAAG_NAP    33.218        0.018              95.078              0.171
905) OHLU_NAP    33.025        0.017              95.095              3.744
906) IACA_NAP    32.896        0.017              95.113              0.099
907) PITT_NAP    32.870        0.017              95.130              0.622
908) TIFF_NAP    32.837        0.017              95.147              0.742
909) UNIV_NAP    32.797        0.017              95.165              0.280
910) DQUA_NAP    32.670        0.017              95.182              0.354
911) TXKO_NAP    32.668        0.017              95.199              0.992
912) MNHW_NAP    32.664        0.017              95.217              0.274
913) MNWH_NAP    32.595        0.017              95.234              1.073
914) MOCE_NAP    32.451        0.017              95.251              0.256
915) TXC1_NAP    32.409        0.017              95.268              0.325
916) IAFD_NAP    32.401        0.017              95.286              0.237
917) MOBR_NAP    32.362        0.017              95.303              0.625
918) TALH_NAP    32.309        0.017              95.320              0.322
919) MNSQ_NAP    32.308        0.017              95.337              1.350
920) MOPN_NAP    32.276        0.017              95.354              0.295
921) TXOR_NAP    32.249        0.017              95.371              1.291
922) BAYR_NAP    32.184        0.017              95.388              0.318
923) IAMD_NAP    32.177        0.017              95.405              0.341
924) IADS_NAP    31.848        0.017              95.422              0.519
925) FAYR_NAP    31.789        0.017              95.439              1.644
926) AUS5_NAP    31.775        0.017              95.456              1.093
927) WNTR_NAP    31.699        0.017              95.472              2.365
928) LCRH_NAP    31.605        0.017              95.489              0.146
929) OHHI_NAP    31.594        0.017              95.506              0.098
930) LCBU_NAP    31.562        0.017              95.523              0.463
931) MITW_NAP    31.539        0.017              95.539              0.389
932) MNWA_NAP    31.450        0.017              95.556              0.251
933) MNSS_NAP    31.441        0.017              95.573              0.329
934) TN13_NAP    31.374        0.017              95.589              0.261
935) NCS3_NAP    31.081        0.016              95.606              0.542
936) COH1_NAP    31.075        0.016              95.622              1.727
937) TXHI_NAP    30.919        0.016              95.639              3.601
938) HRN1_NAP    30.891        0.016              95.655              0.988
939) ADRI_NAP    30.816        0.016              95.671              0.159
940) UOFM_NAP    30.794        0.016              95.688              2.973
941) ARHR_NAP    30.745        0.016              95.704              0.172
942) MCNE_NAP    30.722        0.016              95.720              0.923
943) MNGP_NAP    30.595        0.016              95.736              1.130
944) IACL_NAP    30.583        0.016              95.753              0.222
945) MILI_NAP    30.565        0.016              95.769              0.270
946) MNRE_NAP    30.394        0.016              95.785              0.863
947) GCGT        30.337        0.016              95.801              0.435
948) MNMG_NAP    30.319        0.016              95.817              1.084
949) MOCL_NAP    30.270        0.016              95.833              0.404
950) STP1_NAP    30.251        0.016              95.849              0.072
951) IACN_NAP    30.249        0.016              95.865              1.273
952) MISC_NAP    30.140        0.016              95.881              0.205
953) MINB_NAP    30.119        0.016              95.897              1.519
954) MNNH_NAP    30.004        0.016              95.913              1.720
955) MOSF_NAP    29.766        0.016              95.929              0.296
956) SAL1_NAP    29.712        0.016              95.944              2.105
957) KYCB_NAP    29.526        0.016              95.960              0.294
958) MNAH_NAP    29.509        0.016              95.976              0.434
959) OHAT_NAP    29.486        0.016              95.991              0.330
960) TXNC_NAP    29.453        0.016              96.007              0.594
961) CN16        29.433        0.016              96.022              0.481
962) MNMK_NAP    29.411        0.016              96.038              0.840
963) SA20_NAP    29.319        0.016              96.053              0.882
964) IAGA_NAP    29.288        0.016              96.069              0.176
965) MNGY_NAP    29.239        0.015              96.084              0.769
966) ELEN_NAP    29.226        0.015              96.100              0.721
967) LDBT_NAP    29.058        0.015              96.115              2.622
968) ARLR_NAP    28.911        0.015              96.131              0.329
969) OHSB_NAP    28.861        0.015              96.146              0.079
970) CAMR_NAP    28.826        0.015              96.161              0.064
971) OHUN_NAP    28.716        0.015              96.176              0.189
972) CRWG_NAP    28.655        0.015              96.192              2.238
973) GVLT_NAP    28.641        0.015              96.207              0.376
974) MIPV_NAP    28.459        0.015              96.222              0.185
975) ICDV_NAP    28.449        0.015              96.237              0.730
976) MNLC_NAP    28.443        0.015              96.252              0.266
977) BGL2_NAP    28.272        0.015              96.267              2.779
978) LTHM_NAP    28.245        0.015              96.282              0.059
979) MNBX_NAP    28.143        0.015              96.297              1.685
980) IACH_NAP    28.091        0.015              96.312              0.161
981) MOWW_NAP    27.957        0.015              96.326              1.189
982) MOBU_NAP    27.856        0.015              96.341              0.960
983) OAKH_NAP    27.847        0.015              96.356              0.151
984) MOKV_NAP    27.807        0.015              96.371              0.696
985) PTIR_NAP    27.770        0.015              96.385              1.393
986) OHPO_NAP    27.727        0.015              96.400              0.490
987) MNHD_NAP    27.677        0.015              96.415              2.260
988) LOYE_NAP    27.322        0.014              96.429              0.213
989) GAAT_NAP    27.265        0.014              96.444              1.311
990) OHAL_NAP    27.174        0.014              96.458              0.160
991) MNOK_NAP    27.033        0.014              96.472              0.251
992) TN15_NAP    26.985        0.014              96.487              0.306
993) IAAM_NAP    26.958        0.014              96.501              0.117
994) BRCH_NAP    26.916        0.014              96.515              0.085
995) WVS6_NAP    26.878        0.014              96.529              0.523
996) IABN_NAP    26.872        0.014              96.544              0.272
997) P777_NAP    26.840        0.014              96.558              0.403
998) MNBF_NAP    26.788        0.014              96.572              1.388
999) SG03_NAP    26.771        0.014              96.586              0.321
1000) IALN_NAP    26.735        0.014              96.600              0.032
1001) KYTI_NAP    26.676        0.014              96.614              0.800
1002) COH6_NAP    26.665        0.014              96.629              1.744
1003) NLIB_NAP    26.663        0.014              96.643              0.077
1004) MNZM_NAP    26.388        0.014              96.657              1.110
1005) HUDS_NAP    26.155        0.014              96.671              2.417
1006) MNJC_NAP    26.084        0.014              96.684              1.071
1007) IASL_NAP    26.021        0.014              96.698              0.623
1008) IASW_NAP    25.925        0.014              96.712              1.924
1009) OHFN_NAP    25.904        0.014              96.726              0.260
1010) TN14_NAP    25.738        0.014              96.739              0.457
1011) MIBY_NAP    25.574        0.014              96.753              0.168
1012) OHFA_NAP    25.416        0.013              96.766              0.594
1013) MNDC_NAP    25.368        0.013              96.780              0.119
1014) COLB_NAP    25.361        0.013              96.793              0.355
1015) DET1_NAP    25.359        0.013              96.807              0.546
1016) MIWB_NAP    25.229        0.013              96.820              0.746
1017) LANS_NAP    25.197        0.013              96.833              0.049
1018) MNCM_NAP    24.976        0.013              96.846              0.657
1019) NELY_NAP    24.921        0.013              96.860              0.898
1020) COKO_NAP    24.866        0.013              96.873              0.327
1021) NCBC_NAP    24.763        0.013              96.886              0.307
1022) FMC1_NAP    24.677        0.013              96.899              2.015
1023) TXLI_NAP    24.646        0.013              96.912              0.691
1024) IAOE_NAP    24.642        0.013              96.925              0.205
1025) MONC_NAP    24.429        0.013              96.938              0.290
1026) ASHV_NAP    24.152        0.013              96.951              0.132
1027) MNEG_NAP    24.087        0.013              96.964              0.393
1028) IALA_NAP    23.953        0.013              96.976              0.292
1029) MOCD_NAP    23.943        0.013              96.989              0.346
1030) MNPL_NAP    23.901        0.013              97.002              1.581
1031) IAAL_NAP    23.841        0.013              97.014              0.391
1032) MNEK_NAP    23.794        0.013              97.027              0.067
1033) COH4_NAP    23.776        0.013              97.039              2.198
1034) TND6_NAP    23.743        0.013              97.052              0.442
1035) IAOS_NAP    23.605        0.013              97.065              0.212
1036) IAJE_NAP    23.580        0.012              97.077              0.597
1037) WNFL_NAP    23.302        0.012              97.089              0.244
1038) MIOG_NAP    23.266        0.012              97.102              0.533
1039) IAHT_NAP    23.231        0.012              97.114              0.606
1040) PHPS_NAP    23.221        0.012              97.126              4.602
1041) WINN_NAP    23.201        0.012              97.139              1.779
1042) OHRO_NAP    23.056        0.012              97.151              0.266
1043) OHDT_NAP    23.043        0.012              97.163              0.100
1044) MIMR_NAP    23.016        0.012              97.175              0.353
1045) IANT_NAP    22.800        0.012              97.187              0.028
1046) MNSV_NAP    22.791        0.012              97.199              0.242
1047) MIMA_NAP    22.709        0.012              97.211              0.282
1048) MNML_NAP    22.662        0.012              97.223              0.796
1049) MIO2_NAP    22.627        0.012              97.235              0.260
1050) MOSE_NAP    22.534        0.012              97.247              0.590
1051) TXAR_NAP    22.492        0.012              97.259              0.367
1052) MNVI_NAP    22.406        0.012              97.271              1.224
1053) IAGC_NAP    22.376        0.012              97.283              0.162
1054) MNOM_NAP    22.364        0.012              97.295              1.235
1055) 1NSU_NAP    22.172        0.012              97.306              1.103
1056) HMLK_NAP    22.149        0.012              97.318              0.674
1057) MNIF_NAP    22.116        0.012              97.330              1.867
1058) TXTR_NAP    22.111        0.012              97.342              1.918
1059) OHHA_NAP    22.033        0.012              97.353              0.052
1060) ARIA_NAP    21.960        0.012              97.365              2.142
1061) MPLE_NAP    21.956        0.012              97.377              0.124
1062) TXRO_NAP    21.883        0.012              97.388              1.207
1063) KNS1_NAP    21.831        0.012              97.400              0.743
1064) MNRW_NAP    21.804        0.012              97.411              0.221
1065) TXBM_NAP    21.737        0.012              97.423              0.957
1066) TN17_NAP    21.677        0.011              97.434              0.356
1067) GASP_NAP    21.608        0.011              97.446              5.239
1068) KYGB_NAP    21.572        0.011              97.457              5.265
1069) GOAV_NAP    21.467        0.011              97.468              5.689
1070) MNAV_NAP    21.458        0.011              97.480              0.582
1071) NCG1_NAP    21.423        0.011              97.491              0.306
1072) MOMF_NAP    21.360        0.011              97.502              0.472
1073) OHMR_NAP    21.337        0.011              97.514              0.480
1074) MISJ_NAP    21.303        0.011              97.525              0.095
1075) CJTR_NAP    21.257        0.011              97.536              0.559
1076) MNAS_NAP    21.239        0.011              97.548              1.447
1077) WISN_NAP    21.170        0.011              97.559              1.176
1078) SAYA_NAP    20.958        0.011              97.570              2.428
1079) OHPR_NAP    20.908        0.011              97.581              0.639
1080) IAMT_NAP    20.869        0.011              97.592              0.257
1081) IAOK_NAP    20.780        0.011              97.603              0.133
1082) MOEL_NAP    20.736        0.011              97.614              0.561
1083) LSUA_NAP    20.735        0.011              97.625              0.353
1084) MNGA_NAP    20.556        0.011              97.636              0.884
1085) MOJC_NAP    20.485        0.011              97.647              0.495
1086) WVS5_NAP    20.459        0.011              97.658              0.830
1087) MNAA_NAP    20.415        0.011              97.668              0.194
1088) MCN1_NAP    20.405        0.011              97.679              0.469
1089) MIIT_NAP    20.282        0.011              97.690              0.281
1090) IAWS_NAP    20.281        0.011              97.701              0.134
1091) OHRI_NAP    20.083        0.011              97.711              1.722
1092) KYTH_NAP    20.083        0.011              97.722              1.049
1093) MCD1_NAP    20.045        0.011              97.733              0.811
1094) TONY_NAP    19.893        0.011              97.743              1.651
1095) MTHN_NAP    19.866        0.011              97.754              0.973
1096) MIKS_NAP    19.762        0.010              97.764              0.165
1097) CHET_NAP    19.712        0.010              97.775              0.540
1098) 1ULM_NAP    19.705        0.010              97.785              0.415
1099) SCYC_NAP    19.581        0.010              97.795              0.359
1100) NCLI_NAP    19.507        0.010              97.806              0.262
1101) SCJR_NAP    19.441        0.010              97.816              0.481
1102) GASK_NAP    19.392        0.010              97.826              0.361
1103) MIAR_NAP    19.341        0.010              97.836              0.723
1104) TXHM_NAP    19.279        0.010              97.847              2.363
