
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
529) BLKV_NAP    97.378        0.052              83.275              0.549
530) PLTK_NAP    97.338        0.051              83.326              0.481
531) MOFM_NAP    96.505        0.051              83.377              0.757
532) PAII_NAP    96.033        0.051              83.428              0.349
533) DRV1_NAP    95.613        0.051              83.479              1.500
534) TXOD_NAP    95.516        0.051              83.529              0.840
535) NENF_NAP    94.988        0.050              83.579              0.278
536) TXPA_NAP    94.621        0.050              83.630              0.324
537) WVBU_NAP    94.069        0.050              83.679              0.470
538) CBSB        93.788        0.050              83.729              1.106
539) DLND_NAP    92.860        0.049              83.778              0.397
540) BLA1_NAP    92.718        0.049              83.827              0.357
541) SFSD_NAP    91.972        0.049              83.876              0.331
542) NCCO_NAP    91.496        0.048              83.924              0.366
543) NCPO_NAP    91.426        0.048              83.973              0.023
544) UPTC_NAP    91.409        0.048              84.021              0.312
545) VCIO_NAP    91.170        0.048              84.069              1.442
546) NERC_NAP    90.911        0.048              84.117              0.611
547) MDSI_NAP    90.829        0.048              84.165              0.029
548) LCSM_NAP    90.332        0.048              84.213              0.758
549) OKAR_NAP    89.655        0.047              84.261              0.429
550) LOY9_NAP    89.102        0.047              84.308              0.299
551) MCON_NAP    89.093        0.047              84.355              0.040
552) ZJX1_NAP    88.637        0.047              84.402              0.506
553) NCWA_NAP    88.425        0.047              84.448              1.002
554) TXCT_NAP    88.249        0.047              84.495              1.217
555) MCHN_NAP    88.207        0.047              84.542              8.769
556) CN15_NAP    87.782        0.046              84.588              0.899
557) PAPH_NAP    87.781        0.046              84.635              1.289
558) PARY_NAP    87.041        0.046              84.681              1.181
559) NCMR_NAP    86.734        0.046              84.727              0.446
560) LOY3_NAP    86.665        0.046              84.772              0.055
561) MDR5_NAP    86.173        0.046              84.818              0.944
562) OHMN_NAP    85.740        0.045              84.863              0.098
563) TXEP_NAP    85.637        0.045              84.909              0.674
564) TXTY_NAP    85.299        0.045              84.954              0.350
565) TXCO_NAP    85.284        0.045              84.999              0.922
566) GTS1_NAP    84.947        0.045              85.044              0.094
567) TXLP_NAP    84.715        0.045              85.089              1.504
568) MNRT_NAP    84.459        0.045              85.133              0.646
569) ICT2_NAP    84.169        0.045              85.178              0.762
570) TXLM_NAP    83.970        0.044              85.222              1.128
571) NEYK_NAP    83.674        0.044              85.267              0.197
572) TXCL_NAP    83.441        0.044              85.311              0.345
573) ZKC1_NAP    82.520        0.044              85.354              0.266
574) TNSL_NAP    82.219        0.043              85.398              2.566
575) LS08_NAP    81.847        0.043              85.441              0.263
576) WASR_NAP    81.801        0.043              85.485              0.694
577) MNHK_NAP    81.716        0.043              85.528              1.450
578) OKTE_NAP    81.421        0.043              85.571              0.334
579) CBRG_NAP    81.320        0.043              85.614              0.855
580) MASB_NAP    81.181        0.043              85.657              0.977
581) OKAL_NAP    81.148        0.043              85.700              0.209
582) HULL_NAP    80.687        0.043              85.742              1.772
583) SG18_NAP    80.555        0.043              85.785              0.270
584) TXWE_NAP    80.367        0.043              85.828              0.772
585) MNBV_NAP    80.262        0.042              85.870              0.501
586) TXCD_NAP    80.217        0.042              85.912              1.121
587) PAAP_NAP    80.152        0.042              85.955              0.133
588) ZEFR_NAP    80.146        0.042              85.997              0.153
589) NAPL_NAP    79.815        0.042              86.040              0.429
590) YMTS_NAP    79.591        0.042              86.082              0.035
591) LOYI_NAP    79.352        0.042              86.124              0.167
592) YOU1_NAP    78.856        0.042              86.165              1.172
593) OHAS_NAP    78.124        0.041              86.207              0.237
594) NCST_NAP    77.855        0.041              86.248              0.603
595) NCWC_NAP    77.574        0.041              86.289              0.248
596) MNRM_NAP    77.547        0.041              86.330              0.331
597) MNPP_NAP    77.421        0.041              86.371              0.194
598) SGI1_NAP    77.321        0.041              86.412              0.538
599) MEOW_NAP    77.292        0.041              86.453              0.629
600) YWG1_NAP    77.265        0.041              86.494              5.476
601) GARF_NAP    77.261        0.041              86.534              0.501
602) NEOR_NAP    77.205        0.041              86.575              0.364
603) MORH_NAP    76.832        0.041              86.616              0.686
604) MARI_NAP    76.707        0.041              86.657              0.328
605) TXMN_NAP    76.507        0.040              86.697              0.446
606) WACH_NAP    76.187        0.040              86.737              0.543
607) MNTO        76.027        0.040              86.778              0.748
608) KYTK_NAP    76.014        0.040              86.818              7.542
609) GNVL_NAP    75.446        0.040              86.858              0.404
610) FBYN_NAP    75.371        0.040              86.898              0.635
611) MNHL_NAP    75.345        0.040              86.937              1.042
612) MIA3_NAP    75.258        0.040              86.977              0.858
613) GLCO        75.025        0.040              87.017              1.083
614) ZOB1_NAP    75.013        0.040              87.057              0.232
615) RMND_NAP    74.739        0.040              87.096              0.300
616) TXSR_NAP    74.706        0.040              87.136              0.486
617) ANP1_NAP    74.579        0.039              87.175              0.371
618) GALP_NAP    74.484        0.039              87.214              0.511
619) MNGR_NAP    74.274        0.039              87.254              0.168
620) ACU1_NAP    74.126        0.039              87.293              1.533
621) GOD2_NAP    73.922        0.039              87.332              4.050
622) MNTF_NAP    73.782        0.039              87.371              1.168
623) PAMM_NAP    73.369        0.039              87.410              0.131
624) LSBN_NAP    73.056        0.039              87.449              0.085
625) MNVT_NAP    73.046        0.039              87.487              1.275
626) GORQ_NAP    72.703        0.038              87.526              0.551
627) WVLE_NAP    72.620        0.038              87.564              0.033
628) MNSB_NAP    72.587        0.038              87.603              0.757
629) TXBW_NAP    72.566        0.038              87.641              0.442
630) TXCM_NAP    72.009        0.038              87.679              0.505
631) TXED_NAP    71.874        0.038              87.717              0.164
632) SUM1_NAP    71.833        0.038              87.755              0.608
633) PATT_NAP    71.805        0.038              87.793              0.094
634) OKMA_NAP    71.715        0.038              87.831              0.456
635) HILB_NAP    71.701        0.038              87.869              0.305
636) TXSF_NAP    71.670        0.038              87.907              0.845
637) SG16_NAP    71.662        0.038              87.945              0.437
638) MNDV_NAP    71.641        0.038              87.983              0.499
639) WVBR_NAP    71.121        0.038              88.020              0.348
640) NEOM_NAP    71.052        0.038              88.058              0.323
641) LS04_NAP    70.993        0.038              88.095              0.264
642) TXKC_NAP    70.973        0.038              88.133              1.180
643) MNKD_NAP    70.912        0.038              88.171              1.043
644) NJHC_NAP    70.822        0.037              88.208              1.996
645) NBR2_NAP    70.819        0.037              88.245              0.331
646) NEFR_NAP    69.809        0.037              88.282              0.201
647) NEBB_NAP    69.781        0.037              88.319              1.041
648) TXGR_NAP    69.379        0.037              88.356              0.184
649) OKHV_NAP    69.057        0.037              88.393              0.433
650) MNHG_NAP    68.239        0.036              88.429              1.412
651) ZHU1_NAP    68.188        0.036              88.465              1.015
652) MNCL_NAP    68.017        0.036              88.501              0.428
653) SG13_NAP    67.991        0.036              88.537              0.529
654) IZAC_NAP    67.618        0.036              88.572              1.119
655) LOZ1_NAP    67.515        0.036              88.608              1.569
656) NCNW_NAP    67.335        0.036              88.644              0.590
657) NCSH_NAP    67.329        0.036              88.679              0.218
658) MEWA_NAP    67.322        0.036              88.715              0.238
659) MVCC_NAP    67.298        0.036              88.751              0.983
660) MNMR_NAP    67.079        0.035              88.786              0.422
661) JXVL_NAP    67.027        0.035              88.822              0.147
662) LKHU_NAP    66.939        0.035              88.857              1.385
663) CSL2_NAP    66.933        0.035              88.892              0.433
664) OHMO_NAP    66.906        0.035              88.928              0.196
665) NCCL_NAP    66.128        0.035              88.963              0.274
666) OKMU_NAP    66.014        0.035              88.998              0.557
667) NCWS_NAP    65.923        0.035              89.033              0.336
668) ALLG_NAP    65.579        0.035              89.067              0.334
669) NCMG_NAP    65.562        0.035              89.102              0.430
670) TXWH_NAP    65.479        0.035              89.137              1.141
671) OHCD_NAP    65.214        0.035              89.171              0.325
672) IASN_NAP    65.176        0.034              89.206              0.177
673) MTVR_NAP    65.131        0.034              89.240              0.319
674) USLP_NAP    65.004        0.034              89.274              0.821
675) BRTW_NAP    64.999        0.034              89.309              0.457
676) OKDN_NAP    64.931        0.034              89.343              0.814
677) FLC6_NAP    64.660        0.034              89.377              1.343
678) WVNR_NAP    64.331        0.034              89.411              0.427
679) IAOA_NAP    64.188        0.034              89.445              0.152
680) SCWT_NAP    63.987        0.034              89.479              0.326
681) TEUS        63.959        0.034              89.513              6.117
682) MNGF_NAP    63.494        0.034              89.547              2.066
683) ASUB_NAP    63.423        0.034              89.580              0.626
684) KST6_NAP    63.365        0.034              89.614              0.311
685) FMYR_NAP    62.931        0.033              89.647              0.698
686) IALM_NAP    62.721        0.033              89.680              0.246
687) SCHY_NAP    62.721        0.033              89.713              0.964
688) MNCR_NAP    62.606        0.033              89.747              0.974
689) TXLF_NAP    62.601        0.033              89.780              0.300
690) SG20_NAP    62.337        0.033              89.813              0.403
691) GACC_NAP    62.217        0.033              89.846              0.555
692) CLRE_NAP    62.117        0.033              89.878              0.075
693) TXCR_NAP    61.788        0.033              89.911              0.930
694) SG32_NAP    61.574        0.033              89.944              0.609
695) SA30_NAP    61.518        0.033              89.976              3.177
696) OHWA_NAP    61.516        0.033              90.009              0.474
697) TXAG_NAP    61.512        0.033              90.041              1.911
698) TXAI_NAP    61.401        0.032              90.074              0.788
699) WVSH_NAP    61.042        0.032              90.106              0.617
700) ARFY_NAP    60.862        0.032              90.138              0.141
701) WVAT_NAP    60.811        0.032              90.170              0.253
702) DUNN_NAP    60.438        0.032              90.202              0.295
703) PIT1_NAP    60.088        0.032              90.234              0.336
704) MNER_NAP    59.871        0.032              90.266              0.818
705) SCSR_NAP    59.624        0.032              90.297              1.525
706) NDWN_NAP    59.158        0.031              90.329              0.689
707) PAGW_NAP    58.948        0.031              90.360              0.902
708) SCCC_NAP    58.782        0.031              90.391              0.601
709) CHA1_NAP    58.660        0.031              90.422              0.364
710) HBCH_NAP    57.976        0.031              90.453              0.258
711) IAMV_NAP    57.952        0.031              90.483              0.142
712) PYRA        57.572        0.030              90.514              0.467
713) SG14_NAP    57.431        0.030              90.544              0.183
714) HKLO_NAP    57.151        0.030              90.574              0.314
715) IASX_NAP    57.092        0.030              90.605              0.237
716) SCGP_NAP    57.063        0.030              90.635              0.836
717) MNMS_NAP    56.856        0.030              90.665              0.213
718) LOYC_NAP    56.848        0.030              90.695              0.227
719) WVMZ_NAP    56.835        0.030              90.725              0.374
720) MNWR_NAP    56.767        0.030              90.755              1.137
721) KWST_NAP    56.559        0.030              90.785              0.828
722) NCSR_NAP    56.397        0.030              90.815              0.369
723) XCTY_NAP    56.046        0.030              90.845              0.309
724) LS02_NAP    55.974        0.030              90.874              0.672
725) NCSW_NAP    55.965        0.030              90.904              0.477
726) TXMA_NAP    55.675        0.029              90.933              0.806
727) KYW1_NAP    55.636        0.029              90.963              0.653
728) NCWJ_NAP    55.584        0.029              90.992              0.588
729) SCUN_NAP    55.534        0.029              91.021              0.216
730) BKVL_NAP    54.677        0.029              91.050              0.364
731) ALG3_NAP    54.539        0.029              91.079              1.227
732) STKR_NAP    54.351        0.029              91.108              0.452
733) IASM_NAP    54.288        0.029              91.137              0.252
734) METR_NAP    54.044        0.029              91.165              0.170
735) TXTI_NAP    54.027        0.029              91.194              2.921
736) PKTN_NAP    53.933        0.029              91.222              0.345
737) ROD1_NAP    53.930        0.029              91.251              1.744
738) WVHU_NAP    53.756        0.028              91.279              0.321
739) MNDT_NAP    53.301        0.028              91.308              1.014
740) SG72_NAP    53.292        0.028              91.336              0.899
741) OHLO_NAP    53.253        0.028              91.364              0.356
742) WDLM_NAP    53.208        0.028              91.392              0.885
743) LOYQ_NAP    52.928        0.028              91.420              0.593
744) DEDT_NAP    52.919        0.028              91.448              0.357
745) TXBY_NAP    52.868        0.028              91.476              0.736
746) MCIG_NAP    52.407        0.028              91.504              0.662
747) MNRL_NAP    52.355        0.028              91.531              1.209
748) MNPK_NAP    52.309        0.028              91.559              1.036
749) MNDN_NAP    52.206        0.028              91.587              1.028
750) SG34_NAP    52.204        0.028              91.614              0.320
751) OHLI_NAP    52.076        0.028              91.642              0.511
752) WLPS_NAP    52.065        0.028              91.669              0.323
753) MOSB_NAP    51.836        0.027              91.697              0.235
754) AOML_NAP    51.662        0.027              91.724              0.576
755) FRTG_NAP    51.503        0.027              91.751              0.236
756) MNJF_NAP    51.461        0.027              91.779              0.308
757) MNRV_NAP    51.241        0.027              91.806              1.379
758) TXQU_NAP    51.102        0.027              91.833              1.855
759) SIBY_NAP    51.058        0.027              91.860              0.038
760) WVRA_NAP    51.017        0.027              91.887              0.269
761) IACK_NAP    51.000        0.027              91.914              0.125
762) TXJA_NAP    50.739        0.027              91.941              0.695
763) SG15_NAP    50.726        0.027              91.968              0.200
764) OHHO_NAP    50.546        0.027              91.994              0.373
765) PAPT_NAP    50.523        0.027              92.021              0.437
766) MNRU_NAP    50.193        0.027              92.048              1.766
767) LOY1_NAP    49.999        0.026              92.074              0.610
768) MNVN_NAP    49.922        0.026              92.100              0.581
769) ZMP1_NAP    49.914        0.026              92.127              0.229
770) IAAV_NAP    49.888        0.026              92.153              0.171
771) OHHU_NAP    49.655        0.026              92.179              0.256
772) PMTL_NAP    49.473        0.026              92.206              1.538
773) NCDK_NAP    49.235        0.026              92.232              1.055
774) AVCA_NAP    49.137        0.026              92.258              0.437
775) SA29_NAP    48.743        0.026              92.283              1.236
776) LCUR_NAP    48.619        0.026              92.309              2.570
777) IARO_NAP    48.547        0.026              92.335              0.408
778) DUCK_NAP    48.510        0.026              92.361              0.513
779) MNSC_NAP    48.449        0.026              92.386              0.639
780) MNRG_NAP    48.373        0.026              92.412              0.632
781) TXHE_NAP    48.349        0.026              92.437              1.761
782) TN11_NAP    48.314        0.026              92.463              0.379
783) TN18_NAP    48.313        0.026              92.488              0.436
784) KYTL_NAP    47.916        0.025              92.514              0.388
785) CTA1_NAP    47.769        0.025              92.539              0.350
786) MNKA_NAP    47.577        0.025              92.564              0.335
787) MNAX_NAP    47.521        0.025              92.589              1.830
788) IARR_NAP    47.358        0.025              92.614              0.503
789) MIDT_NAP    47.022        0.025              92.639              0.148
790) IAPS_NAP    47.021        0.025              92.664              0.109
791) TXDA_NAP    46.987        0.025              92.689              0.820
792) NCMA_NAP    46.936        0.025              92.714              0.158
793) MNMN_NAP    46.929        0.025              92.739              0.519
794) IASD_NAP    46.888        0.025              92.764              0.131
795) MNHY_NAP    46.604        0.025              92.788              1.257
796) WARR_NAP    46.369        0.025              92.813              0.122
797) HAYW_NAP    46.235        0.024              92.837              0.384
798) CHME_NAP    46.124        0.024              92.862              0.446
799) LEES_NAP    45.929        0.024              92.886              0.375
800) HAG1_NAP    45.842        0.024              92.910              0.491
801) DEDS_NAP    45.769        0.024              92.934              0.245
802) TXBN_NAP    45.765        0.024              92.959              0.840
803) SDSF_NAP    45.689        0.024              92.983              0.208
804) KNTN_NAP    45.580        0.024              93.007              0.205
805) MNBE_NAP    45.451        0.024              93.031              0.422
806) MOBT_NAP    45.392        0.024              93.055              0.146
807) NOR3_NAP    45.371        0.024              93.079              1.047
808) IADN_NAP    45.295        0.024              93.103              0.437
809) OHCO_NAP    45.290        0.024              93.127              0.295
810) CPAC_NAP    45.272        0.024              93.151              0.406
811) MNME_NAP    45.026        0.024              93.175              0.582
812) NCG6_NAP    44.855        0.024              93.198              0.748
813) ICT5_NAP    44.843        0.024              93.222              1.812
814) MNWK_NAP    44.488        0.024              93.246              1.067
815) OHJE_NAP    44.124        0.023              93.269              0.060
816) MNAN_NAP    43.980        0.023              93.292              0.482
817) CONO_NAP    43.964        0.023              93.315              0.719
818) MNBJ_NAP    43.550        0.023              93.339              1.452
819) FRKN_NAP    43.519        0.023              93.362              0.682
820) WVOH_NAP    43.349        0.023              93.384              0.482
821) MOSV_NAP    43.213        0.023              93.407              0.345
822) SAG1_NAP    42.685        0.023              93.430              2.404
823) OHMH_NAP    42.632        0.023              93.452              0.063
824) NLGN_NAP    42.479        0.022              93.475              1.016
825) OMH1_NAP    42.413        0.022              93.497              0.439
826) CHR1_NAP    42.312        0.022              93.520              4.293
827) WVMO_NAP    42.243        0.022              93.542              0.403
828) MOCA_NAP    42.242        0.022              93.564              0.073
829) MNFF_NAP    42.024        0.022              93.587              0.570
830) IASP_NAP    41.969        0.022              93.609              0.459
831) GABK_NAP    41.897        0.022              93.631              0.512
832) LANC_NAP    41.863        0.022              93.653              0.653
833) ISLP_NAP    41.837        0.022              93.675              0.511
834) NCSY_NAP    41.826        0.022              93.698              1.107
835) CHT1_NAP    41.362        0.022              93.719              0.892
836) GRTN_NAP    40.908        0.022              93.741              0.449
837) IACR_NAP    40.879        0.022              93.763              0.190
838) MORM_NAP    40.840        0.022              93.784              0.509
839) MOAL_NAP    40.628        0.021              93.806              1.401
840) IAAS_NAP    40.603        0.021              93.827              0.288
841) GODR_NAP    40.592        0.021              93.849              6.796
842) TXRU_NAP    40.543        0.021              93.870              0.247
843) CCV3_NAP    40.484        0.021              93.892              0.465
844) MNEM_NAP    40.264        0.021              93.913              0.977
845) FMC2_NAP    40.197        0.021              93.934              0.800
846) ALG2_NAP    40.151        0.021              93.955              1.298
847) PRRY_NAP    40.036        0.021              93.977              0.581
848) ADKS_NAP    39.988        0.021              93.998              1.263
849) NDS1_NAP    39.842        0.021              94.019              0.741
850) NCSP_NAP    39.583        0.021              94.040              0.518
851) MNTL_NAP    39.573        0.021              94.061              0.364
852) NCHE_NAP    39.421        0.021              94.082              0.364
853) MNNU_NAP    39.420        0.021              94.102              0.131
854) SHRV_NAP    39.396        0.021              94.123              1.057
855) WRUN_NAP    39.384        0.021              94.144              0.087
856) MONE_NAP    39.166        0.021              94.165              0.086
857) IAEM_NAP    39.091        0.021              94.185              0.076
858) MIWA_NAP    38.667        0.020              94.206              0.215
859) OHAD_NAP    38.553        0.020              94.226              0.671
860) COH2_NAP    38.539        0.020              94.247              2.453
861) MIMO_NAP    38.463        0.020              94.267              0.329
862) MIDS_NAP    38.456        0.020              94.287              0.646
863) TXGA_NAP    38.445        0.020              94.308              1.502
864) IAMA_NAP    38.317        0.020              94.328              0.649
865) IACV_NAP    38.263        0.020              94.348              0.326
866) IASC_NAP    38.109        0.020              94.368              0.231
867) MOMV_NAP    38.091        0.020              94.389              0.551
868) BRIG_NAP    37.689        0.020              94.409              0.138
869) MIAL_NAP    37.582        0.020              94.428              0.930
870) TXCN_NAP    37.493        0.020              94.448              0.923
871) MNBT_NAP    37.412        0.020              94.468              1.652
872) ARL5_NAP    37.310        0.020              94.488              0.965
873) ADAM_NAP    37.285        0.020              94.507              0.887
874) GACR_NAP    37.112        0.020              94.527              0.736
875) FDTC_NAP    37.101        0.020              94.547              7.446
876) SAV1_NAP    37.033        0.020              94.566              0.295
877) LESV_NAP    36.662        0.019              94.586              0.172
878) CORC_NAP    36.583        0.019              94.605              1.347
879) MOHV_NAP    36.503        0.019              94.624              0.392
880) SIDN_NAP    36.416        0.019              94.644              0.348
881) NJMU_NAP    36.112        0.019              94.663              2.423
882) MICA_NAP    35.608        0.019              94.682              0.164
883) LCWD_NAP    35.506        0.019              94.700              0.453
884) MNST_NAP    35.031        0.019              94.719              0.552
885) WVMF_NAP    34.887        0.018              94.737              0.451
886) OHLA_NAP    34.794        0.018              94.756              0.330
887) ARCM_NAP    34.787        0.018              94.774              0.316
888) GCGT        34.767        0.018              94.793              0.333
889) MOSD_NAP    34.751        0.018              94.811              0.836
890) SLAI_NAP    34.732        0.018              94.829              1.245
891) TN12_NAP    34.625        0.018              94.848              0.359
892) WOOS_NAP    34.363        0.018              94.866              0.397
893) GSSP_NAP    34.292        0.018              94.884              6.351
894) TXS1_NAP    34.020        0.018              94.902              0.639
895) LEBA_NAP    34.005        0.018              94.920              0.179
896) MNRD_NAP    33.962        0.018              94.938              0.634
897) IAAD_NAP    33.911        0.018              94.956              0.089
898) PUEC        33.896        0.018              94.974              0.281
899) OKEE_NAP    33.638        0.018              94.992              1.273
900) TXKA_NAP    33.461        0.018              95.009              1.044
901) ZTL4_NAP    33.353        0.018              95.027              0.263
902) ARHP_NAP    33.309        0.018              95.045              0.796
903) SDCU_NAP    33.301        0.018              95.062              1.414
904) IAAG_NAP    33.154        0.018              95.080              0.173
905) OHLU_NAP    33.021        0.017              95.097              3.743
906) PITT_NAP    32.885        0.017              95.115              0.626
907) TXKO_NAP    32.864        0.017              95.132              0.998
908) TIFF_NAP    32.855        0.017              95.149              0.742
909) IACA_NAP    32.836        0.017              95.167              0.100
910) UNIV_NAP    32.819        0.017              95.184              0.279
911) DQUA_NAP    32.703        0.017              95.201              0.355
912) MNWH_NAP    32.676        0.017              95.219              1.079
913) MCAY        32.634        0.017              95.236              1.378
914) MNHW_NAP    32.612        0.017              95.253              0.275
915) TXC1_NAP    32.530        0.017              95.270              0.329
916) TXOR_NAP    32.454        0.017              95.288              1.297
917) TALH_NAP    32.425        0.017              95.305              0.327
918) MOCE_NAP    32.382        0.017              95.322              0.254
919) MNSQ_NAP    32.345        0.017              95.339              1.353
920) IAFD_NAP    32.333        0.017              95.356              0.238
921) MOBR_NAP    32.310        0.017              95.373              0.623
922) BAYR_NAP    32.211        0.017              95.390              0.319
923) MOPN_NAP    32.206        0.017              95.407              0.293
924) IAMD_NAP    32.104        0.017              95.424              0.340
925) AUS5_NAP    31.926        0.017              95.441              1.086
926) FAYR_NAP    31.817        0.017              95.458              1.646
927) WNTR_NAP    31.798        0.017              95.475              2.369
928) IADS_NAP    31.784        0.017              95.492              0.517
929) LCRH_NAP    31.759        0.017              95.508              0.150
930) LCBU_NAP    31.705        0.017              95.525              0.461
931) OHHI_NAP    31.623        0.017              95.542              0.099
932) MITW_NAP    31.551        0.017              95.559              0.389
933) MNSS_NAP    31.402        0.017              95.575              0.332
934) TN13_NAP    31.390        0.017              95.592              0.258
935) MNWA_NAP    31.379        0.017              95.608              0.249
936) COH1_NAP    31.288        0.017              95.625              1.735
937) NCS3_NAP    31.106        0.016              95.641              0.547
938) TXHI_NAP    31.015        0.016              95.658              3.597
939) MCNE_NAP    30.945        0.016              95.674              0.923
940) HRN1_NAP    30.869        0.016              95.691              0.989
941) ADRI_NAP    30.845        0.016              95.707              0.160
942) UOFM_NAP    30.771        0.016              95.723              2.972
943) ARHR_NAP    30.715        0.016              95.739              0.170
944) MNGP_NAP    30.600        0.016              95.756              1.131
945) MILI_NAP    30.573        0.016              95.772              0.269
946) IACL_NAP    30.512        0.016              95.788              0.220
947) MNMG_NAP    30.398        0.016              95.804              1.087
948) MNRE_NAP    30.387        0.016              95.820              0.864
949) MINB_NAP    30.228        0.016              95.836              1.523
950) MOCL_NAP    30.220        0.016              95.852              0.403
951) IACN_NAP    30.205        0.016              95.868              1.271
952) STP1_NAP    30.176        0.016              95.884              0.074
953) MISC_NAP    30.168        0.016              95.900              0.207
954) MNNH_NAP    30.049        0.016              95.916              1.725
955) CN16        29.802        0.016              95.932              0.459
956) MOSF_NAP    29.741        0.016              95.947              0.298
957) SAL1_NAP    29.717        0.016              95.963              2.105
958) KYCB_NAP    29.567        0.016              95.979              0.298
959) TXNC_NAP    29.557        0.016              95.994              0.596
960) OHAT_NAP    29.493        0.016              96.010              0.330
961) SA20_NAP    29.477        0.016              96.026              0.876
962) MNAH_NAP    29.452        0.016              96.041              0.434
963) MNMK_NAP    29.380        0.016              96.057              0.844
964) MNGY_NAP    29.263        0.015              96.072              0.767
965) IAGA_NAP    29.221        0.015              96.088              0.176
966) ICDV_NAP    29.194        0.015              96.103              0.770
967) LDBT_NAP    29.170        0.015              96.119              2.629
968) CAMR_NAP    29.058        0.015              96.134              0.063
969) ELEN_NAP    28.978        0.015              96.149              0.732
970) ARLR_NAP    28.935        0.015              96.165              0.331
971) OHSB_NAP    28.870        0.015              96.180              0.079
972) OHUN_NAP    28.732        0.015              96.195              0.188
973) GVLT_NAP    28.694        0.015              96.210              0.381
974) CRWG_NAP    28.643        0.015              96.225              2.240
975) MIPV_NAP    28.481        0.015              96.240              0.187
976) MNLC_NAP    28.375        0.015              96.255              0.264
977) BGL2_NAP    28.248        0.015              96.270              2.778
978) LTHM_NAP    28.194        0.015              96.285              0.059
979) MNBX_NAP    28.134        0.015              96.300              1.686
980) IACH_NAP    28.026        0.015              96.315              0.159
981) OAKH_NAP    28.022        0.015              96.330              0.157
982) MOWW_NAP    27.927        0.015              96.345              1.188
983) PTIR_NAP    27.854        0.015              96.359              1.395
984) MOBU_NAP    27.829        0.015              96.374              0.962
985) MOKV_NAP    27.762        0.015              96.389              0.696
986) OHPO_NAP    27.724        0.015              96.403              0.490
987) MNHD_NAP    27.664        0.015              96.418              2.262
988) GAAT_NAP    27.350        0.014              96.433              1.315
989) LOYE_NAP    27.321        0.014              96.447              0.211
990) OHAL_NAP    27.200        0.014              96.461              0.159
991) TN15_NAP    27.017        0.014              96.476              0.305
992) MNOK_NAP    26.985        0.014              96.490              0.252
993) BRCH_NAP    26.933        0.014              96.504              0.086
994) IAAM_NAP    26.895        0.014              96.518              0.115
995) WVS6_NAP    26.874        0.014              96.533              0.523
996) COH6_NAP    26.839        0.014              96.547              1.752
997) MNBF_NAP    26.824        0.014              96.561              1.390
998) IABN_NAP    26.822        0.014              96.575              0.274
999) P777_NAP    26.818        0.014              96.589              0.402
1000) SG03_NAP    26.783        0.014              96.604              0.322
1001) KYTI_NAP    26.728        0.014              96.618              0.803
1002) IALN_NAP    26.678        0.014              96.632              0.032
1003) NLIB_NAP    26.576        0.014              96.646              0.077
1004) MNZM_NAP    26.302        0.014              96.660              1.108
1005) MNJC_NAP    26.062        0.014              96.674              1.071
1006) HUDS_NAP    26.060        0.014              96.687              2.415
1007) IASL_NAP    25.982        0.014              96.701              0.625
1008) OHFN_NAP    25.928        0.014              96.715              0.260
1009) IASW_NAP    25.925        0.014              96.729              1.924
1010) TN14_NAP    25.803        0.014              96.742              0.461
1011) MIBY_NAP    25.592        0.014              96.756              0.169
1012) OHFA_NAP    25.420        0.013              96.769              0.592
1013) COLB_NAP    25.372        0.013              96.783              0.354
1014) DET1_NAP    25.363        0.013              96.796              0.546
1015) MNDC_NAP    25.314        0.013              96.809              0.123
1016) MIWB_NAP    25.265        0.013              96.823              0.748
1017) LANS_NAP    25.226        0.013              96.836              0.048
1018) MNCM_NAP    24.959        0.013              96.849              0.660
1019) COKO_NAP    24.931        0.013              96.863              0.320
1020) NELY_NAP    24.893        0.013              96.876              0.897
1021) TXLI_NAP    24.786        0.013              96.889              0.692
1022) NCBC_NAP    24.783        0.013              96.902              0.307
1023) FMC1_NAP    24.673        0.013              96.915              2.016
1024) IAOE_NAP    24.577        0.013              96.928              0.202
1025) MONC_NAP    24.370        0.013              96.941              0.288
1026) ASHV_NAP    24.166        0.013              96.954              0.129
1027) MNEG_NAP    24.040        0.013              96.966              0.394
1028) IALA_NAP    23.908        0.013              96.979              0.295
1029) MOCD_NAP    23.897        0.013              96.992              0.344
1030) COH4_NAP    23.879        0.013              97.004              2.202
1031) MNPL_NAP    23.842        0.013              97.017              1.579
1032) IAAL_NAP    23.772        0.013              97.029              0.389
1033) TND6_NAP    23.751        0.013              97.042              0.439
1034) MNEK_NAP    23.737        0.013              97.055              0.068
1035) IAOS_NAP    23.553        0.012              97.067              0.210
1036) IAJE_NAP    23.528        0.012              97.080              0.598
1037) WNFL_NAP    23.406        0.012              97.092              0.249
1038) MIOG_NAP    23.296        0.012              97.104              0.534
1039) WINN_NAP    23.243        0.012              97.117              1.773
1040) IAHT_NAP    23.166        0.012              97.129              0.605
1041) PHPS_NAP    23.119        0.012              97.141              4.600
1042) OHRO_NAP    23.069        0.012              97.153              0.266
1043) OHDT_NAP    23.067        0.012              97.165              0.099
1044) MIMR_NAP    23.033        0.012              97.178              0.352
1045) IANT_NAP    22.744        0.012              97.190              0.026
1046) MNSV_NAP    22.742        0.012              97.202              0.245
1047) MIMA_NAP    22.735        0.012              97.214              0.283
1048) SAYA_NAP    22.680        0.012              97.226              2.563
