
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
588) TXCD_NAP    80.134        0.042              85.982              1.120
589) ZEFR_NAP    79.903        0.042              86.025              0.154
590) YMTS_NAP    79.718        0.042              86.067              0.039
591) NAPL_NAP    79.453        0.042              86.109              0.430
592) LOYI_NAP    79.381        0.042              86.151              0.163
593) YOU1_NAP    78.915        0.042              86.193              1.174
594) OHAS_NAP    78.154        0.041              86.234              0.237
595) MNTO        77.947        0.041              86.275              0.850
596) NCST_NAP    77.825        0.041              86.317              0.602
597) MNRM_NAP    77.660        0.041              86.358              0.333
598) NCWC_NAP    77.563        0.041              86.399              0.246
599) MNPP_NAP    77.506        0.041              86.440              0.193
600) MEOW_NAP    77.416        0.041              86.481              0.624
601) GARF_NAP    77.272        0.041              86.522              0.501
602) NEOR_NAP    77.265        0.041              86.563              0.364
603) YWG1_NAP    77.004        0.041              86.603              5.476
604) GLCO        76.982        0.041              86.644              1.092
605) SGI1_NAP    76.933        0.041              86.685              0.534
606) MORH_NAP    76.843        0.041              86.726              0.686
607) MARI_NAP    76.631        0.041              86.766              0.324
608) TXMN_NAP    76.317        0.040              86.807              0.446
609) KYTK_NAP    75.942        0.040              86.847              7.539
610) WACH_NAP    75.908        0.040              86.887              0.545
611) FBYN_NAP    75.446        0.040              86.927              0.636
612) MNHL_NAP    75.356        0.040              86.967              1.042
613) GNVL_NAP    75.252        0.040              87.007              0.404
614) ZOB1_NAP    75.011        0.040              87.046              0.232
615) MIA3_NAP    74.914        0.040              87.086              0.857
616) ANP1_NAP    74.635        0.040              87.126              0.369
617) TXSR_NAP    74.630        0.040              87.165              0.487
618) GALP_NAP    74.448        0.039              87.204              0.510
619) RMND_NAP    74.379        0.039              87.244              0.305
620) MNGR_NAP    74.336        0.039              87.283              0.171
621) ACU1_NAP    74.249        0.039              87.323              1.529
622) GOD2_NAP    73.873        0.039              87.362              4.048
623) MNTF_NAP    73.738        0.039              87.401              1.169
624) PAMM_NAP    73.400        0.039              87.440              0.131
625) LSBN_NAP    73.078        0.039              87.478              0.086
626) MNVT_NAP    72.925        0.039              87.517              1.274
627) GORQ_NAP    72.802        0.039              87.555              0.552
628) MNSB_NAP    72.658        0.038              87.594              0.757
629) WVLE_NAP    72.630        0.038              87.632              0.034
630) TXBW_NAP    72.368        0.038              87.671              0.438
631) SUM1_NAP    71.733        0.038              87.709              0.612
632) MNDV_NAP    71.723        0.038              87.747              0.498
633) SG16_NAP    71.715        0.038              87.785              0.439
634) HILB_NAP    71.704        0.038              87.823              0.304
635) OKMA_NAP    71.678        0.038              87.860              0.454
636) TXCM_NAP    71.621        0.038              87.898              0.498
637) TXSF_NAP    71.617        0.038              87.936              0.844
638) PATT_NAP    71.600        0.038              87.974              0.094
639) TXED_NAP    71.407        0.038              88.012              0.166
640) WVBR_NAP    71.155        0.038              88.050              0.350
641) NEOM_NAP    71.143        0.038              88.087              0.323
642) LS04_NAP    70.982        0.038              88.125              0.260
643) NJHC_NAP    70.919        0.038              88.163              1.996
644) MNKD_NAP    70.841        0.038              88.200              1.044
645) NBR2_NAP    70.829        0.038              88.238              0.327
646) TXKC_NAP    70.533        0.037              88.275              1.173
647) NEFR_NAP    69.883        0.037              88.312              0.202
648) NEBB_NAP    69.832        0.037              88.349              1.042
649) TXGR_NAP    69.216        0.037              88.386              0.182
650) OKHV_NAP    69.057        0.037              88.422              0.435
651) MNHG_NAP    68.308        0.036              88.458              1.415
652) MNCL_NAP    68.076        0.036              88.494              0.426
653) SG13_NAP    68.027        0.036              88.530              0.528
654) ZHU1_NAP    67.828        0.036              88.566              1.009
655) LOZ1_NAP    67.592        0.036              88.602              1.571
656) MEWA_NAP    67.432        0.036              88.638              0.232
657) MVCC_NAP    67.375        0.036              88.673              0.980
658) NCNW_NAP    67.311        0.036              88.709              0.589
659) NCSH_NAP    67.304        0.036              88.745              0.220
660) MNMR_NAP    67.145        0.036              88.780              0.422
661) CSL2_NAP    66.917        0.035              88.816              0.429
662) OHMO_NAP    66.911        0.035              88.851              0.194
663) JXVL_NAP    66.897        0.035              88.887              0.145
664) LKHU_NAP    66.590        0.035              88.922              1.379
665) IZAC_NAP    66.306        0.035              88.957              1.140
666) NCCL_NAP    66.132        0.035              88.992              0.274
667) OKMU_NAP    66.027        0.035              89.027              0.559
668) NCWS_NAP    65.940        0.035              89.062              0.340
669) ALLG_NAP    65.616        0.035              89.097              0.333
670) NCMG_NAP    65.576        0.035              89.131              0.433
671) IASN_NAP    65.256        0.035              89.166              0.176
672) OHCD_NAP    65.222        0.035              89.200              0.325
673) MTVR_NAP    65.115        0.034              89.235              0.319
674) TXWH_NAP    65.104        0.034              89.269              1.135
675) OKDN_NAP    64.868        0.034              89.304              0.812
676) BRTW_NAP    64.769        0.034              89.338              0.451
677) FLC6_NAP    64.348        0.034              89.372              1.350
678) WVNR_NAP    64.341        0.034              89.406              0.425
679) IAOA_NAP    64.272        0.034              89.440              0.149
680) SCWT_NAP    63.972        0.034              89.474              0.331
681) MNGF_NAP    63.495        0.034              89.508              2.069
682) KST6_NAP    63.434        0.034              89.541              0.313
683) ASUB_NAP    63.412        0.034              89.575              0.627
684) USLP_NAP    63.268        0.033              89.608              0.779
685) IALM_NAP    62.798        0.033              89.641              0.244
686) TEUS        62.712        0.033              89.675              5.901
687) SCHY_NAP    62.675        0.033              89.708              0.961
688) FMYR_NAP    62.670        0.033              89.741              0.702
689) MNCR_NAP    62.635        0.033              89.774              0.978
690) TXLF_NAP    62.367        0.033              89.807              0.296
691) SG20_NAP    62.314        0.033              89.840              0.402
692) CLRE_NAP    62.115        0.033              89.873              0.076
693) GACC_NAP    62.099        0.033              89.906              0.550
694) TXCR_NAP    61.751        0.033              89.939              0.932
695) SA30_NAP    61.593        0.033              89.971              3.179
696) OHWA_NAP    61.512        0.033              90.004              0.473
697) SG32_NAP    61.319        0.032              90.036              0.609
698) TXAG_NAP    61.219        0.032              90.069              1.916
699) WVSH_NAP    61.068        0.032              90.101              0.618
700) TXAI_NAP    60.916        0.032              90.133              0.802
701) ARFY_NAP    60.893        0.032              90.166              0.142
702) WVAT_NAP    60.801        0.032              90.198              0.252
703) DUNN_NAP    60.275        0.032              90.230              0.296
704) PIT1_NAP    60.112        0.032              90.262              0.335
705) MNER_NAP    59.859        0.032              90.293              0.821
706) SCSR_NAP    59.643        0.032              90.325              1.529
707) NDWN_NAP    59.173        0.031              90.356              0.687
708) PAGW_NAP    58.950        0.031              90.387              0.901
709) SCCC_NAP    58.699        0.031              90.418              0.597
710) CHA1_NAP    58.600        0.031              90.449              0.360
711) IAMV_NAP    58.034        0.031              90.480              0.141
712) HBCH_NAP    57.991        0.031              90.511              0.260
713) SG14_NAP    57.468        0.030              90.541              0.184
714) HKLO_NAP    57.171        0.030              90.572              0.316
715) IASX_NAP    57.159        0.030              90.602              0.235
716) SCGP_NAP    57.035        0.030              90.632              0.837
717) MNMS_NAP    56.913        0.030              90.662              0.211
718) LOYC_NAP    56.896        0.030              90.692              0.229
719) WVMZ_NAP    56.833        0.030              90.722              0.373
720) MNWR_NAP    56.726        0.030              90.752              1.138
721) NCSR_NAP    56.384        0.030              90.782              0.369
722) KWST_NAP    56.255        0.030              90.812              0.835
723) LS02_NAP    56.001        0.030              90.842              0.671
724) NCSW_NAP    55.911        0.030              90.871              0.476
725) XCTY_NAP    55.878        0.030              90.901              0.304
726) NCWJ_NAP    55.572        0.029              90.930              0.589
727) TXMA_NAP    55.536        0.029              90.960              0.803
728) SCUN_NAP    55.488        0.029              90.989              0.212
729) KYW1_NAP    55.343        0.029              91.018              0.656
730) ALG3_NAP    54.556        0.029              91.047              1.226
731) BKVL_NAP    54.503        0.029              91.076              0.364
732) IASM_NAP    54.375        0.029              91.105              0.254
733) STKR_NAP    54.348        0.029              91.134              0.453
734) TXTI_NAP    54.060        0.029              91.162              2.929
735) METR_NAP    54.035        0.029              91.191              0.172
736) PKTN_NAP    53.911        0.029              91.220              0.346
737) WVHU_NAP    53.748        0.028              91.248              0.322
738) ROD1_NAP    53.654        0.028              91.276              1.737
739) MNDT_NAP    53.311        0.028              91.305              1.013
740) SG72_NAP    53.285        0.028              91.333              0.900
741) WDLM_NAP    53.281        0.028              91.361              0.885
742) OHLO_NAP    53.251        0.028              91.389              0.356
743) LOYQ_NAP    52.986        0.028              91.417              0.595
744) DEDT_NAP    52.977        0.028              91.445              0.361
745) TXBY_NAP    52.655        0.028              91.473              0.732
746) MNRL_NAP    52.323        0.028              91.501              1.209
747) MNPK_NAP    52.312        0.028              91.529              1.032
748) SG34_NAP    52.187        0.028              91.556              0.320
749) MNDN_NAP    52.148        0.028              91.584              1.029
750) WLPS_NAP    52.121        0.028              91.611              0.327
751) OHLI_NAP    52.068        0.028              91.639              0.511
752) MCIG_NAP    51.998        0.028              91.667              0.663
753) MOSB_NAP    51.911        0.027              91.694              0.237
754) MNJF_NAP    51.536        0.027              91.721              0.308
755) FRTG_NAP    51.494        0.027              91.749              0.234
756) AOML_NAP    51.422        0.027              91.776              0.576
757) MNRV_NAP    51.117        0.027              91.803              1.377
758) IACK_NAP    51.068        0.027              91.830              0.122
759) TXQU_NAP    51.043        0.027              91.857              1.856
760) SIBY_NAP    51.043        0.027              91.884              0.039
761) WVRA_NAP    51.006        0.027              91.911              0.268
762) SG15_NAP    50.777        0.027              91.938              0.202
763) TXJA_NAP    50.683        0.027              91.965              0.695
764) PAPT_NAP    50.539        0.027              91.992              0.437
765) OHHO_NAP    50.534        0.027              92.018              0.373
766) MNRU_NAP    50.158        0.027              92.045              1.772
767) LOY1_NAP    50.025        0.026              92.071              0.605
768) ZMP1_NAP    50.005        0.026              92.098              0.229
769) IAAV_NAP    49.962        0.026              92.124              0.172
770) MNVN_NAP    49.947        0.026              92.151              0.580
771) OHHU_NAP    49.647        0.026              92.177              0.256
772) PMTL_NAP    49.540        0.026              92.203              1.542
773) NCDK_NAP    49.244        0.026              92.229              1.049
774) AVCA_NAP    49.123        0.026              92.255              0.437
775) SA29_NAP    48.802        0.026              92.281              1.234
776) IARO_NAP    48.621        0.026              92.307              0.410
777) LCUR_NAP    48.545        0.026              92.333              2.566
778) DUCK_NAP    48.528        0.026              92.358              0.507
779) MNSC_NAP    48.494        0.026              92.384              0.638
780) MNRG_NAP    48.403        0.026              92.410              0.630
781) TN11_NAP    48.290        0.026              92.435              0.379
782) TN18_NAP    48.283        0.026              92.461              0.435
783) TXHE_NAP    48.137        0.025              92.486              1.755
784) KYTL_NAP    47.889        0.025              92.512              0.388
785) CTA1_NAP    47.808        0.025              92.537              0.352
786) MNKA_NAP    47.633        0.025              92.562              0.335
787) MNAX_NAP    47.570        0.025              92.587              1.829
788) IARR_NAP    47.416        0.025              92.612              0.502
789) IAPS_NAP    47.095        0.025              92.637              0.110
790) MIDT_NAP    47.008        0.025              92.662              0.147
791) MNMN_NAP    46.989        0.025              92.687              0.518
792) IASD_NAP    46.955        0.025              92.712              0.130
793) TXDA_NAP    46.892        0.025              92.737              0.819
794) NCMA_NAP    46.891        0.025              92.762              0.154
795) MNHY_NAP    46.580        0.025              92.786              1.258
796) WARR_NAP    46.356        0.025              92.811              0.121
797) HAYW_NAP    46.215        0.024              92.835              0.387
798) CHME_NAP    46.104        0.024              92.860              0.446
799) HAG1_NAP    45.870        0.024              92.884              0.488
800) DEDS_NAP    45.820        0.024              92.908              0.246
801) LEES_NAP    45.802        0.024              92.933              0.376
802) SDSF_NAP    45.734        0.024              92.957              0.205
803) TXBN_NAP    45.732        0.024              92.981              0.842
804) KNTN_NAP    45.559        0.024              93.005              0.206
805) MNBE_NAP    45.530        0.024              93.029              0.421
806) MOBT_NAP    45.449        0.024              93.053              0.146
807) IADN_NAP    45.354        0.024              93.077              0.436
808) NOR3_NAP    45.325        0.024              93.101              1.046
809) OHCO_NAP    45.286        0.024              93.125              0.294
810) CPAC_NAP    45.252        0.024              93.149              0.404
811) MNME_NAP    45.063        0.024              93.173              0.579
812) ICT5_NAP    44.868        0.024              93.197              1.813
813) NCG6_NAP    44.826        0.024              93.221              0.745
814) MNWK_NAP    44.491        0.024              93.244              1.066
815) OHJE_NAP    44.137        0.023              93.267              0.061
816) MNAN_NAP    44.011        0.023              93.291              0.480
817) CONO_NAP    43.930        0.023              93.314              0.718
818) MNBJ_NAP    43.529        0.023              93.337              1.452
819) FRKN_NAP    43.466        0.023              93.360              0.682
820) WVOH_NAP    43.336        0.023              93.383              0.480
821) MOSV_NAP    43.276        0.023              93.406              0.346
822) OHMH_NAP    42.625        0.023              93.429              0.063
823) SAG1_NAP    42.625        0.023              93.451              2.402
824) NLGN_NAP    42.526        0.023              93.474              1.015
825) OMH1_NAP    42.475        0.022              93.496              0.441
826) CHR1_NAP    42.345        0.022              93.519              4.294
827) MOCA_NAP    42.279        0.022              93.541              0.072
828) WVMO_NAP    42.262        0.022              93.563              0.404
829) MNFF_NAP    42.040        0.022              93.586              0.570
830) IASP_NAP    42.038        0.022              93.608              0.459
831) LANC_NAP    41.903        0.022              93.630              0.651
832) GABK_NAP    41.815        0.022              93.652              0.510
833) NCSY_NAP    41.761        0.022              93.674              1.107
834) CHT1_NAP    41.432        0.022              93.696              0.895
835) IACR_NAP    40.951        0.022              93.718              0.191
836) MORM_NAP    40.905        0.022              93.740              0.511
837) GRTN_NAP    40.860        0.022              93.761              0.449
838) ISLP_NAP    40.859        0.022              93.783              0.541
839) MOAL_NAP    40.697        0.022              93.804              1.403
840) IAAS_NAP    40.664        0.022              93.826              0.288
841) GODR_NAP    40.572        0.021              93.847              6.794
842) TXRU_NAP    40.420        0.021              93.869              0.243
843) CCV3_NAP    40.404        0.021              93.890              0.471
844) MNEM_NAP    40.281        0.021              93.911              0.976
845) FMC2_NAP    40.221        0.021              93.933              0.802
846) ALG2_NAP    40.172        0.021              93.954              1.299
847) PRRY_NAP    39.933        0.021              93.975              0.580
848) NDS1_NAP    39.881        0.021              93.996              0.743
849) ADKS_NAP    39.816        0.021              94.017              1.258
850) MNTL_NAP    39.649        0.021              94.038              0.366
851) NCSP_NAP    39.571        0.021              94.059              0.520
852) MNNU_NAP    39.477        0.021              94.080              0.131
853) NCHE_NAP    39.379        0.021              94.101              0.362
854) WRUN_NAP    39.369        0.021              94.122              0.088
855) SHRV_NAP    39.263        0.021              94.143              1.054
856) MONE_NAP    39.212        0.021              94.163              0.087
857) IAEM_NAP    39.149        0.021              94.184              0.073
858) MIWA_NAP    38.655        0.020              94.205              0.214
859) OHAD_NAP    38.504        0.020              94.225              0.670
860) MIMO_NAP    38.450        0.020              94.245              0.329
861) MIDS_NAP    38.422        0.020              94.266              0.645
862) COH2_NAP    38.410        0.020              94.286              2.450
863) IAMA_NAP    38.382        0.020              94.306              0.650
864) IACV_NAP    38.318        0.020              94.327              0.328
865) TXGA_NAP    38.234        0.020              94.347              1.507
866) IASC_NAP    38.165        0.020              94.367              0.228
867) MOMV_NAP    38.150        0.020              94.387              0.553
868) BRIG_NAP    37.665        0.020              94.407              0.137
869) MIAL_NAP    37.557        0.020              94.427              0.929
870) MNBT_NAP    37.364        0.020              94.447              1.652
871) TXCN_NAP    37.322        0.020              94.467              0.919
872) ADAM_NAP    37.294        0.020              94.486              0.888
873) ARL5_NAP    37.254        0.020              94.506              0.967
874) FDTC_NAP    37.045        0.020              94.526              7.440
875) GACR_NAP    37.022        0.020              94.545              0.735
876) SAV1_NAP    36.963        0.020              94.565              0.289
877) MOHV_NAP    36.558        0.019              94.584              0.394
878) LESV_NAP    36.514        0.019              94.604              0.170
879) SIDN_NAP    36.393        0.019              94.623              0.349
880) CORC_NAP    36.267        0.019              94.642              1.335
881) NJMU_NAP    36.160        0.019              94.661              2.426
882) MICA_NAP    35.600        0.019              94.680              0.162
883) LCWD_NAP    35.367        0.019              94.699              0.447
884) MNST_NAP    35.054        0.019              94.717              0.549
885) WVMF_NAP    34.903        0.018              94.736              0.449
886) OHLA_NAP    34.802        0.018              94.754              0.330
887) SLAI_NAP    34.797        0.018              94.773              1.246
888) PUEC        34.790        0.018              94.791              0.551
889) MOSD_NAP    34.784        0.018              94.810              0.835
890) ARCM_NAP    34.749        0.018              94.828              0.316
891) TN12_NAP    34.576        0.018              94.846              0.357
892) WOOS_NAP    34.362        0.018              94.865              0.397
893) GSSP_NAP    34.277        0.018              94.883              6.348
894) MNRD_NAP    34.003        0.018              94.901              0.633
895) LEBA_NAP    33.976        0.018              94.919              0.180
896) IAAD_NAP    33.967        0.018              94.937              0.087
897) TXS1_NAP    33.930        0.018              94.955              0.638
898) OKEE_NAP    33.617        0.018              94.972              1.273
899) TXKA_NAP    33.407        0.018              94.990              1.043
900) ARHP_NAP    33.309        0.018              95.008              0.799
901) ZTL4_NAP    33.302        0.018              95.025              0.263
902) SDCU_NAP    33.297        0.018              95.043              1.415
903) MCAY        33.276        0.018              95.061              1.612
904) IAAG_NAP    33.211        0.018              95.078              0.171
905) OHLU_NAP    33.024        0.017              95.096              3.744
906) IACA_NAP    32.889        0.017              95.113              0.099
907) PITT_NAP    32.873        0.017              95.131              0.623
908) TIFF_NAP    32.841        0.017              95.148              0.742
909) UNIV_NAP    32.802        0.017              95.165              0.280
910) TXKO_NAP    32.702        0.017              95.183              0.993
911) DQUA_NAP    32.678        0.017              95.200              0.354
912) MNHW_NAP    32.658        0.017              95.217              0.274
913) MNWH_NAP    32.608        0.017              95.234              1.074
914) MOCE_NAP    32.443        0.017              95.252              0.256
915) TXC1_NAP    32.431        0.017              95.269              0.326
916) IAFD_NAP    32.393        0.017              95.286              0.237
917) MOBR_NAP    32.357        0.017              95.303              0.625
918) TALH_NAP    32.323        0.017              95.320              0.323
919) MNSQ_NAP    32.315        0.017              95.337              1.350
920) TXOR_NAP    32.283        0.017              95.354              1.292
921) MOPN_NAP    32.268        0.017              95.371              0.295
922) BAYR_NAP    32.190        0.017              95.389              0.318
923) IAMD_NAP    32.168        0.017              95.406              0.341
924) IADS_NAP    31.840        0.017              95.422              0.519
925) AUS5_NAP    31.802        0.017              95.439              1.092
926) FAYR_NAP    31.794        0.017              95.456              1.644
927) WNTR_NAP    31.713        0.017              95.473              2.366
928) LCRH_NAP    31.632        0.017              95.490              0.147
929) OHHI_NAP    31.600        0.017              95.506              0.098
930) LCBU_NAP    31.587        0.017              95.523              0.462
931) MITW_NAP    31.542        0.017              95.540              0.389
932) MNWA_NAP    31.442        0.017              95.556              0.251
933) MNSS_NAP    31.437        0.017              95.573              0.329
934) TN13_NAP    31.377        0.017              95.590              0.261
935) COH1_NAP    31.111        0.016              95.606              1.728
936) NCS3_NAP    31.085        0.016              95.623              0.542
937) TXHI_NAP    30.937        0.016              95.639              3.601
938) HRN1_NAP    30.890        0.016              95.655              0.989
939) ADRI_NAP    30.822        0.016              95.672              0.159
940) UOFM_NAP    30.790        0.016              95.688              2.973
941) MCNE_NAP    30.759        0.016              95.704              0.923
942) ARHR_NAP    30.743        0.016              95.721              0.171
943) MNGP_NAP    30.598        0.016              95.737              1.130
944) IACL_NAP    30.574        0.016              95.753              0.222
945) MILI_NAP    30.567        0.016              95.769              0.270
946) GCGT        30.537        0.016              95.785              0.428
947) MNRE_NAP    30.395        0.016              95.801              0.863
948) MNMG_NAP    30.332        0.016              95.817              1.084
949) MOCL_NAP    30.264        0.016              95.833              0.404
950) IACN_NAP    30.244        0.016              95.849              1.272
951) STP1_NAP    30.241        0.016              95.866              0.072
952) MISC_NAP    30.146        0.016              95.881              0.206
953) MINB_NAP    30.136        0.016              95.897              1.520
954) MNNH_NAP    30.013        0.016              95.913              1.721
955) MOSF_NAP    29.764        0.016              95.929              0.296
956) SAL1_NAP    29.715        0.016              95.945              2.105
957) KYCB_NAP    29.532        0.016              95.960              0.295
958) MNAH_NAP    29.503        0.016              95.976              0.434
959) OHAT_NAP    29.489        0.016              95.992              0.330
960) CN16        29.476        0.016              96.007              0.479
961) TXNC_NAP    29.473        0.016              96.023              0.594
962) MNMK_NAP    29.407        0.016              96.038              0.841
963) SA20_NAP    29.339        0.016              96.054              0.881
964) IAGA_NAP    29.280        0.016              96.070              0.176
965) MNGY_NAP    29.245        0.015              96.085              0.768
966) LDBT_NAP    29.077        0.015              96.100              2.623
967) ELEN_NAP    29.072        0.015              96.116              0.717
968) ARLR_NAP    28.917        0.015              96.131              0.329
969) CAMR_NAP    28.866        0.015              96.146              0.064
970) OHSB_NAP    28.864        0.015              96.162              0.079
971) OHUN_NAP    28.720        0.015              96.177              0.189
972) CRWG_NAP    28.655        0.015              96.192              2.239
973) GVLT_NAP    28.649        0.015              96.207              0.377
974) ICDV_NAP    28.566        0.015              96.222              0.736
975) MIPV_NAP    28.464        0.015              96.237              0.186
976) MNLC_NAP    28.435        0.015              96.252              0.266
977) BGL2_NAP    28.271        0.015              96.267              2.779
978) LTHM_NAP    28.240        0.015              96.282              0.059
979) MNBX_NAP    28.144        0.015              96.297              1.685
980) IACH_NAP    28.083        0.015              96.312              0.161
981) MOWW_NAP    27.954        0.015              96.327              1.189
982) OAKH_NAP    27.877        0.015              96.342              0.152
983) MOBU_NAP    27.854        0.015              96.356              0.960
984) MOKV_NAP    27.802        0.015              96.371              0.696
985) PTIR_NAP    27.783        0.015              96.386              1.394
986) OHPO_NAP    27.728        0.015              96.401              0.490
987) MNHD_NAP    27.676        0.015              96.415              2.260
988) LOYE_NAP    27.323        0.014              96.430              0.212
989) GAAT_NAP    27.277        0.014              96.444              1.312
990) OHAL_NAP    27.179        0.014              96.459              0.160
991) MNOK_NAP    27.028        0.014              96.473              0.251
992) TN15_NAP    26.991        0.014              96.487              0.306
993) IAAM_NAP    26.950        0.014              96.501              0.117
994) BRCH_NAP    26.920        0.014              96.516              0.086
995) WVS6_NAP    26.879        0.014              96.530              0.523
996) IABN_NAP    26.866        0.014              96.544              0.272
997) P777_NAP    26.839        0.014              96.558              0.403
998) MNBF_NAP    26.795        0.014              96.573              1.388
999) SG03_NAP    26.774        0.014              96.587              0.321
1000) IALN_NAP    26.728        0.014              96.601              0.032
1001) COH6_NAP    26.695        0.014              96.615              1.746
1002) KYTI_NAP    26.684        0.014              96.629              0.801
1003) NLIB_NAP    26.651        0.014              96.643              0.077
1004) MNZM_NAP    26.377        0.014              96.657              1.109
1005) HUDS_NAP    26.142        0.014              96.671              2.416
1006) MNJC_NAP    26.083        0.014              96.685              1.071
1007) IASL_NAP    26.017        0.014              96.699              0.623
1008) IASW_NAP    25.925        0.014              96.712              1.924
1009) OHFN_NAP    25.909        0.014              96.726              0.260
1010) TN14_NAP    25.747        0.014              96.740              0.458
1011) MIBY_NAP    25.578        0.014              96.753              0.168
1012) OHFA_NAP    25.419        0.013              96.767              0.594
1013) COLB_NAP    25.364        0.013              96.780              0.355
1014) MNDC_NAP    25.361        0.013              96.794              0.120
1015) DET1_NAP    25.361        0.013              96.807              0.546
1016) MIWB_NAP    25.236        0.013              96.820              0.747
1017) LANS_NAP    25.203        0.013              96.834              0.049
1018) MNCM_NAP    24.975        0.013              96.847              0.658
1019) NELY_NAP    24.919        0.013              96.860              0.898
1020) COKO_NAP    24.874        0.013              96.873              0.326
1021) NCBC_NAP    24.767        0.013              96.886              0.307
1022) FMC1_NAP    24.678        0.013              96.899              2.015
1023) TXLI_NAP    24.670        0.013              96.913              0.691
1024) IAOE_NAP    24.634        0.013              96.926              0.204
1025) MONC_NAP    24.422        0.013              96.938              0.290
1026) ASHV_NAP    24.154        0.013              96.951              0.132
1027) MNEG_NAP    24.081        0.013              96.964              0.393
1028) IALA_NAP    23.948        0.013              96.977              0.293
1029) MOCD_NAP    23.938        0.013              96.989              0.345
1030) MNPL_NAP    23.895        0.013              97.002              1.581
1031) IAAL_NAP    23.833        0.013              97.015              0.391
1032) COH4_NAP    23.793        0.013              97.027              2.199
1033) MNEK_NAP    23.787        0.013              97.040              0.067
1034) TND6_NAP    23.745        0.013              97.052              0.441
1035) IAOS_NAP    23.599        0.012              97.065              0.212
1036) IAJE_NAP    23.574        0.012              97.077              0.597
1037) WNFL_NAP    23.321        0.012              97.090              0.244
1038) MIOG_NAP    23.272        0.012              97.102              0.533
1039) IAHT_NAP    23.223        0.012              97.114              0.606
1040) WINN_NAP    23.210        0.012              97.127              1.778
1041) PHPS_NAP    23.206        0.012              97.139              4.602
1042) OHRO_NAP    23.059        0.012              97.151              0.266
1043) OHDT_NAP    23.047        0.012              97.163              0.100
1044) MIMR_NAP    23.020        0.012              97.176              0.353
1045) IANT_NAP    22.793        0.012              97.188              0.028
1046) MNSV_NAP    22.785        0.012              97.200              0.242
1047) MIMA_NAP    22.714        0.012              97.212              0.282
1048) MNML_NAP    22.658        0.012              97.224              0.796
1049) MIO2_NAP    22.630        0.012              97.236              0.261
1050) MOSE_NAP    22.529        0.012              97.248              0.589
1051) TXAR_NAP    22.503        0.012              97.260              0.367
1052) MNVI_NAP    22.411        0.012              97.271              1.224
1053) IAGC_NAP    22.369        0.012              97.283              0.161
1054) MNOM_NAP    22.368        0.012              97.295              1.235
1055) 1NSU_NAP    22.186        0.012              97.307              1.104
1056) HMLK_NAP    22.157        0.012              97.319              0.675
1057) TXTR_NAP    22.139        0.012              97.330              1.917
1058) MNIF_NAP    22.130        0.012              97.342              1.867
1059) OHHA_NAP    22.037        0.012              97.354              0.052
1060) MPLE_NAP    21.960        0.012              97.365              0.123
1061) ARIA_NAP    21.949        0.012              97.377              2.142
1062) TXRO_NAP    21.909        0.012              97.389              1.209
1063) KNS1_NAP    21.836        0.012              97.400              0.743
1064) MNRW_NAP    21.798        0.012              97.412              0.221
1065) GOAV_NAP    21.758        0.012              97.423              5.675
1066) TXBM_NAP    21.756        0.012              97.435              0.956
1067) TN17_NAP    21.684        0.011              97.446              0.356
1068) GASP_NAP    21.605        0.011              97.458              5.238
1069) KYGB_NAP    21.570        0.011              97.469              5.265
1070) MNAV_NAP    21.454        0.011              97.480              0.582
1071) NCG1_NAP    21.425        0.011              97.492              0.306
1072) MOMF_NAP    21.354        0.011              97.503              0.472
1073) OHMR_NAP    21.342        0.011              97.514              0.480
1074) MISJ_NAP    21.308        0.011              97.526              0.095
1075) CJTR_NAP    21.266        0.011              97.537              0.559
1076) MNAS_NAP    21.246        0.011              97.548              1.447
1077) WISN_NAP    21.168        0.011              97.559              1.176
1078) SAYA_NAP    21.146        0.011              97.571              2.444
1079) OHPR_NAP    20.912        0.011              97.582              0.639
1080) IAMT_NAP    20.863        0.011              97.593              0.256
1081) IAOK_NAP    20.773        0.011              97.604              0.132
1082) LSUA_NAP    20.757        0.011              97.615              0.354
1083) MOEL_NAP    20.730        0.011              97.626              0.561
1084) MNGA_NAP    20.555        0.011              97.636              0.884
1085) MOJC_NAP    20.482        0.011              97.647              0.495
1086) WVS5_NAP    20.460        0.011              97.658              0.830
1087) MCN1_NAP    20.414        0.011              97.669              0.470
1088) MNAA_NAP    20.409        0.011              97.680              0.194
1089) MIIT_NAP    20.289        0.011              97.691              0.281
1090) IAWS_NAP    20.275        0.011              97.701              0.134
1091) KYTH_NAP    20.094        0.011              97.712              1.050
1092) OHRI_NAP    20.085        0.011              97.723              1.722
1093) MCD1_NAP    20.057        0.011              97.733              0.812
1094) TONY_NAP    19.904        0.011              97.744              1.650
1095) MTHN_NAP    19.880        0.011              97.754              0.972
1096) MIKS_NAP    19.766        0.010              97.765              0.165
1097) 1ULM_NAP    19.717        0.010              97.775              0.416
1098) CHET_NAP    19.701        0.010              97.786              0.544
1099) SCYC_NAP    19.584        0.010              97.796              0.359
1100) NCLI_NAP    19.507        0.010              97.806              0.262
1101) SCJR_NAP    19.444        0.010              97.817              0.480
1102) GASK_NAP    19.395        0.010              97.827              0.360
1103) MIAR_NAP    19.346        0.010              97.837              0.723
1104) TXHM_NAP    19.285        0.010              97.847              2.363
