
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
596) NCST_NAP    77.829        0.041              86.319              0.602
597) MNRM_NAP    77.619        0.041              86.361              0.333
598) NCWC_NAP    77.566        0.041              86.402              0.246
599) MNPP_NAP    77.469        0.041              86.443              0.194
600) MEOW_NAP    77.405        0.041              86.484              0.625
601) GARF_NAP    77.267        0.041              86.525              0.500
602) NEOR_NAP    77.229        0.041              86.565              0.364
603) YWG1_NAP    77.055        0.041              86.606              5.477
604) GLCO        77.053        0.041              86.647              1.078
605) SGI1_NAP    76.922        0.041              86.688              0.536
606) MORH_NAP    76.813        0.041              86.728              0.687
607) MARI_NAP    76.640        0.041              86.769              0.325
608) TXMN_NAP    76.296        0.040              86.809              0.446
609) KYTK_NAP    75.957        0.040              86.850              7.540
610) WACH_NAP    75.881        0.040              86.890              0.546
611) FBYN_NAP    75.406        0.040              86.930              0.635
612) MNHL_NAP    75.328        0.040              86.970              1.043
613) GNVL_NAP    75.237        0.040              87.009              0.405
614) ZOB1_NAP    75.012        0.040              87.049              0.232
615) MIA3_NAP    74.886        0.040              87.089              0.858
616) ANP1_NAP    74.637        0.040              87.128              0.369
617) TXSR_NAP    74.604        0.040              87.168              0.488
618) GALP_NAP    74.461        0.039              87.207              0.510
619) RMND_NAP    74.347        0.039              87.247              0.305
620) MNGR_NAP    74.301        0.039              87.286              0.171
621) ACU1_NAP    74.241        0.039              87.325              1.529
622) GOD2_NAP    73.861        0.039              87.364              4.048
623) MNTF_NAP    73.717        0.039              87.403              1.170
624) PAMM_NAP    73.398        0.039              87.442              0.130
625) LSBN_NAP    73.078        0.039              87.481              0.085
626) MNVT_NAP    72.915        0.039              87.520              1.275
627) GORQ_NAP    72.786        0.039              87.558              0.553
628) WVLE_NAP    72.632        0.038              87.597              0.034
629) MNSB_NAP    72.625        0.038              87.635              0.757
630) TXBW_NAP    72.340        0.038              87.673              0.437
631) HILB_NAP    71.705        0.038              87.711              0.304
632) SUM1_NAP    71.691        0.038              87.749              0.613
633) MNDV_NAP    71.690        0.038              87.787              0.498
634) SG16_NAP    71.680        0.038              87.825              0.438
635) OKMA_NAP    71.645        0.038              87.863              0.454
636) TXCM_NAP    71.607        0.038              87.901              0.498
637) PATT_NAP    71.582        0.038              87.939              0.094
638) TXSF_NAP    71.571        0.038              87.977              0.842
639) TXED_NAP    71.396        0.038              88.015              0.165
640) WVBR_NAP    71.152        0.038              88.052              0.349
641) NEOM_NAP    71.109        0.038              88.090              0.323
642) LS04_NAP    70.989        0.038              88.128              0.261
643) NJHC_NAP    70.906        0.038              88.165              1.995
644) NBR2_NAP    70.830        0.038              88.203              0.328
645) MNKD_NAP    70.824        0.037              88.240              1.045
646) TXKC_NAP    70.539        0.037              88.277              1.175
647) NEFR_NAP    69.848        0.037              88.314              0.202
648) NEBB_NAP    69.794        0.037              88.351              1.041
649) TXGR_NAP    69.188        0.037              88.388              0.181
650) OKHV_NAP    69.028        0.037              88.425              0.435
651) MNHG_NAP    68.276        0.036              88.461              1.415
652) MNCL_NAP    68.048        0.036              88.497              0.426
653) SG13_NAP    67.991        0.036              88.533              0.528
654) ZHU1_NAP    67.825        0.036              88.569              1.009
655) LOZ1_NAP    67.581        0.036              88.604              1.571
656) MEWA_NAP    67.422        0.036              88.640              0.233
657) MVCC_NAP    67.369        0.036              88.676              0.980
658) NCNW_NAP    67.315        0.036              88.711              0.590
659) NCSH_NAP    67.304        0.036              88.747              0.220
660) MNMR_NAP    67.113        0.036              88.783              0.422
661) CSL2_NAP    66.918        0.035              88.818              0.429
662) OHMO_NAP    66.916        0.035              88.854              0.195
663) JXVL_NAP    66.885        0.035              88.889              0.146
664) LKHU_NAP    66.573        0.035              88.924              1.379
665) IZAC_NAP    66.204        0.035              88.959              1.132
666) NCCL_NAP    66.132        0.035              88.994              0.274
667) OKMU_NAP    65.997        0.035              89.029              0.559
668) NCWS_NAP    65.936        0.035              89.064              0.339
669) ALLG_NAP    65.617        0.035              89.099              0.333
670) NCMG_NAP    65.570        0.035              89.134              0.433
671) IASN_NAP    65.225        0.035              89.168              0.176
672) OHCD_NAP    65.220        0.035              89.203              0.324
673) MTVR_NAP    65.124        0.034              89.237              0.319
674) TXWH_NAP    65.112        0.034              89.272              1.135
675) OKDN_NAP    64.835        0.034              89.306              0.812
676) BRTW_NAP    64.751        0.034              89.340              0.451
677) WVNR_NAP    64.346        0.034              89.374              0.425
678) FLC6_NAP    64.317        0.034              89.408              1.351
679) IAOA_NAP    64.240        0.034              89.442              0.150
680) SCWT_NAP    63.962        0.034              89.476              0.330
681) MNGF_NAP    63.467        0.034              89.510              2.069
682) ASUB_NAP    63.413        0.034              89.543              0.627
683) KST6_NAP    63.402        0.034              89.577              0.312
684) USLP_NAP    63.237        0.033              89.610              0.777
685) IALM_NAP    62.768        0.033              89.644              0.244
686) SCHY_NAP    62.678        0.033              89.677              0.961
687) FMYR_NAP    62.642        0.033              89.710              0.703
688) TEUS        62.604        0.033              89.743              5.898
689) MNCR_NAP    62.603        0.033              89.776              0.978
690) TXLF_NAP    62.353        0.033              89.809              0.296
691) SG20_NAP    62.283        0.033              89.842              0.402
692) CLRE_NAP    62.117        0.033              89.875              0.076
693) GACC_NAP    62.106        0.033              89.908              0.551
694) TXCR_NAP    61.733        0.033              89.941              0.932
695) SA30_NAP    61.583        0.033              89.973              3.178
696) OHWA_NAP    61.519        0.033              90.006              0.473
697) SG32_NAP    61.299        0.032              90.038              0.608
698) TXAG_NAP    61.238        0.032              90.071              1.917
699) WVSH_NAP    61.064        0.032              90.103              0.618
700) TXAI_NAP    60.904        0.032              90.135              0.802
701) ARFY_NAP    60.864        0.032              90.168              0.141
702) WVAT_NAP    60.805        0.032              90.200              0.252
703) DUNN_NAP    60.259        0.032              90.232              0.297
704) PIT1_NAP    60.115        0.032              90.264              0.336
705) MNER_NAP    59.840        0.032              90.295              0.821
706) SCSR_NAP    59.633        0.032              90.327              1.528
707) NDWN_NAP    59.151        0.031              90.358              0.688
708) PAGW_NAP    58.960        0.031              90.389              0.902
709) SCCC_NAP    58.701        0.031              90.420              0.598
710) CHA1_NAP    58.598        0.031              90.451              0.361
711) IAMV_NAP    58.004        0.031              90.482              0.141
712) HBCH_NAP    57.991        0.031              90.513              0.261
713) SG14_NAP    57.439        0.030              90.543              0.183
714) HKLO_NAP    57.148        0.030              90.574              0.317
715) IASX_NAP    57.132        0.030              90.604              0.235
716) SCGP_NAP    57.035        0.030              90.634              0.837
717) LOYC_NAP    56.893        0.030              90.664              0.228
718) MNMS_NAP    56.888        0.030              90.694              0.212
719) WVMZ_NAP    56.838        0.030              90.724              0.374
720) MNWR_NAP    56.709        0.030              90.754              1.138
721) NCSR_NAP    56.387        0.030              90.784              0.369
722) KWST_NAP    56.222        0.030              90.814              0.836
723) LS02_NAP    56.002        0.030              90.844              0.671
724) NCSW_NAP    55.917        0.030              90.873              0.476
725) XCTY_NAP    55.867        0.030              90.903              0.305
726) NCWJ_NAP    55.574        0.029              90.932              0.589
727) TXMA_NAP    55.520        0.029              90.962              0.803
728) SCUN_NAP    55.491        0.029              90.991              0.212
729) KYW1_NAP    55.312        0.029              91.020              0.656
730) ALG3_NAP    54.542        0.029              91.049              1.226
731) BKVL_NAP    54.487        0.029              91.078              0.364
732) STKR_NAP    54.351        0.029              91.107              0.452
733) IASM_NAP    54.346        0.029              91.136              0.254
734) METR_NAP    54.039        0.029              91.164              0.172
735) TXTI_NAP    54.003        0.029              91.193              2.928
736) PKTN_NAP    53.917        0.029              91.221              0.346
737) WVHU_NAP    53.751        0.028              91.250              0.322
738) ROD1_NAP    53.640        0.028              91.278              1.737
739) MNDT_NAP    53.292        0.028              91.306              1.014
740) SG72_NAP    53.264        0.028              91.335              0.899
741) OHLO_NAP    53.256        0.028              91.363              0.356
742) WDLM_NAP    53.254        0.028              91.391              0.885
743) LOYQ_NAP    52.978        0.028              91.419              0.595
744) DEDT_NAP    52.975        0.028              91.447              0.360
745) TXBY_NAP    52.637        0.028              91.475              0.731
746) MNRL_NAP    52.312        0.028              91.503              1.209
747) MNPK_NAP    52.296        0.028              91.530              1.033
748) SG34_NAP    52.163        0.028              91.558              0.320
749) MNDN_NAP    52.136        0.028              91.586              1.030
750) WLPS_NAP    52.119        0.028              91.613              0.326
751) OHLI_NAP    52.073        0.028              91.641              0.511
752) MCIG_NAP    51.982        0.028              91.668              0.666
753) MOSB_NAP    51.884        0.027              91.696              0.237
754) MNJF_NAP    51.510        0.027              91.723              0.308
755) FRTG_NAP    51.492        0.027              91.750              0.234
756) AOML_NAP    51.402        0.027              91.778              0.577
757) MNRV_NAP    51.126        0.027              91.805              1.378
758) SIBY_NAP    51.047        0.027              91.832              0.040
759) IACK_NAP    51.044        0.027              91.859              0.123
760) WVRA_NAP    51.012        0.027              91.886              0.268
761) TXQU_NAP    51.012        0.027              91.913              1.856
762) SG15_NAP    50.751        0.027              91.940              0.201
763) TXJA_NAP    50.676        0.027              91.966              0.696
764) PAPT_NAP    50.543        0.027              91.993              0.437
765) OHHO_NAP    50.540        0.027              92.020              0.373
766) MNRU_NAP    50.144        0.027              92.046              1.771
767) LOY1_NAP    50.027        0.026              92.073              0.606
768) ZMP1_NAP    49.980        0.026              92.099              0.229
769) IAAV_NAP    49.936        0.026              92.126              0.172
770) MNVN_NAP    49.929        0.026              92.152              0.581
771) OHHU_NAP    49.653        0.026              92.179              0.256
772) PMTL_NAP    49.533        0.026              92.205              1.542
773) NCDK_NAP    49.248        0.026              92.231              1.050
774) AVCA_NAP    49.121        0.026              92.257              0.436
775) SA29_NAP    48.793        0.026              92.283              1.235
776) IARO_NAP    48.595        0.026              92.308              0.409
777) LCUR_NAP    48.538        0.026              92.334              2.566
778) DUCK_NAP    48.530        0.026              92.360              0.508
779) MNSC_NAP    48.473        0.026              92.386              0.638
780) MNRG_NAP    48.385        0.026              92.411              0.631
781) TN11_NAP    48.293        0.026              92.437              0.379
782) TN18_NAP    48.287        0.026              92.462              0.435
783) TXHE_NAP    48.139        0.025              92.488              1.755
784) KYTL_NAP    47.895        0.025              92.513              0.388
785) CTA1_NAP    47.785        0.025              92.538              0.351
786) MNKA_NAP    47.611        0.025              92.564              0.335
787) MNAX_NAP    47.548        0.025              92.589              1.830
788) IARR_NAP    47.393        0.025              92.614              0.502
789) IAPS_NAP    47.071        0.025              92.639              0.109
790) MIDT_NAP    47.008        0.025              92.664              0.147
791) MNMN_NAP    46.967        0.025              92.689              0.519
792) IASD_NAP    46.930        0.025              92.713              0.130
793) NCMA_NAP    46.896        0.025              92.738              0.155
794) TXDA_NAP    46.873        0.025              92.763              0.819
795) MNHY_NAP    46.568        0.025              92.788              1.258
796) WARR_NAP    46.356        0.025              92.812              0.120
797) HAYW_NAP    46.215        0.024              92.837              0.386
798) CHME_NAP    46.105        0.024              92.861              0.446
799) HAG1_NAP    45.872        0.024              92.885              0.489
800) DEDS_NAP    45.818        0.024              92.910              0.245
801) LEES_NAP    45.789        0.024              92.934              0.376
802) TXBN_NAP    45.719        0.024              92.958              0.842
803) SDSF_NAP    45.713        0.024              92.982              0.206
804) KNTN_NAP    45.561        0.024              93.007              0.205
805) MNBE_NAP    45.506        0.024              93.031              0.421
806) MOBT_NAP    45.425        0.024              93.055              0.146
807) IADN_NAP    45.333        0.024              93.079              0.437
808) NOR3_NAP    45.318        0.024              93.103              1.046
809) OHCO_NAP    45.292        0.024              93.127              0.295
810) CPAC_NAP    45.248        0.024              93.151              0.404
811) MNME_NAP    45.045        0.024              93.174              0.580
812) ICT5_NAP    44.847        0.024              93.198              1.812
813) NCG6_NAP    44.832        0.024              93.222              0.745
814) MNWK_NAP    44.478        0.024              93.245              1.066
815) OHJE_NAP    44.138        0.023              93.269              0.060
816) MNAN_NAP    43.993        0.023              93.292              0.481
817) CONO_NAP    43.934        0.023              93.315              0.718
818) MNBJ_NAP    43.520        0.023              93.338              1.452
819) FRKN_NAP    43.471        0.023              93.361              0.683
820) WVOH_NAP    43.341        0.023              93.384              0.481
821) MOSV_NAP    43.253        0.023              93.407              0.346
822) OHMH_NAP    42.627        0.023              93.430              0.063
823) SAG1_NAP    42.618        0.023              93.452              2.402
824) NLGN_NAP    42.503        0.023              93.475              1.015
825) OMH1_NAP    42.453        0.022              93.497              0.440
826) CHR1_NAP    42.345        0.022              93.520              4.294
827) WVMO_NAP    42.262        0.022              93.542              0.404
828) MOCA_NAP    42.258        0.022              93.565              0.071
829) MNFF_NAP    42.024        0.022              93.587              0.570
830) IASP_NAP    42.016        0.022              93.609              0.459
831) LANC_NAP    41.903        0.022              93.631              0.651
832) GABK_NAP    41.812        0.022              93.653              0.511
833) NCSY_NAP    41.769        0.022              93.676              1.107
834) CHT1_NAP    41.429        0.022              93.697              0.895
835) IACR_NAP    40.928        0.022              93.719              0.191
836) MORM_NAP    40.882        0.022              93.741              0.510
837) GRTN_NAP    40.872        0.022              93.762              0.449
838) ISLP_NAP    40.822        0.022              93.784              0.534
839) MOAL_NAP    40.675        0.022              93.806              1.402
840) IAAS_NAP    40.643        0.022              93.827              0.288
841) GODR_NAP    40.567        0.021              93.849              6.793
842) TXRU_NAP    40.409        0.021              93.870              0.243
843) CCV3_NAP    40.390        0.021              93.891              0.471
844) MNEM_NAP    40.268        0.021              93.913              0.977
845) FMC2_NAP    40.218        0.021              93.934              0.802
846) ALG2_NAP    40.162        0.021              93.955              1.298
847) PRRY_NAP    39.925        0.021              93.976              0.581
848) NDS1_NAP    39.863        0.021              93.997              0.742
849) ADKS_NAP    39.825        0.021              94.019              1.259
850) MNTL_NAP    39.628        0.021              94.040              0.365
851) NCSP_NAP    39.570        0.021              94.061              0.520
852) MNNU_NAP    39.458        0.021              94.081              0.131
853) NCHE_NAP    39.383        0.021              94.102              0.362
854) WRUN_NAP    39.372        0.021              94.123              0.088
855) SHRV_NAP    39.252        0.021              94.144              1.054
856) MONE_NAP    39.191        0.021              94.165              0.087
857) IAEM_NAP    39.130        0.021              94.185              0.074
858) MIWA_NAP    38.655        0.020              94.206              0.214
859) OHAD_NAP    38.517        0.020              94.226              0.670
860) MIMO_NAP    38.456        0.020              94.247              0.329
861) COH2_NAP    38.420        0.020              94.267              2.450
862) MIDS_NAP    38.418        0.020              94.287              0.644
863) IAMA_NAP    38.361        0.020              94.308              0.650
864) IACV_NAP    38.298        0.020              94.328              0.327
865) TXGA_NAP    38.222        0.020              94.348              1.506
866) IASC_NAP    38.146        0.020              94.368              0.229
867) MOMV_NAP    38.130        0.020              94.388              0.552
868) BRIG_NAP    37.666        0.020              94.408              0.136
869) MIAL_NAP    37.551        0.020              94.428              0.929
870) MNBT_NAP    37.360        0.020              94.448              1.653
871) TXCN_NAP    37.319        0.020              94.468              0.919
872) ADAM_NAP    37.278        0.020              94.488              0.888
873) ARL5_NAP    37.245        0.020              94.507              0.967
874) FDTC_NAP    37.054        0.020              94.527              7.441
875) GACR_NAP    37.024        0.020              94.547              0.735
876) SAV1_NAP    36.963        0.020              94.566              0.290
877) MOHV_NAP    36.539        0.019              94.585              0.393
878) LESV_NAP    36.511        0.019              94.605              0.170
879) SIDN_NAP    36.395        0.019              94.624              0.349
880) CORC_NAP    36.279        0.019              94.643              1.336
881) NJMU_NAP    36.154        0.019              94.662              2.425
882) MICA_NAP    35.598        0.019              94.681              0.162
883) LCWD_NAP    35.354        0.019              94.700              0.446
884) MNST_NAP    35.042        0.019              94.719              0.549
885) WVMF_NAP    34.904        0.018              94.737              0.450
886) PUEC        34.886        0.018              94.755              0.527
887) OHLA_NAP    34.803        0.018              94.774              0.330
888) SLAI_NAP    34.780        0.018              94.792              1.246
889) MOSD_NAP    34.768        0.018              94.811              0.835
890) ARCM_NAP    34.737        0.018              94.829              0.316
891) TN12_NAP    34.583        0.018              94.847              0.358
892) WOOS_NAP    34.365        0.018              94.866              0.398
893) GSSP_NAP    34.283        0.018              94.884              6.349
894) MNRD_NAP    33.989        0.018              94.902              0.633
895) LEBA_NAP    33.982        0.018              94.920              0.179
896) IAAD_NAP    33.950        0.018              94.938              0.088
897) TXS1_NAP    33.926        0.018              94.956              0.638
898) OKEE_NAP    33.611        0.018              94.974              1.272
899) MCAY        33.457        0.018              94.991              1.613
900) TXKA_NAP    33.399        0.018              95.009              1.043
901) ZTL4_NAP    33.303        0.018              95.027              0.263
902) ARHP_NAP    33.299        0.018              95.044              0.800
903) SDCU_NAP    33.279        0.018              95.062              1.416
904) IAAG_NAP    33.193        0.018              95.079              0.172
905) OHLU_NAP    33.032        0.017              95.097              3.744
906) PITT_NAP    32.875        0.017              95.114              0.623
907) IACA_NAP    32.872        0.017              95.132              0.099
908) TIFF_NAP    32.853        0.017              95.149              0.743
909) UNIV_NAP    32.810        0.017              95.166              0.281
910) TXKO_NAP    32.700        0.017              95.184              0.993
911) DQUA_NAP    32.665        0.017              95.201              0.353
912) MNHW_NAP    32.643        0.017              95.218              0.274
913) MNWH_NAP    32.613        0.017              95.236              1.075
914) MOCE_NAP    32.424        0.017              95.253              0.256
915) TXC1_NAP    32.424        0.017              95.270              0.326
916) IAFD_NAP    32.376        0.017              95.287              0.238
917) MOBR_NAP    32.341        0.017              95.304              0.624
918) TALH_NAP    32.319        0.017              95.321              0.324
919) MNSQ_NAP    32.312        0.017              95.338              1.351
920) TXOR_NAP    32.276        0.017              95.356              1.292
921) MOPN_NAP    32.249        0.017              95.373              0.294
922) BAYR_NAP    32.190        0.017              95.390              0.318
923) IAMD_NAP    32.150        0.017              95.407              0.341
924) IADS_NAP    31.823        0.017              95.424              0.518
925) FAYR_NAP    31.797        0.017              95.440              1.644
926) AUS5_NAP    31.786        0.017              95.457              1.092
927) WNTR_NAP    31.720        0.017              95.474              2.366
928) LCRH_NAP    31.621        0.017              95.491              0.146
929) OHHI_NAP    31.606        0.017              95.507              0.098
930) LCBU_NAP    31.578        0.017              95.524              0.464
931) MITW_NAP    31.541        0.017              95.541              0.389
932) MNWA_NAP    31.425        0.017              95.558              0.250
933) MNSS_NAP    31.424        0.017              95.574              0.330
934) TN13_NAP    31.378        0.017              95.591              0.260
935) COH1_NAP    31.111        0.016              95.607              1.728
936) NCS3_NAP    31.088        0.016              95.624              0.543
937) TXHI_NAP    30.923        0.016              95.640              3.601
938) HRN1_NAP    30.891        0.016              95.656              0.989
939) ADRI_NAP    30.824        0.016              95.673              0.159
940) UOFM_NAP    30.803        0.016              95.689              2.973
941) MCNE_NAP    30.754        0.016              95.705              0.923
942) GCGT        30.728        0.016              95.722              0.422
943) ARHR_NAP    30.727        0.016              95.738              0.171
944) MNGP_NAP    30.591        0.016              95.754              1.131
945) MILI_NAP    30.572        0.016              95.770              0.270
946) IACL_NAP    30.557        0.016              95.786              0.221
947) MNRE_NAP    30.386        0.016              95.803              0.864
948) MNMG_NAP    30.337        0.016              95.819              1.085
949) MOCL_NAP    30.248        0.016              95.835              0.403
950) IACN_NAP    30.232        0.016              95.851              1.272
951) STP1_NAP    30.225        0.016              95.867              0.072
952) MISC_NAP    30.146        0.016              95.883              0.206
953) MINB_NAP    30.132        0.016              95.899              1.520
954) MNNH_NAP    30.012        0.016              95.914              1.722
955) MOSF_NAP    29.749        0.016              95.930              0.296
956) SAL1_NAP    29.702        0.016              95.946              2.106
957) KYCB_NAP    29.539        0.016              95.962              0.296
958) OHAT_NAP    29.491        0.016              95.977              0.330
959) MNAH_NAP    29.488        0.016              95.993              0.434
960) TXNC_NAP    29.467        0.016              96.008              0.594
961) CN16        29.458        0.016              96.024              0.478
962) MNMK_NAP    29.396        0.016              96.040              0.841
963) SA20_NAP    29.327        0.016              96.055              0.882
964) IAGA_NAP    29.264        0.015              96.071              0.176
965) MNGY_NAP    29.237        0.015              96.086              0.769
966) LDBT_NAP    29.085        0.015              96.101              2.624
967) ARLR_NAP    28.905        0.015              96.117              0.329
968) ELEN_NAP    28.886        0.015              96.132              0.713
969) CAMR_NAP    28.868        0.015              96.147              0.063
970) OHSB_NAP    28.866        0.015              96.163              0.079
971) OHUN_NAP    28.723        0.015              96.178              0.188
972) GVLT_NAP    28.654        0.015              96.193              0.377
973) CRWG_NAP    28.646        0.015              96.208              2.239
974) ICDV_NAP    28.584        0.015              96.223              0.740
975) MIPV_NAP    28.465        0.015              96.238              0.185
976) MNLC_NAP    28.420        0.015              96.253              0.266
977) BGL2_NAP    28.257        0.015              96.268              2.779
978) LTHM_NAP    28.224        0.015              96.283              0.059
979) MNBX_NAP    28.135        0.015              96.298              1.685
980) IACH_NAP    28.067        0.015              96.313              0.161
981) MOWW_NAP    27.940        0.015              96.328              1.188
982) OAKH_NAP    27.877        0.015              96.343              0.152
983) MOBU_NAP    27.840        0.015              96.357              0.960
984) MOKV_NAP    27.788        0.015              96.372              0.696
985) PTIR_NAP    27.777        0.015              96.387              1.393
986) OHPO_NAP    27.731        0.015              96.401              0.490
987) MNHD_NAP    27.668        0.015              96.416              2.261
988) LOYE_NAP    27.324        0.014              96.431              0.212
989) GAAT_NAP    27.284        0.014              96.445              1.312
990) OHAL_NAP    27.183        0.014              96.459              0.160
991) MNOK_NAP    27.015        0.014              96.474              0.251
992) TN15_NAP    26.994        0.014              96.488              0.306
993) IAAM_NAP    26.935        0.014              96.502              0.116
994) BRCH_NAP    26.921        0.014              96.517              0.086
995) WVS6_NAP    26.879        0.014              96.531              0.523
996) IABN_NAP    26.853        0.014              96.545              0.273
997) P777_NAP    26.825        0.014              96.559              0.402
998) MNBF_NAP    26.794        0.014              96.573              1.388
999) SG03_NAP    26.776        0.014              96.588              0.321
1000) IALN_NAP    26.713        0.014              96.602              0.032
1001) KYTI_NAP    26.695        0.014              96.616              0.801
1002) COH6_NAP    26.692        0.014              96.630              1.745
1003) NLIB_NAP    26.633        0.014              96.644              0.077
1004) MNZM_NAP    26.363        0.014              96.658              1.109
1005) HUDS_NAP    26.130        0.014              96.672              2.416
1006) MNJC_NAP    26.074        0.014              96.686              1.071
1007) IASL_NAP    26.004        0.014              96.699              0.624
1008) IASW_NAP    25.921        0.014              96.713              1.924
1009) OHFN_NAP    25.914        0.014              96.727              0.260
1010) TN14_NAP    25.756        0.014              96.741              0.458
1011) MIBY_NAP    25.579        0.014              96.754              0.168
1012) OHFA_NAP    25.417        0.013              96.768              0.593
1013) COLB_NAP    25.366        0.013              96.781              0.355
1014) DET1_NAP    25.365        0.013              96.794              0.546
1015) MNDC_NAP    25.348        0.013              96.808              0.120
1016) MIWB_NAP    25.234        0.013              96.821              0.746
1017) LANS_NAP    25.207        0.013              96.835              0.049
1018) MNCM_NAP    24.966        0.013              96.848              0.658
1019) NELY_NAP    24.908        0.013              96.861              0.898
1020) COKO_NAP    24.866        0.013              96.874              0.326
1021) NCBC_NAP    24.767        0.013              96.887              0.307
1022) FMC1_NAP    24.677        0.013              96.900              2.015
1023) TXLI_NAP    24.672        0.013              96.913              0.692
1024) IAOE_NAP    24.620        0.013              96.926              0.204
1025) MONC_NAP    24.407        0.013              96.939              0.289
1026) ASHV_NAP    24.155        0.013              96.952              0.131
1027) MNEG_NAP    24.070        0.013              96.965              0.394
1028) IALA_NAP    23.936        0.013              96.978              0.293
1029) MOCD_NAP    23.924        0.013              96.990              0.345
1030) MNPL_NAP    23.882        0.013              97.003              1.580
1031) IAAL_NAP    23.819        0.013              97.015              0.390
1032) COH4_NAP    23.785        0.013              97.028              2.198
1033) MNEK_NAP    23.774        0.013              97.041              0.067
1034) TND6_NAP    23.745        0.013              97.053              0.441
1035) IAOS_NAP    23.585        0.012              97.066              0.212
1036) IAJE_NAP    23.561        0.012              97.078              0.597
1037) WNFL_NAP    23.317        0.012              97.090              0.244
1038) MIOG_NAP    23.270        0.012              97.103              0.533
1039) IAHT_NAP    23.210        0.012              97.115              0.606
1040) WINN_NAP    23.201        0.012              97.127              1.778
1041) PHPS_NAP    23.200        0.012              97.140              4.602
1042) OHRO_NAP    23.062        0.012              97.152              0.266
1043) OHDT_NAP    23.052        0.012              97.164              0.100
1044) MIMR_NAP    23.024        0.012              97.176              0.353
1045) IANT_NAP    22.780        0.012              97.188              0.028
1046) MNSV_NAP    22.773        0.012              97.200              0.243
1047) MIMA_NAP    22.717        0.012              97.212              0.282
1048) MNML_NAP    22.648        0.012              97.224              0.795
1049) MIO2_NAP    22.629        0.012              97.236              0.260
1050) MOSE_NAP    22.516        0.012              97.248              0.589
1051) TXAR_NAP    22.494        0.012              97.260              0.366
1052) MNVI_NAP    22.411        0.012              97.272              1.224
1053) MNOM_NAP    22.362        0.012              97.284              1.235
1054) IAGC_NAP    22.356        0.012              97.296              0.161
1055) 1NSU_NAP    22.183        0.012              97.308              1.104
1056) HMLK_NAP    22.154        0.012              97.319              0.674
1057) MNIF_NAP    22.143        0.012              97.331              1.868
1058) TXTR_NAP    22.127        0.012              97.343              1.915
1059) OHHA_NAP    22.040        0.012              97.354              0.052
1060) MPLE_NAP    21.962        0.012              97.366              0.123
1061) ARIA_NAP    21.940        0.012              97.378              2.142
1062) TXRO_NAP    21.905        0.012              97.389              1.208
1063) KNS1_NAP    21.837        0.012              97.401              0.744
1064) MNRW_NAP    21.787        0.012              97.412              0.222
1065) TXBM_NAP    21.759        0.012              97.424              0.957
1066) TN17_NAP    21.688        0.011              97.435              0.356
1067) GOAV_NAP    21.684        0.011              97.447              5.673
1068) GASP_NAP    21.598        0.011              97.458              5.239
1069) KYGB_NAP    21.564        0.011              97.470              5.264
1070) MNAV_NAP    21.443        0.011              97.481              0.582
1071) NCG1_NAP    21.426        0.011              97.492              0.307
1072) OHMR_NAP    21.345        0.011              97.504              0.480
1073) MOMF_NAP    21.343        0.011              97.515              0.471
1074) MISJ_NAP    21.310        0.011              97.526              0.095
1075) CJTR_NAP    21.259        0.011              97.537              0.559
1076) MNAS_NAP    21.247        0.011              97.549              1.447
1077) SAYA_NAP    21.174        0.011              97.560              2.448
1078) WISN_NAP    21.160        0.011              97.571              1.177
1079) OHPR_NAP    20.913        0.011              97.582              0.639
1080) IAMT_NAP    20.850        0.011              97.593              0.256
1081) IAOK_NAP    20.761        0.011              97.604              0.132
1082) LSUA_NAP    20.755        0.011              97.615              0.354
1083) MOEL_NAP    20.717        0.011              97.626              0.560
1084) MNGA_NAP    20.547        0.011              97.637              0.885
1085) MOJC_NAP    20.472        0.011              97.648              0.495
1086) WVS5_NAP    20.461        0.011              97.659              0.830
1087) MCN1_NAP    20.417        0.011              97.670              0.471
1088) MNAA_NAP    20.398        0.011              97.680              0.194
1089) MIIT_NAP    20.288        0.011              97.691              0.281
1090) IAWS_NAP    20.264        0.011              97.702              0.134
1091) KYTH_NAP    20.108        0.011              97.712              1.050
1092) OHRI_NAP    20.084        0.011              97.723              1.722
1093) MCD1_NAP    20.052        0.011              97.734              0.812
1094) TONY_NAP    19.907        0.011              97.744              1.650
1095) MTHN_NAP    19.870        0.011              97.755              0.973
1096) MIKS_NAP    19.769        0.010              97.765              0.165
1097) 1ULM_NAP    19.713        0.010              97.776              0.416
1098) CHET_NAP    19.601        0.010              97.786              0.543
1099) SCYC_NAP    19.584        0.010              97.796              0.359
1100) NCLI_NAP    19.504        0.010              97.807              0.261
1101) SCJR_NAP    19.441        0.010              97.817              0.480
1102) GASK_NAP    19.393        0.010              97.827              0.360
1103) MIAR_NAP    19.344        0.010              97.838              0.723
1104) TXHM_NAP    19.289        0.010              97.848              2.364
1105) US2O_NAP    19.272        0.010              97.858              1.432
1106) MIHD_NAP    19.266        0.010              97.868              0.347
1107) MOMG_NAP    19.147        0.010              97.878              0.524
1108) MIGD_NAP    19.145        0.010              97.888              0.697
1109) CLK1_NAP    19.121        0.010              97.899              1.391
1110) IABL_NAP    19.103        0.010              97.909              0.464
1111) CHSN_NAP    19.088        0.010              97.919              0.991
1112) KYBO_NAP    19.082        0.010              97.929              0.272
