
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
588) TXWE_NAP    80.166        0.042              85.963              0.769
589) ZEFR_NAP    79.831        0.042              86.005              0.153
590) YMTS_NAP    79.814        0.042              86.047              0.041
591) MNTO        79.740        0.042              86.090              1.034
592) LOYI_NAP    79.366        0.042              86.132              0.158
593) NAPL_NAP    79.355        0.042              86.174              0.429
594) YOU1_NAP    78.934        0.042              86.216              1.174
595) GLCO        78.665        0.042              86.257              1.191
596) OHAS_NAP    78.142        0.041              86.299              0.237
597) MNRM_NAP    77.845        0.041              86.340              0.335
598) NCST_NAP    77.768        0.041              86.381              0.602
599) MNPP_NAP    77.659        0.041              86.422              0.191
600) NCWC_NAP    77.521        0.041              86.463              0.245
601) MEOW_NAP    77.510        0.041              86.505              0.620
602) NEOR_NAP    77.398        0.041              86.546              0.365
603) GARF_NAP    77.256        0.041              86.587              0.502
604) MORH_NAP    76.919        0.041              86.627              0.685
605) YWG1_NAP    76.673        0.041              86.668              5.474
606) SGI1_NAP    76.641        0.041              86.709              0.528
607) MARI_NAP    76.525        0.041              86.749              0.318
608) TXMN_NAP    76.206        0.040              86.790              0.443
609) KYTK_NAP    75.846        0.040              86.830              7.535
610) WACH_NAP    75.817        0.040              86.870              0.545
611) FBYN_NAP    75.601        0.040              86.910              0.639
612) MNHL_NAP    75.429        0.040              86.950              1.041
613) GNVL_NAP    75.167        0.040              86.990              0.403
614) ZOB1_NAP    74.970        0.040              87.030              0.234
615) MIA3_NAP    74.807        0.040              87.069              0.856
616) ANP1_NAP    74.644        0.040              87.109              0.364
617) TXSR_NAP    74.620        0.040              87.148              0.487
618) MNGR_NAP    74.464        0.039              87.188              0.176
619) GALP_NAP    74.353        0.039              87.227              0.509
620) ACU1_NAP    74.335        0.039              87.267              1.527
621) RMND_NAP    74.276        0.039              87.306              0.306
622) GOD2_NAP    73.859        0.039              87.345              4.048
623) MNTF_NAP    73.748        0.039              87.384              1.169
624) PAMM_NAP    73.395        0.039              87.423              0.133
625) LSBN_NAP    73.059        0.039              87.462              0.088
626) GORQ_NAP    72.894        0.039              87.500              0.552
627) MNVT_NAP    72.846        0.039              87.539              1.272
628) MNSB_NAP    72.791        0.039              87.578              0.756
629) WVLE_NAP    72.603        0.038              87.616              0.037
630) TXBW_NAP    72.272        0.038              87.654              0.434
631) MNDV_NAP    71.868        0.038              87.693              0.494
632) SG16_NAP    71.836        0.038              87.731              0.441
633) SUM1_NAP    71.755        0.038              87.769              0.611
634) OKMA_NAP    71.724        0.038              87.807              0.455
635) TXSF_NAP    71.684        0.038              87.845              0.846
636) HILB_NAP    71.680        0.038              87.883              0.303
637) PATT_NAP    71.474        0.038              87.921              0.092
638) TXCM_NAP    71.335        0.038              87.958              0.493
639) NEOM_NAP    71.297        0.038              87.996              0.322
640) WVBR_NAP    71.156        0.038              88.034              0.354
641) TXED_NAP    71.054        0.038              88.072              0.171
642) NJHC_NAP    70.997        0.038              88.109              1.998
643) LS04_NAP    70.931        0.038              88.147              0.255
644) MNKD_NAP    70.821        0.038              88.184              1.044
645) NBR2_NAP    70.813        0.038              88.222              0.321
646) TXKC_NAP    70.154        0.037              88.259              1.164
647) NEFR_NAP    70.024        0.037              88.296              0.205
648) NEBB_NAP    69.960        0.037              88.333              1.045
649) TXGR_NAP    69.150        0.037              88.370              0.183
650) OKHV_NAP    69.119        0.037              88.407              0.436
651) MNHG_NAP    68.435        0.036              88.443              1.419
652) MNCL_NAP    68.191        0.036              88.479              0.422
653) SG13_NAP    68.141        0.036              88.515              0.530
654) LOZ1_NAP    67.652        0.036              88.551              1.573
655) ZHU1_NAP    67.534        0.036              88.587              1.003
656) MEWA_NAP    67.519        0.036              88.623              0.228
657) MVCC_NAP    67.425        0.036              88.658              0.979
658) MNMR_NAP    67.272        0.036              88.694              0.421
659) NCSH_NAP    67.263        0.036              88.730              0.222
660) NCNW_NAP    67.261        0.036              88.765              0.589
661) CSL2_NAP    66.883        0.035              88.801              0.424
662) OHMO_NAP    66.870        0.035              88.836              0.192
663) JXVL_NAP    66.836        0.035              88.872              0.143
664) LKHU_NAP    66.356        0.035              88.907              1.376
665) NCCL_NAP    66.118        0.035              88.942              0.274
666) OKMU_NAP    66.105        0.035              88.977              0.561
667) NCWS_NAP    65.939        0.035              89.012              0.346
668) ALLG_NAP    65.616        0.035              89.047              0.332
669) NCMG_NAP    65.578        0.035              89.081              0.438
670) IZAC_NAP    65.554        0.035              89.116              1.181
671) IASN_NAP    65.395        0.035              89.151              0.175
672) OHCD_NAP    65.204        0.035              89.185              0.326
673) MTVR_NAP    65.048        0.034              89.220              0.318
674) OKDN_NAP    64.898        0.034              89.254              0.813
675) TXWH_NAP    64.770        0.034              89.289              1.128
676) BRTW_NAP    64.682        0.034              89.323              0.447
677) IAOA_NAP    64.415        0.034              89.357              0.146
678) WVNR_NAP    64.308        0.034              89.391              0.421
679) FLC6_NAP    64.264        0.034              89.425              1.352
680) SCWT_NAP    63.972        0.034              89.459              0.338
681) KST6_NAP    63.567        0.034              89.493              0.315
682) MNGF_NAP    63.557        0.034              89.526              2.072
683) ASUB_NAP    63.380        0.034              89.560              0.629
684) IALM_NAP    62.930        0.033              89.593              0.240
685) MNCR_NAP    62.729        0.033              89.627              0.983
686) SCHY_NAP    62.621        0.033              89.660              0.957
687) FMYR_NAP    62.601        0.033              89.693              0.703
688) TEUS        62.580        0.033              89.726              5.796
689) SG20_NAP    62.370        0.033              89.759              0.401
690) TXLF_NAP    62.211        0.033              89.792              0.294
691) CLRE_NAP    62.076        0.033              89.825              0.076
692) USLP_NAP    62.014        0.033              89.858              0.755
693) GACC_NAP    61.982        0.033              89.891              0.545
694) TXCR_NAP    61.754        0.033              89.924              0.933
695) SA30_NAP    61.672        0.033              89.956              3.181
696) OHWA_NAP    61.466        0.033              89.989              0.472
697) SG32_NAP    61.163        0.032              90.021              0.610
698) WVSH_NAP    61.071        0.032              90.054              0.621
699) ARFY_NAP    60.986        0.032              90.086              0.144
700) TXAG_NAP    60.917        0.032              90.118              1.919
701) WVAT_NAP    60.759        0.032              90.150              0.251
702) TXAI_NAP    60.555        0.032              90.183              0.816
703) DUNN_NAP    60.219        0.032              90.214              0.295
704) PIT1_NAP    60.093        0.032              90.246              0.333
705) MNER_NAP    59.893        0.032              90.278              0.824
706) SCSR_NAP    59.666        0.032              90.310              1.533
707) NDWN_NAP    59.236        0.031              90.341              0.685
708) PAGW_NAP    58.904        0.031              90.372              0.899
709) SCCC_NAP    58.626        0.031              90.403              0.593
710) CHA1_NAP    58.550        0.031              90.434              0.356
711) IAMV_NAP    58.172        0.031              90.465              0.141
712) HBCH_NAP    57.973        0.031              90.496              0.261
713) SG14_NAP    57.564        0.031              90.527              0.186
714) IASX_NAP    57.275        0.030              90.557              0.231
715) HKLO_NAP    57.238        0.030              90.587              0.317
716) MNMS_NAP    57.018        0.030              90.617              0.207
717) SCGP_NAP    56.998        0.030              90.648              0.838
718) LOYC_NAP    56.918        0.030              90.678              0.232
719) WVMZ_NAP    56.794        0.030              90.708              0.372
720) MNWR_NAP    56.729        0.030              90.738              1.137
721) NCSR_NAP    56.348        0.030              90.768              0.369
722) KWST_NAP    56.212        0.030              90.798              0.838
723) LS02_NAP    55.998        0.030              90.827              0.670
724) NCSW_NAP    55.837        0.030              90.857              0.475
725) XCTY_NAP    55.800        0.030              90.887              0.299
726) NCWJ_NAP    55.539        0.029              90.916              0.590
727) TXMA_NAP    55.463        0.029              90.945              0.802
728) SCUN_NAP    55.432        0.029              90.975              0.206
729) KYW1_NAP    55.300        0.029              91.004              0.659
730) ALG3_NAP    54.585        0.029              91.033              1.227
731) IASM_NAP    54.514        0.029              91.062              0.257
732) BKVL_NAP    54.442        0.029              91.091              0.361
733) STKR_NAP    54.312        0.029              91.120              0.454
734) TXTI_NAP    54.245        0.029              91.148              2.941
735) METR_NAP    53.985        0.029              91.177              0.171
736) PKTN_NAP    53.853        0.029              91.205              0.347
737) WVHU_NAP    53.708        0.028              91.234              0.324
738) ROD1_NAP    53.464        0.028              91.262              1.733
739) WDLM_NAP    53.401        0.028              91.291              0.885
740) MNDT_NAP    53.362        0.028              91.319              1.012
741) SG72_NAP    53.323        0.028              91.347              0.901
742) OHLO_NAP    53.208        0.028              91.375              0.355
743) LOYQ_NAP    53.027        0.028              91.403              0.599
744) DEDT_NAP    53.006        0.028              91.432              0.364
745) TXBY_NAP    52.526        0.028              91.459              0.731
746) MNPK_NAP    52.349        0.028              91.487              1.028
747) MNRL_NAP    52.320        0.028              91.515              1.208
748) SG34_NAP    52.230        0.028              91.543              0.319
749) WLPS_NAP    52.152        0.028              91.570              0.333
750) MNDN_NAP    52.128        0.028              91.598              1.029
751) MOSB_NAP    52.037        0.028              91.625              0.239
752) OHLI_NAP    52.025        0.028              91.653              0.512
753) MCIG_NAP    51.712        0.027              91.680              0.655
754) MNJF_NAP    51.658        0.027              91.708              0.307
755) FRTG_NAP    51.468        0.027              91.735              0.234
756) AOML_NAP    51.348        0.027              91.762              0.575
757) IACK_NAP    51.182        0.027              91.789              0.119
758) TXQU_NAP    51.076        0.027              91.816              1.857
759) MNRV_NAP    50.997        0.027              91.843              1.374
760) SIBY_NAP    50.992        0.027              91.871              0.039
761) WVRA_NAP    50.959        0.027              91.898              0.265
762) SG15_NAP    50.879        0.027              91.925              0.204
763) TXJA_NAP    50.647        0.027              91.951              0.694
764) PAPT_NAP    50.518        0.027              91.978              0.434
765) OHHO_NAP    50.485        0.027              92.005              0.374
766) MNRU_NAP    50.159        0.027              92.031              1.779
767) ZMP1_NAP    50.140        0.027              92.058              0.229
768) IAAV_NAP    50.082        0.027              92.085              0.174
769) LOY1_NAP    50.023        0.027              92.111              0.599
770) MNVN_NAP    50.010        0.027              92.138              0.579
771) OHHU_NAP    49.599        0.026              92.164              0.255
772) PMTL_NAP    49.591        0.026              92.190              1.544
773) NCDK_NAP    49.228        0.026              92.216              1.043
774) AVCA_NAP    49.095        0.026              92.242              0.436
775) SA29_NAP    48.851        0.026              92.268              1.232
776) IARO_NAP    48.741        0.026              92.294              0.413
777) MNSC_NAP    48.578        0.026              92.320              0.637
778) DUCK_NAP    48.521        0.026              92.346              0.500
779) LCUR_NAP    48.502        0.026              92.371              2.564
780) MNRG_NAP    48.470        0.026              92.397              0.627
781) TN11_NAP    48.245        0.026              92.423              0.380
782) TN18_NAP    48.231        0.026              92.448              0.435
783) TXHE_NAP    47.949        0.025              92.473              1.750
784) CTA1_NAP    47.892        0.025              92.499              0.354
785) KYTL_NAP    47.833        0.025              92.524              0.388
786) MNKA_NAP    47.730        0.025              92.550              0.335
787) MNAX_NAP    47.661        0.025              92.575              1.828
788) IARR_NAP    47.517        0.025              92.600              0.499
789) IAPS_NAP    47.213        0.025              92.625              0.112
790) MNMN_NAP    47.089        0.025              92.650              0.516
791) IASD_NAP    47.065        0.025              92.675              0.126
792) MIDT_NAP    46.972        0.025              92.700              0.148
793) TXDA_NAP    46.864        0.025              92.725              0.820
794) NCMA_NAP    46.826        0.025              92.749              0.149
795) MNHY_NAP    46.588        0.025              92.774              1.257
796) WARR_NAP    46.320        0.025              92.799              0.121
797) HAYW_NAP    46.182        0.024              92.823              0.390
798) CHME_NAP    46.073        0.024              92.848              0.446
799) HAG1_NAP    45.866        0.024              92.872              0.485
800) DEDS_NAP    45.846        0.024              92.896              0.249
801) SDSF_NAP    45.818        0.024              92.921              0.200
802) LEES_NAP    45.755        0.024              92.945              0.375
803) TXBN_NAP    45.729        0.024              92.969              0.842
804) MNBE_NAP    45.651        0.024              92.993              0.419
805) MOBT_NAP    45.552        0.024              93.017              0.148
806) KNTN_NAP    45.512        0.024              93.041              0.208
807) IADN_NAP    45.450        0.024              93.066              0.436
808) NOR3_NAP    45.288        0.024              93.090              1.045
809) OHCO_NAP    45.247        0.024              93.114              0.292
810) CPAC_NAP    45.223        0.024              93.138              0.405
811) MNME_NAP    45.135        0.024              93.161              0.576
812) ICT5_NAP    44.939        0.024              93.185              1.815
813) NCG6_NAP    44.775        0.024              93.209              0.741
814) MNWK_NAP    44.522        0.024              93.233              1.065
815) OHJE_NAP    44.123        0.023              93.256              0.062
816) MNAN_NAP    44.077        0.023              93.279              0.477
817) CONO_NAP    43.879        0.023              93.303              0.717
818) MNBJ_NAP    43.533        0.023              93.326              1.450
819) FRKN_NAP    43.400        0.023              93.349              0.683
820) MOSV_NAP    43.384        0.023              93.372              0.349
821) WVOH_NAP    43.295        0.023              93.395              0.478
822) NLGN_NAP    42.616        0.023              93.417              1.012
823) SAG1_NAP    42.593        0.023              93.440              2.401
824) OHMH_NAP    42.591        0.023              93.462              0.063
825) OMH1_NAP    42.579        0.023              93.485              0.444
826) MOCA_NAP    42.360        0.022              93.507              0.072
827) CHR1_NAP    42.358        0.022              93.530              4.295
828) WVMO_NAP    42.260        0.022              93.552              0.406
829) IASP_NAP    42.147        0.022              93.575              0.459
830) MNFF_NAP    42.089        0.022              93.597              0.567
831) LANC_NAP    41.918        0.022              93.619              0.649
832) GABK_NAP    41.765        0.022              93.641              0.508
833) NCSY_NAP    41.680        0.022              93.663              1.107
834) CHT1_NAP    41.477        0.022              93.685              0.894
835) IACR_NAP    41.064        0.022              93.707              0.193
836) MORM_NAP    41.012        0.022              93.729              0.513
837) MOAL_NAP    40.807        0.022              93.751              1.406
838) GRTN_NAP    40.770        0.022              93.772              0.448
839) IAAS_NAP    40.764        0.022              93.794              0.289
840) GODR_NAP    40.567        0.022              93.815              6.793
841) CCV3_NAP    40.391        0.021              93.837              0.476
842) TXRU_NAP    40.343        0.021              93.858              0.241
843) MNEM_NAP    40.326        0.021              93.879              0.975
844) FMC2_NAP    40.236        0.021              93.901              0.804
845) ISLP_NAP    40.199        0.021              93.922              0.587
846) ALG2_NAP    40.199        0.021              93.943              1.300
847) NDS1_NAP    39.953        0.021              93.965              0.745
848) PRRY_NAP    39.890        0.021              93.986              0.579
849) MNTL_NAP    39.763        0.021              94.007              0.369
850) ADKS_NAP    39.640        0.021              94.028              1.253
851) MNNU_NAP    39.570        0.021              94.049              0.130
852) NCSP_NAP    39.551        0.021              94.070              0.522
853) NCHE_NAP    39.325        0.021              94.091              0.360
854) WRUN_NAP    39.324        0.021              94.111              0.088
855) MONE_NAP    39.298        0.021              94.132              0.090
856) IAEM_NAP    39.243        0.021              94.153              0.070
857) SHRV_NAP    39.189        0.021              94.174              1.052
858) MIWA_NAP    38.627        0.020              94.194              0.214
859) IAMA_NAP    38.486        0.020              94.215              0.652
860) OHAD_NAP    38.412        0.020              94.235              0.668
861) IACV_NAP    38.409        0.020              94.255              0.331
862) MIMO_NAP    38.401        0.020              94.276              0.329
863) MIDS_NAP    38.389        0.020              94.296              0.644
864) COH2_NAP    38.270        0.020              94.316              2.445
865) IASC_NAP    38.256        0.020              94.337              0.225
866) MOMV_NAP    38.246        0.020              94.357              0.556
867) TXGA_NAP    38.101        0.020              94.377              1.512
868) BRIG_NAP    37.623        0.020              94.397              0.137
869) MIAL_NAP    37.536        0.020              94.417              0.928
870) ADAM_NAP    37.337        0.020              94.437              0.890
871) MNBT_NAP    37.330        0.020              94.457              1.652
872) ARL5_NAP    37.225        0.020              94.476              0.966
873) TXCN_NAP    37.185        0.020              94.496              0.914
874) FDTC_NAP    36.982        0.020              94.516              7.433
875) GACR_NAP    36.950        0.020              94.535              0.733
876) SAV1_NAP    36.909        0.020              94.555              0.283
877) MOHV_NAP    36.648        0.019              94.574              0.396
878) LESV_NAP    36.395        0.019              94.593              0.167
879) SIDN_NAP    36.349        0.019              94.613              0.352
880) NJMU_NAP    36.199        0.019              94.632              2.431
881) CORC_NAP    35.976        0.019              94.651              1.322
882) MICA_NAP    35.581        0.019              94.670              0.162
883) PUEC        35.357        0.019              94.689              0.851
884) LCWD_NAP    35.285        0.019              94.707              0.444
885) MNST_NAP    35.103        0.019              94.726              0.545
886) WVMF_NAP    34.898        0.018              94.744              0.449
887) SLAI_NAP    34.888        0.018              94.763              1.247
888) MOSD_NAP    34.853        0.018              94.781              0.835
889) OHLA_NAP    34.786        0.018              94.800              0.330
890) ARCM_NAP    34.743        0.018              94.818              0.316
891) GCGT        34.602        0.018              94.837              0.233
892) TN12_NAP    34.506        0.018              94.855              0.354
893) WOOS_NAP    34.335        0.018              94.873              0.396
894) GSSP_NAP    34.244        0.018              94.891              6.344
895) MNRD_NAP    34.072        0.018              94.909              0.631
896) IAAD_NAP    34.056        0.018              94.927              0.084
897) MCAY        33.938        0.018              94.945              1.925
898) LEBA_NAP    33.917        0.018              94.963              0.182
899) TXS1_NAP    33.858        0.018              94.981              0.637
900) OKEE_NAP    33.604        0.018              94.999              1.273
901) TXKA_NAP    33.376        0.018              95.017              1.042
902) SDCU_NAP    33.336        0.018              95.034              1.413
903) ARHP_NAP    33.326        0.018              95.052              0.802
904) IAAG_NAP    33.299        0.018              95.070              0.169
905) ZTL4_NAP    33.260        0.018              95.087              0.263
906) OHLU_NAP    32.999        0.017              95.105              3.743
907) IACA_NAP    32.974        0.017              95.122              0.097
908) PITT_NAP    32.848        0.017              95.140              0.619
909) TIFF_NAP    32.780        0.017              95.157              0.742
910) UNIV_NAP    32.745        0.017              95.174              0.280
911) MNHW_NAP    32.732        0.017              95.192              0.272
912) DQUA_NAP    32.686        0.017              95.209              0.354
913) TXKO_NAP    32.571        0.017              95.226              0.989
914) MNWH_NAP    32.543        0.017              95.244              1.067
915) MOCE_NAP    32.537        0.017              95.261              0.258
916) IAFD_NAP    32.485        0.017              95.278              0.236
917) MOBR_NAP    32.434        0.017              95.295              0.627
918) TXC1_NAP    32.364        0.017              95.312              0.324
919) MOPN_NAP    32.363        0.017              95.330              0.298
920) MNSQ_NAP    32.298        0.017              95.347              1.346
921) TALH_NAP    32.271        0.017              95.364              0.319
922) IAMD_NAP    32.264        0.017              95.381              0.342
923) TXOR_NAP    32.168        0.017              95.398              1.290
924) BAYR_NAP    32.156        0.017              95.415              0.317
925) IADS_NAP    31.927        0.017              95.432              0.521
926) FAYR_NAP    31.761        0.017              95.449              1.641
927) AUS5_NAP    31.743        0.017              95.466              1.098
928) WNTR_NAP    31.638        0.017              95.482              2.362
929) LCRH_NAP    31.555        0.017              95.499              0.149
930) OHHI_NAP    31.550        0.017              95.516              0.097
931) MNWA_NAP    31.532        0.017              95.533              0.252
932) MITW_NAP    31.523        0.017              95.549              0.389
933) LCBU_NAP    31.511        0.017              95.566              0.459
934) MNSS_NAP    31.499        0.017              95.583              0.325
935) TN13_NAP    31.354        0.017              95.599              0.264
936) NCS3_NAP    31.051        0.016              95.616              0.537
937) COH1_NAP    30.964        0.016              95.632              1.722
938) TXHI_NAP    30.909        0.016              95.649              3.603
939) HRN1_NAP    30.890        0.016              95.665              0.986
940) ARHR_NAP    30.803        0.016              95.681              0.174
941) ADRI_NAP    30.782        0.016              95.698              0.161
942) UOFM_NAP    30.761        0.016              95.714              2.973
943) IACL_NAP    30.665        0.016              95.730              0.224
944) MCNE_NAP    30.628        0.016              95.746              0.924
945) MNGP_NAP    30.612        0.016              95.763              1.129
946) MILI_NAP    30.534        0.016              95.779              0.270
947) MNRE_NAP    30.422        0.016              95.795              0.862
948) ELEN_NAP    30.387        0.016              95.811              0.754
949) MOCL_NAP    30.341        0.016              95.827              0.406
950) STP1_NAP    30.337        0.016              95.843              0.069
951) IACN_NAP    30.306        0.016              95.859              1.274
952) MNMG_NAP    30.268        0.016              95.875              1.081
953) MISC_NAP    30.113        0.016              95.891              0.205
954) MINB_NAP    30.071        0.016              95.907              1.518
955) MNNH_NAP    29.985        0.016              95.923              1.716
956) MOSF_NAP    29.821        0.016              95.939              0.295
957) SAL1_NAP    29.745        0.016              95.955              2.104
958) MNAH_NAP    29.578        0.016              95.970              0.433
959) KYCB_NAP    29.478        0.016              95.986              0.290
960) CN16        29.477        0.016              96.002              0.486
961) OHAT_NAP    29.465        0.016              96.017              0.331
962) MNMK_NAP    29.459        0.016              96.033              0.837
963) TXNC_NAP    29.412        0.016              96.048              0.592
964) IAGA_NAP    29.367        0.016              96.064              0.176
965) SA20_NAP    29.297        0.016              96.080              0.882
966) MNGY_NAP    29.247        0.016              96.095              0.769
967) LDBT_NAP    28.973        0.015              96.110              2.617
968) ARLR_NAP    28.933        0.015              96.126              0.329
969) OHSB_NAP    28.839        0.015              96.141              0.078
970) CAMR_NAP    28.700        0.015              96.156              0.066
971) OHUN_NAP    28.690        0.015              96.171              0.191
972) CRWG_NAP    28.687        0.015              96.187              2.237
973) GVLT_NAP    28.597        0.015              96.202              0.373
974) MNLC_NAP    28.520        0.015              96.217              0.267
975) MIPV_NAP    28.432        0.015              96.232              0.185
976) BGL2_NAP    28.320        0.015              96.247              2.780
977) LTHM_NAP    28.314        0.015              96.262              0.059
978) MNBX_NAP    28.172        0.015              96.277              1.683
979) IACH_NAP    28.171        0.015              96.292              0.164
980) ICDV_NAP    28.030        0.015              96.307              0.699
981) MOWW_NAP    28.012        0.015              96.322              1.190
982) MOBU_NAP    27.909        0.015              96.336              0.959
983) MOKV_NAP    27.870        0.015              96.351              0.696
984) OAKH_NAP    27.757        0.015              96.366              0.148
985) PTIR_NAP    27.737        0.015              96.381              1.393
986) OHPO_NAP    27.710        0.015              96.395              0.487
987) MNHD_NAP    27.706        0.015              96.410              2.258
988) LOYE_NAP    27.310        0.014              96.424              0.216
989) GAAT_NAP    27.201        0.014              96.439              1.308
990) OHAL_NAP    27.136        0.014              96.453              0.162
991) MNOK_NAP    27.094        0.014              96.468              0.249
992) IAAM_NAP    27.032        0.014              96.482              0.118
993) TN15_NAP    26.952        0.014              96.496              0.307
994) IABN_NAP    26.937        0.014              96.510              0.270
995) BRCH_NAP    26.891        0.014              96.525              0.085
996) P777_NAP    26.889        0.014              96.539              0.404
997) WVS6_NAP    26.870        0.014              96.553              0.524
998) IALN_NAP    26.806        0.014              96.567              0.032
999) MNBF_NAP    26.775        0.014              96.582              1.385
1000) NLIB_NAP    26.762        0.014              96.596              0.078
1001) SG03_NAP    26.747        0.014              96.610              0.321
1002) KYTI_NAP    26.609        0.014              96.624              0.797
1003) COH6_NAP    26.584        0.014              96.638              1.741
1004) MNZM_NAP    26.470        0.014              96.652              1.110
1005) HUDS_NAP    26.232        0.014              96.666              2.417
1006) MNJC_NAP    26.121        0.014              96.680              1.071
1007) IASL_NAP    26.075        0.014              96.694              0.620
1008) IASW_NAP    25.940        0.014              96.708              1.925
1009) OHFN_NAP    25.867        0.014              96.721              0.261
1010) TN14_NAP    25.671        0.014              96.735              0.455
1011) MIBY_NAP    25.552        0.014              96.748              0.167
1012) MNDC_NAP    25.433        0.013              96.762              0.116
1013) OHFA_NAP    25.409        0.013              96.775              0.597
1014) COLB_NAP    25.338        0.013              96.789              0.356
1015) DET1_NAP    25.335        0.013              96.802              0.545
1016) MIWB_NAP    25.205        0.013              96.816              0.746
1017) LANS_NAP    25.158        0.013              96.829              0.050
1018) MNCM_NAP    25.009        0.013              96.842              0.655
1019) NELY_NAP    24.964        0.013              96.855              0.900
1020) COKO_NAP    24.861        0.013              96.869              0.330
1021) NCBC_NAP    24.743        0.013              96.882              0.307
1022) IAOE_NAP    24.715        0.013              96.895              0.207
1023) FMC1_NAP    24.674        0.013              96.908              2.015
1024) TXLI_NAP    24.566        0.013              96.921              0.688
1025) MONC_NAP    24.500        0.013              96.934              0.292
1026) MNEG_NAP    24.144        0.013              96.947              0.392
1027) ASHV_NAP    24.136        0.013              96.959              0.136
1028) IALA_NAP    24.012        0.013              96.972              0.290
1029) MOCD_NAP    24.007        0.013              96.985              0.348
1030) MNPL_NAP    23.964        0.013              96.998              1.582
1031) IAAL_NAP    23.915        0.013              97.010              0.393
1032) MNEK_NAP    23.860        0.013              97.023              0.066
1033) COH4_NAP    23.749        0.013              97.036              2.199
1034) TND6_NAP    23.731        0.013              97.048              0.444
1035) IAOS_NAP    23.668        0.013              97.061              0.215
1036) IAJE_NAP    23.643        0.013              97.073              0.595
1037) IAHT_NAP    23.300        0.012              97.086              0.606
1038) PHPS_NAP    23.285        0.012              97.098              4.603
1039) WNFL_NAP    23.260        0.012              97.110              0.242
1040) MIOG_NAP    23.245        0.012              97.123              0.532
1041) WINN_NAP    23.201        0.012              97.135              1.783
1042) OHRO_NAP    23.032        0.012              97.147              0.267
1043) OHDT_NAP    23.007        0.012              97.159              0.102
1044) MIMR_NAP    22.986        0.012              97.171              0.353
1045) IANT_NAP    22.867        0.012              97.184              0.030
1046) MNSV_NAP    22.850        0.012              97.196              0.239
1047) MNML_NAP    22.709        0.012              97.208              0.797
1048) MIMA_NAP    22.677        0.012              97.220              0.281
1049) MIO2_NAP    22.614        0.012              97.232              0.260
1050) MOSE_NAP    22.591        0.012              97.244              0.592
1051) TXAR_NAP    22.488        0.012              97.256              0.367
1052) IAGC_NAP    22.444        0.012              97.267              0.164
1053) MNVI_NAP    22.393        0.012              97.279              1.222
1054) MNOM_NAP    22.373        0.012              97.291              1.233
1055) 1NSU_NAP    22.139        0.012              97.303              1.102
1056) HMLK_NAP    22.128        0.012              97.315              0.675
1057) TXTR_NAP    22.060        0.012              97.326              1.930
1058) MNIF_NAP    22.037        0.012              97.338              1.863
1059) ARIA_NAP    22.021        0.012              97.350              2.143
1060) OHHA_NAP    22.005        0.012              97.361              0.050
1061) MPLE_NAP    21.928        0.012              97.373              0.124
1062) MNRW_NAP    21.860        0.012              97.385              0.220
1063) TXRO_NAP    21.818        0.012              97.396              1.205
1064) KNS1_NAP    21.810        0.012              97.408              0.739
1065) TXBM_NAP    21.669        0.011              97.419              0.959
1066) GASP_NAP    21.638        0.011              97.431              5.236
1067) TN17_NAP    21.636        0.011              97.442              0.355
1068) KYGB_NAP    21.598        0.011              97.454              5.269
1069) MNAV_NAP    21.507        0.011              97.465              0.580
1070) MOMF_NAP    21.415        0.011              97.476              0.474
1071) NCG1_NAP    21.411        0.011              97.488              0.302
1072) OHMR_NAP    21.305        0.011              97.499              0.482
1073) MISJ_NAP    21.274        0.011              97.510              0.094
1074) CJTR_NAP    21.257        0.011              97.522              0.556
1075) MNAS_NAP    21.217        0.011              97.533              1.446
1076) WISN_NAP    21.204        0.011              97.544              1.175
1077) IAMT_NAP    20.931        0.011              97.555              0.259
1078) OHPR_NAP    20.885        0.011              97.566              0.642
1079) IAOK_NAP    20.845        0.011              97.577              0.134
1080) MOEL_NAP    20.797        0.011              97.588              0.563
1081) LSUA_NAP    20.675        0.011              97.599              0.350
1082) MNGA_NAP    20.586        0.011              97.610              0.883
1083) MOJC_NAP    20.529        0.011              97.621              0.495
1084) MNAA_NAP    20.468        0.011              97.632              0.192
1085) WVS5_NAP    20.448        0.011              97.643              0.830
1086) MCN1_NAP    20.362        0.011              97.653              0.464
1087) IAWS_NAP    20.337        0.011              97.664              0.135
1088) SAYA_NAP    20.302        0.011              97.675              2.367
1089) MIIT_NAP    20.256        0.011              97.686              0.281
1090) GOAV_NAP    20.133        0.011              97.696              5.861
1091) OHRI_NAP    20.077        0.011              97.707              1.723
1092) MCD1_NAP    20.022        0.011              97.718              0.809
1093) CHET_NAP    20.020        0.011              97.728              0.532
1094) KYTH_NAP    19.999        0.011              97.739              1.046
1095) MTHN_NAP    19.862        0.011              97.749              0.975
1096) TONY_NAP    19.851        0.011              97.760              1.654
1097) MIKS_NAP    19.733        0.010              97.770              0.166
1098) 1ULM_NAP    19.686        0.010              97.781              0.415
1099) SCYC_NAP    19.567        0.010              97.791              0.358
1100) NCLI_NAP    19.514        0.010              97.802              0.266
1101) SCJR_NAP    19.437        0.010              97.812              0.483
1102) GASK_NAP    19.385        0.010              97.822              0.362
1103) MIAR_NAP    19.323        0.010              97.832              0.722
1104) US2O_NAP    19.294        0.010              97.843              1.437
